Name	PropCovLoci	Poly	Sample	AvCov	SDCov
3_1_6	0.25	1	4043	66.3	77.2
3_1_6	0.25	1	4167	44.9	46.1
3_1_6	0.25	1	4193	49.6	44.4
3_1_6	0.25	1	4293	38.9	30.5
3_1_6	0.25	1	6245	51.0	58.4
3_1_6	0.25	1	6417	50.0	52.9
3_1_6	0.25	1	666	49.1	54.5
3_1_6	0.25	1	759	104.4	97.8
3_1_6	0.25	1	767	91.9	82.5
3_1_6	0.33	0	1292	18.9	14.2
3_1_6	0.33	0	1382	52.9	33.3
3_1_6	0.33	0	249	62.4	54.0
3_1_6	0.33	0	4043	91.7	55.3
3_1_6	0.33	0	4167	55.6	48.0
3_1_6	0.33	0	4193	44.1	47.2
3_1_6	0.33	0	4293	55.3	80.9
3_1_6	0.33	0	6245	39.9	47.3
3_1_6	0.33	0	6417	78.5	91.2
3_1_6	0.33	0	666	57.4	52.5
3_1_6	0.33	0	759	8.5	5.0
3_1_6	0.33	1	1292	22.9	23.2
3_1_6	0.33	1	1382	46.0	48.6
3_1_6	0.33	1	249	45.3	49.3
3_1_6	0.33	1	4043	69.6	77.1
3_1_6	0.33	1	4167	51.3	53.6
3_1_6	0.33	1	4193	53.8	49.1
3_1_6	0.33	1	4293	40.9	31.0
3_1_6	0.33	1	6245	58.1	63.6
3_1_6	0.33	1	6417	54.8	57.1
3_1_6	0.33	1	666	57.7	62.5
3_1_6	0.33	1	759	106.4	102.0
3_1_6	0.33	1	767	92.2	99.2
3_1_6	0.42	0	1292	26.5	16.2
3_1_6	0.42	0	1382	122.8	0
3_1_6	0.42	0	249	83.5	55.7
3_1_6	0.42	0	4043	62.2	59.0
3_1_6	0.42	0	4167	65.5	72.9
3_1_6	0.42	0	4193	24.3	23.7
3_1_6	0.42	0	4293	62.8	34.9
3_1_6	0.42	0	6245	98.4	67.6
3_1_6	0.42	0	6417	67.4	50.2
3_1_6	0.42	0	666	74.4	69.4
3_1_6	0.42	1	1292	23.3	22.9
3_1_6	0.42	1	1382	48.1	52.7
3_1_6	0.42	1	249	50.1	51.5
3_1_6	0.42	1	4043	80.8	82.8
3_1_6	0.42	1	4167	57.6	56.3
3_1_6	0.42	1	4193	55.6	51.6
3_1_6	0.42	1	4293	44.0	35.4
3_1_6	0.42	1	6245	63.4	64.3
3_1_6	0.42	1	6417	58.7	59.4
3_1_6	0.42	1	666	64.3	64.2
3_1_6	0.42	1	759	109.0	120.2
3_1_6	0.42	1	767	91.2	105.5
3_1_6	0.5	0	249	63.4	96.9
3_1_6	0.5	0	4043	34.0	0
3_1_6	0.5	0	4167	67.4	72.6
3_1_6	0.5	0	4193	34.4	41.6
3_1_6	0.5	0	4293	50.8	39.5
3_1_6	0.5	0	6245	112.3	137.8
3_1_6	0.5	0	6417	28.2	22.4
3_1_6	0.5	0	666	32.7	30.2
3_1_6	0.5	1	1292	24.8	24.2
3_1_6	0.5	1	1382	53.6	57.0
3_1_6	0.5	1	249	55.3	61.8
3_1_6	0.5	1	4043	86.9	90.1
3_1_6	0.5	1	4167	65.5	60.7
3_1_6	0.5	1	4193	59.6	54.1
3_1_6	0.5	1	4293	46.7	38.7
3_1_6	0.5	1	6245	73.9	76.6
3_1_6	0.5	1	6417	64.1	65.0
3_1_6	0.5	1	666	73.3	70.9
3_1_6	0.5	1	759	125.4	198.6
3_1_6	0.5	1	767	107.4	134.7
3_1_6	0.58	1	1292	27.8	27.4
3_1_6	0.58	1	1382	58.8	63.0
3_1_6	0.58	1	249	64.6	66.1
3_1_6	0.58	1	4043	100.0	115.1
3_1_6	0.58	1	4167	73.4	63.8
3_1_6	0.58	1	4193	61.9	54.6
3_1_6	0.58	1	4293	47.7	37.7
3_1_6	0.58	1	6245	81.4	78.5
3_1_6	0.58	1	6417	71.7	69.2
3_1_6	0.58	1	666	81.7	76.3
3_1_6	0.58	1	759	124.2	127.1
3_1_6	0.58	1	767	106.6	131.6
3_1_6	0.67	1	1292	30.8	33.3
3_1_6	0.67	1	1382	65.0	62.9
3_1_6	0.67	1	249	69.0	64.7
3_1_6	0.67	1	4043	106.1	98.4
3_1_6	0.67	1	4167	82.3	72.3
3_1_6	0.67	1	4193	67.6	70.3
3_1_6	0.67	1	4293	51.9	41.1
3_1_6	0.67	1	6245	88.6	79.1
3_1_6	0.67	1	6417	79.2	71.8
3_1_6	0.67	1	666	95.4	92.8
3_1_6	0.67	1	759	126.1	130.6
3_1_6	0.67	1	767	106.1	125.3
3_1_6	0.75	0	1292	11.0	0
3_1_6	0.75	0	1382	18.2	0
3_1_6	0.75	0	249	53.7	0
3_1_6	0.75	0	4043	21.4	0
3_1_6	0.75	0	4193	45.7	0
3_1_6	0.75	0	4293	25.9	0
3_1_6	0.75	0	6245	13.3	0
3_1_6	0.75	0	6417	26.1	0
3_1_6	0.75	0	666	20.5	0
3_1_6	0.75	1	1292	32.4	39.4
3_1_6	0.75	1	1382	75.2	67.8
3_1_6	0.75	1	249	78.2	71.7
3_1_6	0.75	1	4043	129.1	120.9
3_1_6	0.75	1	4167	97.6	83.9
3_1_6	0.75	1	4193	76.2	77.7
3_1_6	0.75	1	4293	56.9	44.4
3_1_6	0.75	1	6245	100.3	84.5
3_1_6	0.75	1	6417	90.2	74.2
3_1_6	0.75	1	666	106.8	95.0
3_1_6	0.75	1	759	128.7	158.7
3_1_6	0.75	1	767	115.2	164.9
3_1_6	0.83	1	1292	37.8	42.7
3_1_6	0.83	1	1382	88.0	79.4
3_1_6	0.83	1	249	90.1	80.6
3_1_6	0.83	1	4043	143.8	126.3
3_1_6	0.83	1	4167	109.8	84.2
3_1_6	0.83	1	4193	89.5	107.8
3_1_6	0.83	1	4293	65.5	50.1
3_1_6	0.83	1	6245	111.4	97.0
3_1_6	0.83	1	6417	101.2	76.9
3_1_6	0.83	1	666	118.2	104.1
3_1_6	0.83	1	759	147.7	142.9
3_1_6	0.83	1	767	133.0	137.6
3_1_6	0.92	1	1292	45.6	73.5
3_1_6	0.92	1	1382	94.6	109.4
3_1_6	0.92	1	249	101.2	131.3
3_1_6	0.92	1	4043	164.0	241.8
3_1_6	0.92	1	4167	117.8	119.7
3_1_6	0.92	1	4193	104.4	192.7
3_1_6	0.92	1	4293	70.7	73.9
3_1_6	0.92	1	6245	122.1	114.7
3_1_6	0.92	1	6417	117.4	133.8
3_1_6	0.92	1	666	131.4	148.9
3_1_6	0.92	1	759	153.0	154.5
3_1_6	0.92	1	767	145.3	216.8
3_1_6	1.0	1	1292	47.9	68.7
3_1_6	1.0	1	1382	112.3	108.4
3_1_6	1.0	1	249	102.2	97.7
3_1_6	1.0	1	4043	175.3	179.9
3_1_6	1.0	1	4167	126.6	86.5
3_1_6	1.0	1	4193	97.3	167.9
3_1_6	1.0	1	4293	72.1	71.5
3_1_6	1.0	1	6245	128.7	128.7
3_1_6	1.0	1	6417	117.4	92.0
3_1_6	1.0	1	666	138.4	128.4
3_1_6	1.0	1	759	179.2	176.2
3_1_6	1.0	1	767	175.5	233.4
3_6_3	0.08	0	1292	17.9	17.4
3_6_3	0.08	0	1382	36.4	38.5
3_6_3	0.08	0	249	26.1	34.2
3_6_3	0.08	0	4043	38.6	54.7
3_6_3	0.08	0	4167	38.2	39.0
3_6_3	0.08	0	4193	42.2	39.3
3_6_3	0.08	0	4293	35.0	27.9
3_6_3	0.08	0	6245	40.6	51.7
3_6_3	0.08	0	6417	40.3	46.7
3_6_3	0.08	0	666	35.4	43.4
3_6_3	0.08	0	759	84.0	87.9
3_6_3	0.08	0	767	74.8	75.7
3_6_3	0.08	1	1292	35.2	20.8
3_6_3	0.08	1	1382	72.1	51.2
3_6_3	0.08	1	249	32.8	31.4
3_6_3	0.08	1	4043	81.8	81.1
3_6_3	0.08	1	4167	76.4	63.8
3_6_3	0.08	1	4193	72.8	41.8
3_6_3	0.08	1	4293	69.0	41.5
3_6_3	0.08	1	6245	47.4	52.2
3_6_3	0.08	1	6417	57.0	60.5
3_6_3	0.08	1	666	45.7	54.1
3_6_3	0.08	1	759	135.3	102.8
3_6_3	0.08	1	767	117.8	86.2
3_6_3	0.17	0	1292	22.1	23.0
3_6_3	0.17	0	1382	39.5	42.8
3_6_3	0.17	0	249	37.3	40.8
3_6_3	0.17	0	4043	64.4	72.5
3_6_3	0.17	0	4167	48.7	45.9
3_6_3	0.17	0	4193	46.7	47.6
3_6_3	0.17	0	4293	36.5	30.5
3_6_3	0.17	0	6245	48.4	58.5
3_6_3	0.17	0	6417	50.8	50.0
3_6_3	0.17	0	666	48.2	52.1
3_6_3	0.17	0	759	111.4	99.3
3_6_3	0.17	0	767	97.4	83.7
3_6_3	0.17	1	1292	21.1	20.0
3_6_3	0.17	1	1382	44.2	45.4
3_6_3	0.17	1	249	34.9	39.3
3_6_3	0.17	1	4043	65.3	72.8
3_6_3	0.17	1	4167	44.1	45.7
3_6_3	0.17	1	4193	49.8	44.8
3_6_3	0.17	1	4293	38.9	31.0
3_6_3	0.17	1	6245	49.6	58.5
3_6_3	0.17	1	6417	49.1	52.3
3_6_3	0.17	1	666	45.1	51.0
3_6_3	0.17	1	759	114.4	94.4
3_6_3	0.17	1	767	98.9	82.4
3_6_3	0.25	0	1292	20.1	19.4
3_6_3	0.25	0	1382	47.1	45.1
3_6_3	0.25	0	249	46.2	46.9
3_6_3	0.25	0	4043	55.7	60.0
3_6_3	0.25	0	4167	50.8	50.5
3_6_3	0.25	0	4193	73.8	83.8
3_6_3	0.25	0	4293	47.6	35.3
3_6_3	0.25	0	6245	45.6	45.3
3_6_3	0.25	0	6417	51.0	54.7
3_6_3	0.25	0	666	62.1	61.2
3_6_3	0.25	0	759	100.8	127.1
3_6_3	0.25	0	767	121.5	148.3
3_6_3	0.25	1	1292	22.1	21.7
3_6_3	0.25	1	1382	46.0	48.0
3_6_3	0.25	1	249	41.5	45.2
3_6_3	0.25	1	4043	73.1	81.4
3_6_3	0.25	1	4167	48.3	47.8
3_6_3	0.25	1	4193	51.0	45.4
3_6_3	0.25	1	4293	42.4	34.0
3_6_3	0.25	1	6245	54.5	60.6
3_6_3	0.25	1	6417	53.4	54.8
3_6_3	0.25	1	666	52.2	54.6
3_6_3	0.25	1	759	102.9	97.6
3_6_3	0.25	1	767	82.3	81.6
3_6_3	0.33	0	1292	18.1	13.7
3_6_3	0.33	0	1382	32.9	26.6
3_6_3	0.33	0	249	53.9	48.4
3_6_3	0.33	0	4043	72.9	40.1
3_6_3	0.33	0	4167	63.7	51.9
3_6_3	0.33	0	4193	45.4	40.5
3_6_3	0.33	0	4293	48.2	43.0
3_6_3	0.33	0	6245	48.3	56.2
3_6_3	0.33	0	6417	58.1	45.8
3_6_3	0.33	0	666	58.2	69.8
3_6_3	0.33	0	759	8.5	5.0
3_6_3	0.33	1	1292	22.8	22.5
3_6_3	0.33	1	1382	48.7	51.5
3_6_3	0.33	1	249	47.0	48.6
3_6_3	0.33	1	4043	78.6	84.1
3_6_3	0.33	1	4167	53.6	53.1
3_6_3	0.33	1	4193	54.5	46.5
3_6_3	0.33	1	4293	45.9	37.6
3_6_3	0.33	1	6245	61.6	64.5
3_6_3	0.33	1	6417	58.8	58.6
3_6_3	0.33	1	666	62.4	61.5
3_6_3	0.33	1	759	107.5	112.1
3_6_3	0.33	1	767	84.2	79.7
3_6_3	0.42	0	1292	24.3	14.0
3_6_3	0.42	0	1382	122.9	2.5
3_6_3	0.42	0	249	79.8	67.5
3_6_3	0.42	0	4043	87.5	85.5
3_6_3	0.42	0	4167	63.2	81.3
3_6_3	0.42	0	4193	52.2	29.5
3_6_3	0.42	0	4293	58.4	37.3
3_6_3	0.42	0	6245	63.0	56.5
3_6_3	0.42	0	6417	75.1	60.5
3_6_3	0.42	0	666	70.7	62.9
3_6_3	0.42	0	759	30.4	0
3_6_3	0.42	0	767	434.2	0
3_6_3	0.42	1	1292	24.5	22.9
3_6_3	0.42	1	1382	50.3	50.8
3_6_3	0.42	1	249	52.1	52.3
3_6_3	0.42	1	4043	85.2	86.6
3_6_3	0.42	1	4167	59.7	55.4
3_6_3	0.42	1	4193	57.0	52.1
3_6_3	0.42	1	4293	49.6	40.2
3_6_3	0.42	1	6245	69.7	70.0
3_6_3	0.42	1	6417	61.4	58.9
3_6_3	0.42	1	666	70.1	66.1
3_6_3	0.42	1	759	93.5	99.6
3_6_3	0.42	1	767	84.1	80.4
3_6_3	0.5	0	1292	48.1	42.6
3_6_3	0.5	0	1382	169.1	130.8
3_6_3	0.5	0	249	65.0	78.8
3_6_3	0.5	0	4043	135.5	153.1
3_6_3	0.5	0	4167	61.6	56.5
3_6_3	0.5	0	4193	24.8	23.7
3_6_3	0.5	0	4293	41.9	31.2
3_6_3	0.5	0	6245	114.5	96.4
3_6_3	0.5	0	6417	44.2	41.2
3_6_3	0.5	0	666	67.0	47.2
3_6_3	0.5	1	1292	24.9	22.4
3_6_3	0.5	1	1382	53.1	53.3
3_6_3	0.5	1	249	56.8	53.5
3_6_3	0.5	1	4043	92.8	93.2
3_6_3	0.5	1	4167	68.0	59.0
3_6_3	0.5	1	4193	59.5	59.0
3_6_3	0.5	1	4293	53.8	40.9
3_6_3	0.5	1	6245	75.9	69.4
3_6_3	0.5	1	6417	64.4	60.2
3_6_3	0.5	1	666	78.4	71.1
3_6_3	0.5	1	759	108.9	134.4
3_6_3	0.5	1	767	83.0	91.4
3_6_3	0.58	0	1292	37.4	7.7
3_6_3	0.58	0	1382	93.2	113.6
3_6_3	0.58	0	249	101.2	33.0
3_6_3	0.58	0	4043	52.0	42.4
3_6_3	0.58	0	4167	154.5	112.5
3_6_3	0.58	0	4193	8.4	0
3_6_3	0.58	0	4293	140.2	164.6
3_6_3	0.58	0	6245	46.4	0
3_6_3	0.58	0	666	84.4	95.6
3_6_3	0.58	0	759	3.0	0
3_6_3	0.58	1	1292	26.7	23.0
3_6_3	0.58	1	1382	58.1	54.9
3_6_3	0.58	1	249	64.8	59.7
3_6_3	0.58	1	4043	101.3	94.7
3_6_3	0.58	1	4167	76.3	64.4
3_6_3	0.58	1	4193	60.6	49.1
3_6_3	0.58	1	4293	56.6	40.8
3_6_3	0.58	1	6245	83.7	73.4
3_6_3	0.58	1	6417	78.8	67.5
3_6_3	0.58	1	666	89.2	78.4
3_6_3	0.58	1	759	94.8	122.4
3_6_3	0.58	1	767	77.9	83.5
3_6_3	0.67	1	1292	29.8	26.8
3_6_3	0.67	1	1382	65.6	57.1
3_6_3	0.67	1	249	66.7	59.0
3_6_3	0.67	1	4043	113.5	99.6
3_6_3	0.67	1	4167	88.1	64.7
3_6_3	0.67	1	4193	69.3	60.8
3_6_3	0.67	1	4293	62.0	46.2
3_6_3	0.67	1	6245	92.8	75.9
3_6_3	0.67	1	6417	86.1	72.0
3_6_3	0.67	1	666	96.7	81.9
3_6_3	0.67	1	759	109.8	139.0
3_6_3	0.67	1	767	87.9	91.3
3_6_3	0.75	0	1292	164.4	0
3_6_3	0.75	0	1382	275.8	0
3_6_3	0.75	0	249	32.5	0
3_6_3	0.75	0	4043	33.9	0
3_6_3	0.75	0	4167	41.0	0
3_6_3	0.75	0	4193	35.8	0
3_6_3	0.75	0	6245	29.0	0
3_6_3	0.75	0	6417	38.6	0
3_6_3	0.75	0	666	53.2	0
3_6_3	0.75	1	1292	32.2	25.4
3_6_3	0.75	1	1382	75.3	59.5
3_6_3	0.75	1	249	76.3	65.9
3_6_3	0.75	1	4043	126.0	101.0
3_6_3	0.75	1	4167	101.6	73.8
3_6_3	0.75	1	4193	72.3	55.9
3_6_3	0.75	1	4293	66.8	45.4
3_6_3	0.75	1	6245	100.8	80.9
3_6_3	0.75	1	6417	97.0	76.9
3_6_3	0.75	1	666	108.1	87.2
3_6_3	0.75	1	759	116.7	98.4
3_6_3	0.75	1	767	95.2	88.0
3_6_3	0.83	0	1292	73.0	52.4
3_6_3	0.83	0	1382	241.0	253.0
3_6_3	0.83	0	249	47.0	3.8
3_6_3	0.83	0	4043	45.5	4.3
3_6_3	0.83	0	4167	38.4	15.4
3_6_3	0.83	0	4193	262.7	333.4
3_6_3	0.83	0	4293	123.8	123.3
3_6_3	0.83	0	6245	49.2	21.1
3_6_3	0.83	0	6417	30.8	19.9
3_6_3	0.83	0	666	46.9	1.4
3_6_3	0.83	1	1292	36.4	37.1
3_6_3	0.83	1	1382	92.0	66.5
3_6_3	0.83	1	249	91.1	75.9
3_6_3	0.83	1	4043	138.8	105.2
3_6_3	0.83	1	4167	113.6	76.5
3_6_3	0.83	1	4193	80.1	59.7
3_6_3	0.83	1	4293	77.7	72.5
3_6_3	0.83	1	6245	113.5	91.1
3_6_3	0.83	1	6417	111.4	79.6
3_6_3	0.83	1	666	125.0	96.6
3_6_3	0.83	1	759	129.8	99.7
3_6_3	0.83	1	767	112.3	93.4
3_6_3	0.92	1	1292	37.9	32.3
3_6_3	0.92	1	1382	86.6	59.7
3_6_3	0.92	1	249	84.7	70.3
3_6_3	0.92	1	4043	146.9	108.6
3_6_3	0.92	1	4167	120.2	79.6
3_6_3	0.92	1	4193	81.5	63.0
3_6_3	0.92	1	4293	77.5	54.5
3_6_3	0.92	1	6245	119.1	95.9
3_6_3	0.92	1	6417	108.5	82.3
3_6_3	0.92	1	666	120.5	97.1
3_6_3	0.92	1	759	135.2	108.1
3_6_3	0.92	1	767	128.5	116.0
3_6_3	1.0	0	1292	27.6	0
3_6_3	1.0	0	1382	61.6	0
3_6_3	1.0	0	249	268.0	0
3_6_3	1.0	0	4043	258.9	0
3_6_3	1.0	0	4167	83.5	0
3_6_3	1.0	0	4193	16.7	0
3_6_3	1.0	0	4293	12.4	0
3_6_3	1.0	0	6245	483.2	0
3_6_3	1.0	0	6417	308.3	0
3_6_3	1.0	0	666	353.6	0
3_6_3	1.0	0	759	41.2	0
3_6_3	1.0	0	767	66.1	0
3_6_3	1.0	1	1292	38.3	34.5
3_6_3	1.0	1	1382	109.5	65.3
3_6_3	1.0	1	249	94.4	71.8
3_6_3	1.0	1	4043	152.1	117.1
3_6_3	1.0	1	4167	135.4	89.7
3_6_3	1.0	1	4193	96.1	119.6
3_6_3	1.0	1	4293	88.7	56.6
3_6_3	1.0	1	6245	117.1	100.2
3_6_3	1.0	1	6417	126.2	84.2
3_6_3	1.0	1	666	137.8	105.6
3_6_3	1.0	1	759	183.7	101.3
3_6_3	1.0	1	767	143.3	69.4
3_3_3	0.08	0	1292	18.0	17.4
3_3_3	0.08	0	1382	36.3	38.1
3_3_3	0.08	0	249	26.0	33.1
3_3_3	0.08	0	4043	38.9	54.7
3_3_3	0.08	0	4167	38.2	38.8
3_3_3	0.08	0	4193	42.5	39.3
3_3_3	0.08	0	4293	35.2	27.4
3_3_3	0.08	0	6245	40.4	50.9
3_3_3	0.08	0	6417	41.0	46.4
3_3_3	0.08	0	666	35.6	43.1
3_3_3	0.08	0	759	88.5	87.9
3_3_3	0.08	0	767	77.1	76.1
3_3_3	0.08	1	1292	35.9	21.0
3_3_3	0.08	1	1382	74.5	52.9
3_3_3	0.08	1	249	32.4	29.4
3_3_3	0.08	1	4043	82.4	80.7
3_3_3	0.08	1	4167	78.3	63.0
3_3_3	0.08	1	4193	72.6	41.6
3_3_3	0.08	1	4293	69.7	45.3
3_3_3	0.08	1	6245	46.9	53.5
3_3_3	0.08	1	6417	54.5	57.7
3_3_3	0.08	1	666	42.9	50.1
3_3_3	0.08	1	759	136.1	99.8
3_3_3	0.08	1	767	118.3	88.1
3_3_3	0.17	0	1292	20.8	20.7
3_3_3	0.17	0	1382	37.0	38.0
3_3_3	0.17	0	249	37.5	40.7
3_3_3	0.17	0	4043	64.7	75.0
3_3_3	0.17	0	4167	47.9	46.6
3_3_3	0.17	0	4193	45.9	44.6
3_3_3	0.17	0	4293	36.5	30.3
3_3_3	0.17	0	6245	48.2	58.2
3_3_3	0.17	0	6417	50.9	48.6
3_3_3	0.17	0	666	48.9	52.1
3_3_3	0.17	0	759	111.1	98.1
3_3_3	0.17	0	767	98.7	106.3
3_3_3	0.17	1	1292	20.9	20.1
3_3_3	0.17	1	1382	43.5	44.9
3_3_3	0.17	1	249	34.5	39.2
3_3_3	0.17	1	4043	64.4	72.3
3_3_3	0.17	1	4167	43.7	44.6
3_3_3	0.17	1	4193	49.7	44.3
3_3_3	0.17	1	4293	39.3	30.8
3_3_3	0.17	1	6245	49.3	57.9
3_3_3	0.17	1	6417	49.3	51.9
3_3_3	0.17	1	666	45.4	51.5
3_3_3	0.17	1	759	115.3	95.6
3_3_3	0.17	1	767	99.3	79.9
3_3_3	0.25	0	1292	19.7	17.8
3_3_3	0.25	0	1382	40.0	35.7
3_3_3	0.25	0	249	45.6	46.1
3_3_3	0.25	0	4043	61.4	69.6
3_3_3	0.25	0	4167	49.9	47.2
3_3_3	0.25	0	4193	60.5	56.4
3_3_3	0.25	0	4293	46.1	32.3
3_3_3	0.25	0	6245	42.4	43.2
3_3_3	0.25	0	6417	53.2	56.4
3_3_3	0.25	0	666	61.8	60.6
3_3_3	0.25	0	759	63.9	111.8
3_3_3	0.25	0	767	138.3	183.8
3_3_3	0.25	1	1292	22.0	21.6
3_3_3	0.25	1	1382	45.1	47.3
3_3_3	0.25	1	249	40.5	42.9
3_3_3	0.25	1	4043	72.5	80.2
3_3_3	0.25	1	4167	48.4	48.5
3_3_3	0.25	1	4193	51.4	47.0
3_3_3	0.25	1	4293	41.6	33.1
3_3_3	0.25	1	6245	53.5	59.2
3_3_3	0.25	1	6417	52.3	53.8
3_3_3	0.25	1	666	52.2	54.0
3_3_3	0.25	1	759	110.0	105.5
3_3_3	0.25	1	767	84.5	88.7
3_3_3	0.33	0	1292	19.9	14.5
3_3_3	0.33	0	1382	49.8	36.9
3_3_3	0.33	0	249	56.1	46.2
3_3_3	0.33	0	4043	94.8	68.1
3_3_3	0.33	0	4167	68.6	67.7
3_3_3	0.33	0	4193	60.1	74.7
3_3_3	0.33	0	4293	45.5	30.0
3_3_3	0.33	0	6245	57.5	66.4
3_3_3	0.33	0	6417	63.2	62.9
3_3_3	0.33	0	666	69.2	68.1
3_3_3	0.33	0	759	8.5	5.0
3_3_3	0.33	0	767	235.7	81.2
3_3_3	0.33	1	1292	22.8	22.4
3_3_3	0.33	1	1382	48.3	49.3
3_3_3	0.33	1	249	47.4	48.7
3_3_3	0.33	1	4043	76.9	81.5
3_3_3	0.33	1	4167	53.0	52.0
3_3_3	0.33	1	4193	53.8	46.1
3_3_3	0.33	1	4293	44.9	35.5
3_3_3	0.33	1	6245	62.0	64.5
3_3_3	0.33	1	6417	56.8	56.7
3_3_3	0.33	1	666	61.0	59.8
3_3_3	0.33	1	759	104.4	116.9
3_3_3	0.33	1	767	89.8	104.2
3_3_3	0.42	0	1292	26.8	19.2
3_3_3	0.42	0	1382	122.5	3.2
3_3_3	0.42	0	249	77.0	60.9
3_3_3	0.42	0	4043	74.6	62.6
3_3_3	0.42	0	4167	59.8	75.0
3_3_3	0.42	0	4193	39.8	19.2
3_3_3	0.42	0	4293	54.4	38.5
3_3_3	0.42	0	6245	63.3	44.5
3_3_3	0.42	0	6417	63.2	56.6
3_3_3	0.42	0	666	69.2	64.6
3_3_3	0.42	0	767	4.9	0
3_3_3	0.42	1	1292	24.2	22.9
3_3_3	0.42	1	1382	51.4	52.7
3_3_3	0.42	1	249	51.3	51.6
3_3_3	0.42	1	4043	85.6	87.1
3_3_3	0.42	1	4167	58.5	54.5
3_3_3	0.42	1	4193	57.8	51.4
3_3_3	0.42	1	4293	47.7	38.0
3_3_3	0.42	1	6245	67.7	67.5
3_3_3	0.42	1	6417	62.1	59.5
3_3_3	0.42	1	666	68.4	65.1
3_3_3	0.42	1	759	100.9	113.4
3_3_3	0.42	1	767	89.7	83.9
3_3_3	0.5	0	1382	152.5	204.3
3_3_3	0.5	0	249	71.7	86.2
3_3_3	0.5	0	4043	30.3	5.2
3_3_3	0.5	0	4167	62.8	63.6
3_3_3	0.5	0	4193	47.9	50.8
3_3_3	0.5	0	4293	51.1	39.9
3_3_3	0.5	0	6245	111.9	104.3
3_3_3	0.5	0	6417	44.4	43.3
3_3_3	0.5	0	666	57.7	49.4
3_3_3	0.5	0	759	267.7	0
3_3_3	0.5	0	767	41.1	0
3_3_3	0.5	1	1292	25.4	22.8
3_3_3	0.5	1	1382	53.4	54.0
3_3_3	0.5	1	249	56.2	54.1
3_3_3	0.5	1	4043	89.0	89.3
3_3_3	0.5	1	4167	69.2	60.2
3_3_3	0.5	1	4193	59.0	60.2
3_3_3	0.5	1	4293	53.1	42.8
3_3_3	0.5	1	6245	73.1	68.1
3_3_3	0.5	1	6417	64.6	60.1
3_3_3	0.5	1	666	78.4	73.3
3_3_3	0.5	1	759	106.9	103.0
3_3_3	0.5	1	767	88.5	88.2
3_3_3	0.58	0	1292	38.9	0
3_3_3	0.58	0	1382	83.1	0
3_3_3	0.58	0	249	9.9	0
3_3_3	0.58	0	4043	70.4	73.1
3_3_3	0.58	0	4167	164.3	88.4
3_3_3	0.58	0	4193	162.4	28.7
3_3_3	0.58	0	4293	137.9	0
3_3_3	0.58	0	6417	132.6	48.8
3_3_3	0.58	0	666	150.4	93.2
3_3_3	0.58	1	1292	26.9	23.2
3_3_3	0.58	1	1382	56.2	53.9
3_3_3	0.58	1	249	63.4	59.6
3_3_3	0.58	1	4043	100.9	95.8
3_3_3	0.58	1	4167	73.3	61.5
3_3_3	0.58	1	4193	63.1	62.0
3_3_3	0.58	1	4293	55.9	42.4
3_3_3	0.58	1	6245	82.5	73.0
3_3_3	0.58	1	6417	76.3	67.3
3_3_3	0.58	1	666	85.7	77.7
3_3_3	0.58	1	759	92.2	103.2
3_3_3	0.58	1	767	89.9	204.4
3_3_3	0.67	0	1292	199.4	191.2
3_3_3	0.67	0	1382	414.7	0
3_3_3	0.67	0	249	41.5	1.8
3_3_3	0.67	0	4043	215.6	195.0
3_3_3	0.67	0	4167	112.7	147.6
3_3_3	0.67	0	4193	317.5	207.7
3_3_3	0.67	0	4293	129.8	113.9
3_3_3	0.67	0	6245	97.8	39.3
3_3_3	0.67	0	6417	130.5	87.3
3_3_3	0.67	0	666	83.7	93.6
3_3_3	0.67	1	1292	29.3	26.8
3_3_3	0.67	1	1382	65.6	63.8
3_3_3	0.67	1	249	67.0	61.0
3_3_3	0.67	1	4043	108.8	93.6
3_3_3	0.67	1	4167	89.7	66.9
3_3_3	0.67	1	4193	67.2	55.4
3_3_3	0.67	1	4293	59.1	44.1
3_3_3	0.67	1	6245	92.3	80.2
3_3_3	0.67	1	6417	82.1	68.4
3_3_3	0.67	1	666	93.3	78.5
3_3_3	0.67	1	759	94.6	97.8
3_3_3	0.67	1	767	97.1	93.4
3_3_3	0.75	0	1382	19.8	0
3_3_3	0.75	0	249	125.4	0
3_3_3	0.75	0	4043	61.2	0
3_3_3	0.75	0	4167	176.8	0
3_3_3	0.75	0	4193	252.1	0
3_3_3	0.75	0	4293	89.0	0
3_3_3	0.75	0	6245	20.9	0
3_3_3	0.75	0	6417	239.8	0
3_3_3	0.75	0	666	21.9	0
3_3_3	0.75	1	1292	32.7	27.0
3_3_3	0.75	1	1382	78.0	64.1
3_3_3	0.75	1	249	76.0	64.8
3_3_3	0.75	1	4043	124.2	99.0
3_3_3	0.75	1	4167	99.5	70.9
3_3_3	0.75	1	4193	73.4	59.3
3_3_3	0.75	1	4293	67.1	47.8
3_3_3	0.75	1	6245	99.5	79.6
3_3_3	0.75	1	6417	95.5	74.3
3_3_3	0.75	1	666	105.6	84.5
3_3_3	0.75	1	759	139.1	140.0
3_3_3	0.75	1	767	101.8	86.4
3_3_3	0.83	1	1292	34.2	26.0
3_3_3	0.83	1	1382	86.9	57.0
3_3_3	0.83	1	249	89.9	73.0
3_3_3	0.83	1	4043	136.3	103.3
3_3_3	0.83	1	4167	107.5	65.2
