Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
5_1_12	0.67	2377	2377	1.0	22.0	9.5	0.09412	0.04086	0.06777	0.05114	6110	6108	1.0	24.0	10.3	0.10238	0.04403	0.06737	0.05078
5_1_12	0.58	3241	3241	1.0	19.8	8.8	0.08506	0.03799	0.06596	0.05494	9351	9349	1.0	22.5	10.0	0.09637	0.04284	0.06688	0.05226
5_1_12	0.5	4175	4169	1.0	17.5	8.3	0.07539	0.03569	0.06445	0.0611	13526	13518	1.0	21.0	9.8	0.0899	0.0419	0.06613	0.05515
5_1_12	0.42	5389	5373	1.0	14.8	7.7	0.06415	0.03338	0.06373	0.06781	18915	18891	1.0	19.2	9.7	0.08258	0.04133	0.06545	0.05903
5_1_12	0.33	7601	7544	0.99	12.0	6.9	0.05227	0.02981	0.0603	0.0784	26516	26435	1.0	17.2	9.5	0.07393	0.04076	0.06398	0.06519
5_1_12	0.25	11621	11338	0.98	9.0	5.7	0.03956	0.02529	0.0599	0.10096	38137	37773	0.99	14.7	9.3	0.06361	0.04004	0.06276	0.0777
5_1_12	0.17	26567	23364	0.88	5.5	4.2	0.02455	0.01916	0.06051	0.13873	64704	61137	0.94	11.2	9.0	0.04868	0.03861	0.0619	0.10529
5_1_12	0.08	101112	4849	0.05	1.5	1.3	0.00674	0.00579	1.0	0.0	165816	65986	0.4	10.5	9.0	0.0456	0.03878	0.13083	0.26493
7_10_3	1.0	112	112	1.0	21.1	8.6	0.08973	0.03534	0.0646	0.0308	112	112	1.0	21.1	8.6	0.08973	0.03534	0.0646	0.0308
7_10_3	0.92	193	193	1.0	21.2	7.9	0.09049	0.03313	0.06907	0.03566	305	305	1.0	21.2	8.2	0.09021	0.0339	0.06743	0.03398
7_10_3	0.83	616	614	1.0	20.2	8.2	0.08557	0.03471	0.08848	0.05942	921	919	1.0	20.5	8.2	0.08711	0.0345	0.08149	0.05328
7_10_3	0.75	1010	1008	1.0	18.9	8.1	0.08065	0.0342	0.09259	0.05854	1931	1927	1.0	19.7	8.2	0.08373	0.03448	0.0873	0.05635
7_10_3	0.67	1405	1402	1.0	17.5	7.5	0.07477	0.03186	0.09498	0.05741	3336	3329	1.0	18.8	8.0	0.07996	0.03369	0.09053	0.05691
7_10_3	0.58	1869	1863	1.0	16.1	7.3	0.06899	0.03114	0.10035	0.06566	5205	5192	1.0	17.8	7.8	0.07602	0.03321	0.09406	0.06038
7_10_3	0.5	2624	2616	1.0	14.2	6.7	0.06126	0.02874	0.10694	0.0731	7829	7808	1.0	16.6	7.6	0.07108	0.03254	0.09837	0.0652
7_10_3	0.42	3646	3628	1.0	11.8	6.1	0.05099	0.02653	0.10632	0.08453	11475	11436	1.0	15.1	7.5	0.0647	0.03215	0.10089	0.07199
7_10_3	0.33	5537	5476	0.99	9.4	5.6	0.04051	0.02396	0.10917	0.10344	17012	16912	0.99	13.2	7.5	0.05687	0.03183	0.10357	0.08356
7_10_3	0.25	9456	9123	0.96	7.0	4.7	0.03044	0.02059	0.11227	0.13361	26468	26035	0.98	11.1	7.3	0.04761	0.03107	0.10662	0.10396
7_10_3	0.17	27200	23220	0.85	4.2	3.4	0.01852	0.01473	0.1162	0.18826	53668	49255	0.92	7.8	6.7	0.03389	0.0287	0.11113	0.14981
7_10_3	0.08	134535	11627	0.09	2.7	2.9	0.01231	0.0134	1.0	0.0	188203	60882	0.32	6.9	6.5	0.02977	0.02779	0.28089	0.37447
3_10_12	1.0	323	323	1.0	26.6	10.8	0.11423	0.04667	0.06092	0.03459	323	323	1.0	26.6	10.8	0.11423	0.04667	0.06092	0.03459
3_10_12	0.92	653	653	1.0	28.0	10.4	0.11935	0.044	0.06166	0.04337	976	976	1.0	27.6	10.5	0.11766	0.04494	0.06142	0.04066
3_10_12	0.83	1359	1358	1.0	26.0	10.1	0.1109	0.04345	0.07346	0.05011	2335	2334	1.0	26.6	10.3	0.11373	0.0442	0.06843	0.04676
3_10_12	0.75	1865	1863	1.0	24.1	9.9	0.10331	0.04265	0.07457	0.0457	4200	4197	1.0	25.5	10.2	0.1091	0.04382	0.07115	0.04639
3_10_12	0.67	2480	2480	1.0	22.4	9.5	0.09608	0.04121	0.07393	0.05745	6680	6677	1.0	24.4	10.1	0.10426	0.04332	0.07218	0.05079
3_10_12	0.58	3130	3128	1.0	20.2	8.8	0.08689	0.03828	0.07236	0.05515	9810	9805	1.0	23.0	9.9	0.09872	0.04256	0.07224	0.05222
3_10_12	0.5	3920	3912	1.0	17.6	8.3	0.07564	0.03582	0.07284	0.06339	13730	13717	1.0	21.5	9.8	0.09214	0.04206	0.07241	0.05563
3_10_12	0.42	5054	5038	1.0	14.8	7.7	0.06401	0.03343	0.07093	0.07189	18784	18755	1.0	19.7	9.7	0.08458	0.04183	0.07201	0.06043
3_10_12	0.33	6933	6877	0.99	12.1	7.0	0.05273	0.03039	0.06984	0.08808	25717	25632	1.0	17.6	9.7	0.07604	0.04156	0.07143	0.06895
3_10_12	0.25	11371	11067	0.97	9.0	5.8	0.03989	0.0258	0.06964	0.10881	37088	36699	0.99	15.0	9.5	0.06514	0.04101	0.07089	0.08302
3_10_12	0.17	27434	23996	0.87	5.5	4.2	0.02444	0.01897	0.07444	0.15689	64522	60695	0.94	11.3	9.2	0.04905	0.03944	0.0723	0.1179
3_10_12	0.08	113363	5925	0.05	2.1	2.2	0.00958	0.0103	1.0	0.0	177885	66620	0.37	10.4	9.2	0.04554	0.0394	0.1548	0.28706
5_1_10	1.0	235	235	1.0	25.8	11.9	0.10885	0.04901	0.05967	0.03775	235	235	1.0	25.8	11.9	0.10885	0.04901	0.05967	0.03775
5_1_10	0.92	539	539	1.0	26.7	10.4	0.11323	0.04378	0.059	0.04346	774	774	1.0	26.4	10.9	0.1119	0.04544	0.05921	0.04179
5_1_10	0.83	1171	1167	1.0	25.0	10.3	0.10635	0.04355	0.06982	0.05107	1945	1941	1.0	25.6	10.6	0.10856	0.04439	0.06559	0.04786
5_1_10	0.75	1698	1698	1.0	23.5	9.7	0.10039	0.04149	0.06692	0.04275	3643	3639	1.0	24.6	10.2	0.10475	0.04325	0.06621	0.04554
5_1_10	0.67	2354	2354	1.0	21.7	9.3	0.09266	0.03978	0.06684	0.04944	5997	5993	1.0	23.4	10.0	0.1	0.04233	0.06646	0.04711
5_1_10	0.58	3227	3227	1.0	19.5	8.7	0.08375	0.03714	0.06619	0.05393	9224	9220	1.0	22.1	9.7	0.09431	0.04132	0.06636	0.0496
5_1_10	0.5	4186	4180	1.0	17.1	8.0	0.07345	0.03459	0.0651	0.06152	13410	13400	1.0	20.5	9.5	0.0878	0.04052	0.06597	0.0536
5_1_10	0.42	5384	5368	1.0	14.5	7.3	0.06247	0.03184	0.06451	0.06786	18794	18768	1.0	18.8	9.3	0.08056	0.03991	0.06555	0.05804
5_1_10	0.33	7639	7587	0.99	11.7	6.6	0.05083	0.02892	0.06091	0.07861	26433	26355	1.0	16.7	9.2	0.072	0.03945	0.06422	0.06467
5_1_10	0.25	11831	11543	0.98	8.8	5.6	0.03868	0.02454	0.05959	0.09983	38264	37898	0.99	14.3	9.1	0.06185	0.03874	0.06281	0.07713
5_1_10	0.17	27205	23921	0.88	5.3	4.1	0.02384	0.01828	0.06148	0.13999	65469	61819	0.94	10.8	8.7	0.04714	0.03731	0.06229	0.10597
5_1_10	0.08	104746	5031	0.05	1.5	1.3	0.00674	0.0061	1.0	0.0	170215	66850	0.39	10.1	8.7	0.0441	0.03747	0.13286	0.26754
3_3_12	1.0	300	300	1.0	27.1	11.6	0.11577	0.04921	0.05854	0.03202	300	300	1.0	27.1	11.6	0.11577	0.04921	0.05854	0.03202
3_3_12	0.92	653	653	1.0	28.6	10.8	0.12218	0.04542	0.05964	0.03719	953	953	1.0	28.2	11.1	0.12016	0.04672	0.05929	0.03563
3_3_12	0.83	1372	1372	1.0	26.2	10.2	0.11186	0.04383	0.06805	0.04473	2325	2325	1.0	27.0	10.6	0.11526	0.04521	0.06446	0.04146
3_3_12	0.75	1946	1946	1.0	24.0	9.8	0.10275	0.04206	0.0693	0.04474	4271	4271	1.0	25.6	10.4	0.10956	0.04424	0.06666	0.04305
3_3_12	0.67	2633	2630	1.0	22.3	9.5	0.09574	0.0408	0.06756	0.05192	6904	6901	1.0	24.4	10.2	0.10429	0.04348	0.067	0.04663
3_3_12	0.58	3420	3420	1.0	20.1	8.8	0.08663	0.03797	0.0678	0.05831	10324	10321	1.0	23.0	9.9	0.09844	0.04255	0.06727	0.0508
3_3_12	0.5	4392	4386	1.0	17.7	8.2	0.07611	0.03578	0.06675	0.06033	14716	14707	1.0	21.4	9.8	0.09178	0.04191	0.06711	0.05381
3_3_12	0.42	5503	5489	1.0	14.8	7.6	0.06428	0.03338	0.06408	0.0673	20219	20196	1.0	19.6	9.7	0.08431	0.04162	0.06629	0.0578
3_3_12	0.33	7563	7507	0.99	12.1	6.9	0.05291	0.03052	0.06138	0.08103	27782	27703	1.0	17.6	9.6	0.0758	0.04135	0.06496	0.06496
3_3_12	0.25	12006	11698	0.97	9.0	5.7	0.03958	0.02546	0.06261	0.10392	39788	39401	0.99	15.0	9.5	0.06505	0.04085	0.06426	0.07858
3_3_12	0.17	27976	24546	0.88	5.4	4.2	0.02447	0.01899	0.06519	0.14699	67764	63947	0.94	11.3	9.2	0.04947	0.03944	0.06462	0.10999
3_3_12	0.08	111223	5452	0.05	1.8	1.6	0.00803	0.00722	1.0	0.0	178987	69399	0.39	10.6	9.2	0.04622	0.03952	0.1381	0.27292
3_6_12	1.0	315	315	1.0	27.1	11.4	0.11544	0.04778	0.06029	0.03403	315	315	1.0	27.1	11.4	0.11544	0.04778	0.06029	0.03403
3_6_12	0.92	656	656	1.0	28.3	10.3	0.1203	0.04331	0.06188	0.03664	971	971	1.0	27.9	10.7	0.11873	0.04484	0.06136	0.03581
3_6_12	0.83	1394	1393	1.0	26.3	10.4	0.11234	0.0443	0.07132	0.04897	2365	2364	1.0	27.0	10.5	0.11496	0.04462	0.06723	0.04431
3_6_12	0.75	1955	1953	1.0	24.4	9.9	0.10433	0.04271	0.07383	0.04764	4320	4317	1.0	25.8	10.3	0.11015	0.04408	0.07022	0.04596
3_6_12	0.67	2542	2539	1.0	22.4	9.5	0.0961	0.0411	0.07115	0.05105	6862	6856	1.0	24.5	10.2	0.10495	0.04353	0.07056	0.0479
3_6_12	0.58	3238	3236	1.0	20.1	8.7	0.08674	0.03808	0.07086	0.05623	10100	10092	1.0	23.1	9.9	0.09911	0.04271	0.07066	0.05072
3_6_12	0.5	4109	4100	1.0	17.6	8.2	0.07583	0.03567	0.07075	0.0623	14209	14192	1.0	21.5	9.8	0.09238	0.04215	0.07068	0.05432
3_6_12	0.42	5184	5170	1.0	14.9	7.6	0.06453	0.03337	0.0691	0.07047	19393	19362	1.0	19.8	9.7	0.08495	0.04185	0.07026	0.05907
3_6_12	0.33	7242	7187	0.99	12.2	7.0	0.0531	0.03062	0.06602	0.08436	26635	26549	1.0	17.7	9.7	0.07632	0.04161	0.06911	0.06689
3_6_12	0.25	11606	11312	0.97	9.0	5.8	0.03982	0.0257	0.06735	0.10748	38241	37861	0.99	15.1	9.6	0.06542	0.04111	0.06859	0.08117
3_6_12	0.17	27534	24117	0.88	5.5	4.2	0.02457	0.01913	0.07094	0.15344	65775	61978	0.94	11.4	9.2	0.04952	0.03964	0.0695	0.11484
3_6_12	0.08	112760	5801	0.05	2.0	1.9	0.00901	0.00872	1.0	0.0	178535	67779	0.38	10.6	9.2	0.04606	0.03965	0.14914	0.28253
7_12_3	1.0	117	117	1.0	21.1	8.9	0.08994	0.03743	0.06541	0.03408	117	117	1.0	21.1	8.9	0.08994	0.03743	0.06541	0.03408
7_12_3	0.92	205	205	1.0	21.1	8.3	0.08964	0.0346	0.07419	0.057	322	322	1.0	21.1	8.5	0.08975	0.03559	0.071	0.05002
7_12_3	0.83	620	619	1.0	20.4	8.3	0.08686	0.03527	0.08796	0.05087	942	941	1.0	20.6	8.4	0.08785	0.03539	0.08215	0.05119
7_12_3	0.75	999	997	1.0	18.8	8.1	0.08023	0.03444	0.09106	0.05682	1941	1938	1.0	19.7	8.3	0.08393	0.0351	0.08674	0.05433
7_12_3	0.67	1381	1380	1.0	17.8	7.5	0.07604	0.03231	0.09564	0.05914	3322	3318	1.0	18.9	8.0	0.08065	0.03418	0.09044	0.05654
7_12_3	0.58	1837	1833	1.0	16.1	7.4	0.06886	0.03146	0.10126	0.06729	5159	5151	1.0	17.9	7.9	0.07645	0.03371	0.09429	0.0608
7_12_3	0.5	2589	2580	1.0	14.3	6.8	0.06176	0.02941	0.10736	0.07307	7748	7731	1.0	16.7	7.8	0.07155	0.03307	0.09865	0.06544
7_12_3	0.42	3612	3594	1.0	11.9	6.3	0.05141	0.02699	0.10735	0.08595	11360	11325	1.0	15.2	7.6	0.06516	0.03265	0.10141	0.07269
7_12_3	0.33	5527	5467	0.99	9.4	5.6	0.04059	0.02402	0.10942	0.10348	16887	16792	0.99	13.3	7.5	0.05716	0.03224	0.10402	0.08404
7_12_3	0.25	9371	9040	0.96	7.1	4.8	0.03079	0.02073	0.1144	0.13413	26258	25832	0.98	11.1	7.3	0.04793	0.03137	0.10765	0.10446
7_12_3	0.17	27043	23118	0.85	4.2	3.5	0.01871	0.0152	0.11818	0.19089	53301	48950	0.92	7.9	6.8	0.03413	0.029	0.11262	0.15164
7_12_3	0.08	133956	11680	0.09	2.9	3.2	0.01294	0.01457	1.0	0.0	187257	60630	0.32	6.9	6.5	0.03005	0.0281	0.28357	0.37555
7_6_3	1.0	112	112	1.0	20.1	8.2	0.08595	0.03413	0.06704	0.03388	112	112	1.0	20.1	8.2	0.08595	0.03413	0.06704	0.03388
7_6_3	0.92	194	194	1.0	21.2	7.5	0.08945	0.0311	0.06626	0.03667	306	306	1.0	20.8	7.8	0.08817	0.03223	0.06654	0.03562
7_6_3	0.83	608	606	1.0	19.3	7.8	0.08241	0.0333	0.08976	0.06539	914	912	1.0	19.8	7.8	0.08434	0.03304	0.08197	0.05817
7_6_3	0.75	1013	1011	1.0	18.4	7.8	0.07853	0.03322	0.08907	0.06047	1927	1923	1.0	19.1	7.8	0.08129	0.03325	0.0857	0.05948
7_6_3	0.67	1455	1453	1.0	17.0	7.3	0.07248	0.03089	0.09171	0.05877	3382	3376	1.0	18.2	7.7	0.0775	0.03255	0.08829	0.05924
7_6_3	0.58	1906	1902	1.0	15.4	6.9	0.06603	0.02898	0.09588	0.06415	5288	5278	1.0	17.2	7.5	0.07337	0.03179	0.09102	0.06116
7_6_3	0.5	2722	2717	1.0	13.6	6.3	0.05852	0.02704	0.10105	0.07225	8010	7995	1.0	16.0	7.3	0.06832	0.03106	0.09443	0.06531
7_6_3	0.42	3819	3801	1.0	11.4	5.8	0.04913	0.02495	0.09992	0.08111	11829	11796	1.0	14.5	7.2	0.06214	0.03058	0.0962	0.07083
7_6_3	0.33	5834	5775	0.99	9.0	5.2	0.03883	0.0223	0.10087	0.09803	17663	17571	0.99	12.7	7.1	0.05448	0.03018	0.09773	0.08081
7_6_3	0.25	10051	9699	0.96	6.8	4.4	0.02939	0.019	0.10454	0.12834	27714	27270	0.98	10.6	6.9	0.04555	0.02932	0.10015	0.10038
7_6_3	0.17	28675	24484	0.85	4.1	3.1	0.01783	0.01345	0.10757	0.18156	56389	51754	0.92	7.5	6.3	0.03244	0.02702	0.10366	0.14463
7_6_3	0.08	139249	11347	0.08	2.4	2.4	0.01073	0.01062	1.0	0.0	195638	63101	0.32	6.6	6.1	0.02853	0.02624	0.26484	0.36831
3_10_10	1.0	312	312	1.0	26.4	10.8	0.11326	0.04683	0.05969	0.03336	312	312	1.0	26.4	10.8	0.11326	0.04683	0.05969	0.03336
3_10_10	0.92	631	631	1.0	27.6	10.0	0.11755	0.04238	0.06105	0.04438	943	943	1.0	27.2	10.3	0.11613	0.04392	0.0606	0.04105
3_10_10	0.83	1346	1345	1.0	25.5	10.0	0.10877	0.04285	0.0749	0.05244	2289	2288	1.0	26.2	10.1	0.11181	0.04344	0.06901	0.04858
3_10_10	0.75	1840	1837	1.0	23.8	9.7	0.10168	0.04156	0.0746	0.04586	4129	4125	1.0	25.1	10.0	0.1073	0.0429	0.0715	0.04746
3_10_10	0.67	2500	2499	1.0	21.9	9.1	0.0938	0.03935	0.07422	0.05583	6629	6624	1.0	23.9	9.8	0.10221	0.04211	0.07253	0.05079
3_10_10	0.58	3127	3126	1.0	19.8	8.5	0.08534	0.03672	0.0724	0.05547	9756	9750	1.0	22.6	9.6	0.0968	0.04122	0.07249	0.05234
3_10_10	0.5	3935	3928	1.0	17.2	8.0	0.07398	0.03472	0.07358	0.06365	13691	13678	1.0	21.0	9.5	0.09024	0.04079	0.0728	0.05582
3_10_10	0.42	5016	4999	1.0	14.5	7.4	0.0627	0.03241	0.07176	0.07181	18707	18677	1.0	19.3	9.4	0.08287	0.0406	0.07252	0.06051
3_10_10	0.33	6973	6913	0.99	11.8	6.7	0.05117	0.0291	0.07069	0.08762	25680	25590	1.0	17.2	9.4	0.07431	0.04037	0.07203	0.0689
3_10_10	0.25	11495	11178	0.97	8.8	5.7	0.03885	0.02502	0.07182	0.11119	37175	36768	0.99	14.7	9.3	0.06353	0.03988	0.07196	0.08404
3_10_10	0.17	27908	24419	0.87	5.3	4.1	0.02374	0.01827	0.07476	0.15745	65083	61187	0.94	10.9	8.9	0.04765	0.03832	0.07308	0.11891
3_10_10	0.08	117307	6187	0.05	2.1	2.3	0.00979	0.01062	1.0	0.0	182390	67374	0.37	10.1	8.9	0.04417	0.03826	0.1582	0.29068
3_12_10	1.0	327	327	1.0	26.3	11.1	0.1127	0.04782	0.05966	0.03521	327	327	1.0	26.3	11.1	0.1127	0.04782	0.05966	0.03521
3_12_10	0.92	631	630	1.0	27.3	10.3	0.11619	0.0434	0.06354	0.05212	958	957	1.0	27.0	10.6	0.11499	0.04496	0.06221	0.04705
3_12_10	0.83	1302	1299	1.0	25.7	9.9	0.10956	0.04237	0.07361	0.04955	2260	2256	1.0	26.2	10.2	0.11186	0.04356	0.06878	0.04882
3_12_10	0.75	1842	1841	1.0	23.8	9.7	0.10176	0.0416	0.0758	0.04775	4102	4097	1.0	25.1	10.0	0.10732	0.04298	0.07193	0.04846
3_12_10	0.67	2408	2408	1.0	22.0	9.3	0.09422	0.03976	0.07329	0.0541	6510	6505	1.0	24.0	9.9	0.10247	0.04229	0.07243	0.05062
3_12_10	0.58	3084	3083	1.0	19.8	8.6	0.08523	0.03732	0.07369	0.0573	9594	9588	1.0	22.6	9.7	0.09693	0.04154	0.07284	0.05286
3_12_10	0.5	3920	3911	1.0	17.1	8.1	0.07378	0.035	0.07457	0.06526	13514	13499	1.0	21.0	9.6	0.09022	0.04112	0.07334	0.05674
3_12_10	0.42	5010	4994	1.0	14.5	7.5	0.06272	0.03243	0.07254	0.07204	18524	18493	1.0	19.3	9.5	0.08279	0.04083	0.07313	0.06125
3_12_10	0.33	6879	6821	0.99	11.8	6.7	0.05139	0.02932	0.07145	0.08802	25403	25314	1.0	17.2	9.4	0.07433	0.04054	0.07267	0.06948
3_12_10	0.25	11350	11040	0.97	8.8	5.6	0.03871	0.02486	0.07201	0.1106	36753	36354	0.99	14.7	9.3	0.06352	0.04001	0.07247	0.08412
3_12_10	0.17	27809	24326	0.87	5.3	4.1	0.02374	0.0183	0.07635	0.15901	64562	60680	0.94	10.9	8.9	0.04757	0.03838	0.07403	0.11991
3_12_10	0.08	117458	6166	0.05	2.2	2.4	0.00998	0.01123	1.0	0.0	182020	66846	0.37	10.1	8.9	0.0441	0.0383	0.15944	0.29129
3_3_10	1.0	301	301	1.0	27.0	11.6	0.11519	0.04945	0.06076	0.03972	301	301	1.0	27.0	11.6	0.11519	0.04945	0.06076	0.03972
3_3_10	0.92	621	621	1.0	28.1	10.3	0.11947	0.04301	0.05921	0.03638	922	922	1.0	27.7	10.8	0.11808	0.04523	0.05971	0.03749
3_3_10	0.83	1317	1317	1.0	25.9	10.1	0.11024	0.04301	0.06759	0.04128	2239	2239	1.0	26.6	10.4	0.11347	0.0441	0.06435	0.03994
3_3_10	0.75	1925	1925	1.0	23.7	9.8	0.10148	0.04182	0.06933	0.04454	4164	4164	1.0	25.3	10.2	0.10793	0.04347	0.06665	0.0422
3_3_10	0.67	2613	2611	1.0	21.6	9.0	0.09282	0.03866	0.06797	0.05004	6777	6775	1.0	23.9	9.9	0.1021	0.04232	0.06716	0.04538
3_3_10	0.58	3409	3407	1.0	19.6	8.4	0.08425	0.03633	0.0681	0.06024	10186	10182	1.0	22.4	9.7	0.09613	0.04128	0.06747	0.05084
3_3_10	0.5	4406	4399	1.0	17.3	8.0	0.07437	0.03442	0.06668	0.05956	14592	14581	1.0	20.9	9.5	0.08956	0.04059	0.06723	0.05362
3_3_10	0.42	5573	5556	1.0	14.5	7.4	0.06283	0.03231	0.06428	0.06761	20165	20137	1.0	19.1	9.4	0.08219	0.04029	0.06642	0.05783
3_3_10	0.33	7592	7537	0.99	11.8	6.6	0.05134	0.02886	0.06275	0.08158	27757	27674	1.0	17.1	9.3	0.07379	0.03996	0.06542	0.06518
3_3_10	0.25	12227	11899	0.97	8.7	5.5	0.0385	0.02452	0.06295	0.10342	39984	39573	0.99	14.6	9.2	0.06318	0.03949	0.06468	0.07866
3_3_10	0.17	28695	25150	0.88	5.3	4.0	0.02377	0.01821	0.06596	0.14808	68679	64723	0.94	11.0	8.9	0.04786	0.03809	0.06517	0.11093
3_3_10	0.08	115200	5628	0.05	1.8	1.6	0.00808	0.00753	1.0	0.0	183879	70351	0.38	10.2	8.9	0.04468	0.03816	0.13996	0.27503
5_10_3	1.0	120	120	1.0	20.8	8.8	0.08945	0.03687	0.06801	0.03789	120	120	1.0	20.8	8.8	0.08945	0.03687	0.06801	0.03789
5_10_3	0.92	210	210	1.0	20.6	7.9	0.08774	0.03323	0.06428	0.03667	330	330	1.0	20.7	8.2	0.08836	0.03455	0.06563	0.03711
5_10_3	0.83	657	653	0.99	20.1	8.0	0.08533	0.03399	0.08808	0.05483	987	983	1.0	20.3	8.1	0.08635	0.03419	0.08055	0.0507
5_10_3	0.75	1082	1079	1.0	18.8	8.0	0.08056	0.03392	0.08986	0.05172	2069	2062	1.0	19.5	8.1	0.08332	0.03417	0.08542	0.05143
5_10_3	0.67	1533	1531	1.0	17.5	7.4	0.0746	0.03151	0.09448	0.05822	3602	3593	1.0	18.7	7.9	0.0796	0.03334	0.08928	0.0546
5_10_3	0.58	2093	2091	1.0	15.9	7.1	0.06812	0.03039	0.09784	0.0629	5695	5684	1.0	17.6	7.7	0.07538	0.03275	0.09243	0.05794
5_10_3	0.5	2807	2797	1.0	14.1	6.7	0.06067	0.02907	0.10241	0.06942	8502	8481	1.0	16.5	7.6	0.07053	0.03233	0.09572	0.06213
5_10_3	0.42	3982	3967	1.0	11.7	6.1	0.05047	0.02652	0.10311	0.08423	12484	12448	1.0	15.0	7.5	0.06414	0.03199	0.09808	0.07002
5_10_3	0.33	5959	5894	0.99	9.3	5.5	0.04017	0.02396	0.1051	0.10244	18443	18342	0.99	13.1	7.4	0.05643	0.03169	0.10034	0.08191
5_10_3	0.25	10345	9978	0.96	6.9	4.6	0.03011	0.02011	0.10834	0.13173	28788	28320	0.98	10.9	7.2	0.04716	0.03084	0.10316	0.10234
5_10_3	0.17	29409	25036	0.85	4.1	3.3	0.01822	0.0145	0.11004	0.18423	58197	53356	0.92	7.7	6.7	0.03358	0.0285	0.10639	0.14662
5_10_3	0.08	148510	11385	0.08	2.7	2.9	0.01215	0.01331	1.0	0.0	206707	64741	0.31	6.9	6.5	0.02981	0.02769	0.26353	0.36531
5_1_6	1.0	184	184	1.0	23.4	9.8	0.09898	0.03977	0.05951	0.03986	184	184	1.0	23.4	9.8	0.09898	0.03977	0.05951	0.03986
5_1_6	0.92	397	397	1.0	24.4	9.3	0.10341	0.03867	0.05945	0.03871	581	581	1.0	24.1	9.5	0.10201	0.03904	0.05947	0.03904
5_1_6	0.83	976	974	1.0	22.4	8.9	0.09528	0.03787	0.06907	0.05057	1557	1555	1.0	23.1	9.2	0.09779	0.03844	0.06548	0.04681
5_1_6	0.75	1512	1512	1.0	21.1	8.5	0.09006	0.03659	0.07011	0.04613	3069	3067	1.0	22.1	8.9	0.09398	0.03773	0.06776	0.04653
5_1_6	0.67	2123	2123	1.0	19.4	8.0	0.08306	0.03438	0.06863	0.05149	5192	5190	1.0	21.0	8.7	0.08951	0.03679	0.06812	0.04862
5_1_6	0.58	2981	2981	1.0	17.3	7.6	0.07451	0.03272	0.0685	0.0559	8173	8171	1.0	19.7	8.5	0.08404	0.03609	0.06826	0.05139
5_1_6	0.5	4088	4083	1.0	15.3	6.9	0.06567	0.02976	0.06777	0.06114	12261	12254	1.0	18.2	8.3	0.07792	0.03519	0.0681	0.05483
5_1_6	0.42	5511	5491	1.0	13.0	6.4	0.05608	0.02748	0.06596	0.06793	17772	17745	1.0	16.6	8.1	0.07116	0.03451	0.06744	0.0592
5_1_6	0.33	7781	7723	0.99	10.4	5.8	0.04539	0.02521	0.06412	0.0824	25553	25468	1.0	14.7	8.0	0.06335	0.0341	0.06643	0.0671
5_1_6	0.25	12512	12170	0.97	7.8	4.8	0.03416	0.02073	0.06195	0.10061	38065	37638	0.99	12.5	7.8	0.05391	0.03335	0.06498	0.07952
5_1_6	0.17	30450	26600	0.87	4.7	3.5	0.02105	0.01547	0.06435	0.14272	68515	64238	0.94	9.3	7.4	0.0403	0.03182	0.06472	0.11018
5_1_6	0.08	123084	6003	0.05	1.5	1.2	0.00667	0.00534	1.0	0.0	191599	70241	0.37	8.6	7.5	0.03743	0.03189	0.14465	0.28191
3_12_12	1.0	331	331	1.0	26.9	11.3	0.115	0.0487	0.06086	0.03453	331	331	1.0	26.9	11.3	0.115	0.0487	0.06086	0.03453
3_12_12	0.92	634	634	1.0	27.6	10.3	0.11759	0.04348	0.06101	0.04741	965	965	1.0	27.4	10.6	0.1167	0.04533	0.06096	0.04341
3_12_12	0.83	1334	1332	1.0	25.8	10.1	0.11026	0.04343	0.07317	0.05277	2299	2297	1.0	26.5	10.4	0.11297	0.04434	0.06804	0.04941
3_12_12	0.75	1870	1869	1.0	24.0	9.9	0.1028	0.04259	0.07591	0.04813	4169	4166	1.0	25.4	10.2	0.10841	0.04385	0.07157	0.04899
3_12_12	0.67	2421	2421	1.0	22.5	9.6	0.09672	0.04139	0.07255	0.05373	6590	6587	1.0	24.3	10.1	0.10411	0.04333	0.07193	0.05078
3_12_12	0.58	3075	3074	1.0	20.2	8.8	0.08686	0.03809	0.07328	0.0568	9665	9661	1.0	23.0	9.9	0.09863	0.0425	0.07236	0.05277
3_12_12	0.5	3891	3883	1.0	17.4	8.2	0.07485	0.03551	0.07372	0.0647	13556	13544	1.0	21.4	9.8	0.09181	0.04202	0.07275	0.05645
3_12_12	0.42	5012	4998	1.0	14.8	7.7	0.06402	0.03378	0.07169	0.07235	18568	18542	1.0	19.6	9.7	0.08432	0.04182	0.07247	0.06114
3_12_12	0.33	6880	6819	0.99	12.1	6.9	0.05263	0.03016	0.06955	0.08751	25448	25361	1.0	17.6	9.7	0.0758	0.04148	0.07168	0.06924
3_12_12	0.25	11294	10994	0.97	9.0	5.9	0.0399	0.02588	0.07129	0.11023	36742	36355	0.99	15.0	9.5	0.06494	0.04092	0.07156	0.08378
