Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdenisty	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdenisty
5_15_10	0.42	4949	4925	1.0	13.0	7.2	0.05626	0.03123	19592	19549	1.0	17.5	9.0	0.07494	0.03836
5_15_10	0.33	6890	6801	0.99	10.4	6.5	0.04538	0.02845	26482	26350	1.0	15.7	9.0	0.06731	0.03832
5_15_10	0.25	11002	10570	0.96	7.9	5.4	0.03507	0.02384	37484	36920	0.98	13.5	8.9	0.05808	0.03772
5_15_10	0.17	22149	18882	0.85	5.2	4.1	0.02373	0.01869	59633	55802	0.94	10.7	8.5	0.04646	0.03639
5_15_10	0.08	98996	6515	0.07	2.4	2.6	0.01125	0.01388	158629	62317	0.39	9.8	8.5	0.04278	0.03636
7_8_8	1.0	771	771	1.0	22.3	9.0	0.09469	0.03815	771	771	1.0	22.3	9.0	0.09469	0.03815
7_8_8	0.92	1210	1209	1.0	22.5	9.1	0.09549	0.03844	1981	1980	1.0	22.4	9.1	0.09518	0.03832
7_8_8	0.83	1590	1590	1.0	22.1	9.0	0.09384	0.03803	3571	3570	1.0	22.3	9.0	0.09459	0.03819
7_8_8	0.75	1857	1857	1.0	20.5	8.3	0.08689	0.0355	5428	5427	1.0	21.7	8.8	0.09195	0.03747
7_8_8	0.67	2260	2259	1.0	18.4	8.0	0.07856	0.03426	7688	7686	1.0	20.7	8.7	0.08802	0.03706
7_8_8	0.58	2853	2851	1.0	16.9	7.9	0.07198	0.03372	10541	10537	1.0	19.7	8.7	0.08368	0.03688
7_8_8	0.5	3567	3559	1.0	14.7	7.3	0.063	0.03136	14108	14096	1.0	18.4	8.6	0.07846	0.03668
7_8_8	0.42	4756	4734	1.0	12.7	6.9	0.05448	0.02968	18864	18830	1.0	17.0	8.6	0.07243	0.03656
7_8_8	0.33	6792	6690	0.98	10.2	6.1	0.04419	0.02658	25656	25520	0.99	15.2	8.6	0.06503	0.03641
7_8_8	0.25	10813	10381	0.96	7.6	5.1	0.0337	0.02223	36469	35901	0.98	13.0	8.4	0.05597	0.03588
7_8_8	0.17	21444	18241	0.85	5.0	3.8	0.02279	0.01732	57913	54142	0.93	10.3	8.2	0.04479	0.03465
7_8_8	0.08	94677	6661	0.07	2.2	2.2	0.01033	0.01083	152590	60803	0.4	9.4	8.1	0.04101	0.03461
7_4_8	1.0	768	768	1.0	22.2	9.0	0.09414	0.03793	768	768	1.0	22.2	9.0	0.09414	0.03793
7_4_8	0.92	1212	1211	1.0	22.4	9.2	0.09514	0.03865	1980	1979	1.0	22.3	9.1	0.09475	0.03837
7_4_8	0.83	1635	1634	1.0	21.4	8.5	0.09079	0.03629	3615	3613	1.0	21.9	8.9	0.09296	0.03749
7_4_8	0.75	1958	1957	1.0	20.3	8.4	0.0863	0.03586	5573	5570	1.0	21.3	8.7	0.09062	0.03706
7_4_8	0.67	2406	2405	1.0	18.5	8.1	0.07867	0.03435	7979	7975	1.0	20.5	8.6	0.08702	0.03667
7_4_8	0.58	3008	3005	1.0	16.8	7.8	0.07168	0.0333	10987	10980	1.0	19.5	8.6	0.08282	0.03643
7_4_8	0.5	3811	3800	1.0	14.5	7.1	0.06236	0.03074	14798	14780	1.0	18.2	8.5	0.07756	0.03618
7_4_8	0.42	5151	5130	1.0	12.7	6.8	0.05458	0.0293	19949	19910	1.0	16.8	8.5	0.07164	0.03597
7_4_8	0.33	7249	7147	0.99	10.2	6.0	0.04409	0.02597	27198	27057	0.99	15.0	8.4	0.06436	0.03574
7_4_8	0.25	11481	11039	0.96	7.7	5.0	0.03376	0.02208	38679	38096	0.98	12.9	8.3	0.0555	0.03523
7_4_8	0.17	22140	18872	0.85	5.0	3.8	0.02264	0.01704	60819	56968	0.94	10.3	8.0	0.04461	0.03414
7_4_8	0.08	95837	6300	0.07	1.9	1.7	0.00891	0.00802	156656	63268	0.4	9.5	8.0	0.04106	0.03421
7_10_10	1.0	778	778	1.0	23.0	9.5	0.0975	0.04019	778	778	1.0	23.0	9.5	0.0975	0.04019
7_10_10	0.92	1231	1231	1.0	23.0	9.5	0.09749	0.0401	2009	2009	1.0	23.0	9.5	0.09749	0.04012
7_10_10	0.83	1577	1577	1.0	22.6	9.4	0.09588	0.04012	3586	3586	1.0	22.8	9.5	0.09678	0.04012
7_10_10	0.75	1856	1856	1.0	21.2	8.9	0.0902	0.03774	5442	5442	1.0	22.3	9.3	0.09454	0.03945
7_10_10	0.67	2233	2231	1.0	19.2	8.6	0.08174	0.0364	7675	7673	1.0	21.4	9.2	0.09082	0.03902
7_10_10	0.58	2723	2720	1.0	17.3	8.1	0.07377	0.03465	10398	10393	1.0	20.3	9.1	0.08636	0.03865
7_10_10	0.5	3517	3509	1.0	15.1	7.7	0.06482	0.03293	13915	13902	1.0	19.0	9.0	0.08092	0.03845
7_10_10	0.42	4640	4620	1.0	13.1	7.3	0.0563	0.03126	18555	18522	1.0	17.5	9.0	0.07478	0.0383
7_10_10	0.33	6642	6539	0.98	10.5	6.4	0.04538	0.02791	25197	25061	0.99	15.7	9.0	0.06711	0.03813
7_10_10	0.25	10640	10229	0.96	7.9	5.3	0.03496	0.02355	35837	35290	0.98	13.4	8.8	0.05779	0.03749
7_10_10	0.17	20783	17747	0.85	5.3	4.1	0.02384	0.01849	56620	53037	0.94	10.7	8.5	0.04643	0.03614
7_10_10	0.08	90183	6402	0.07	2.3	2.4	0.01079	0.01211	146803	59439	0.4	9.8	8.5	0.04259	0.0361
7_3_10	1.0	791	791	1.0	22.4	9.4	0.09496	0.03981	791	791	1.0	22.4	9.4	0.09496	0.03981
7_3_10	0.92	1245	1244	1.0	23.0	9.7	0.09744	0.04033	2036	2035	1.0	22.8	9.6	0.09648	0.04014
7_3_10	0.83	1644	1644	1.0	22.2	9.2	0.09429	0.03878	3680	3679	1.0	22.5	9.4	0.0955	0.03955
7_3_10	0.75	2018	2018	1.0	21.1	8.9	0.08931	0.03783	5698	5697	1.0	22.0	9.2	0.09331	0.03905
7_3_10	0.67	2499	2498	1.0	19.1	8.5	0.08136	0.03594	8197	8195	1.0	21.1	9.1	0.08967	0.03853
7_3_10	0.58	3107	3103	1.0	17.3	8.1	0.07392	0.03475	11304	11298	1.0	20.1	9.0	0.08534	0.03818
7_3_10	0.5	3903	3894	1.0	15.1	7.6	0.0648	0.03261	15207	15192	1.0	18.8	8.9	0.08008	0.03791
7_3_10	0.42	5107	5087	1.0	13.0	7.1	0.05614	0.03066	20314	20279	1.0	17.4	8.9	0.07407	0.03768
7_3_10	0.33	7205	7110	0.99	10.6	6.3	0.04585	0.02741	27519	27389	1.0	15.6	8.8	0.06674	0.03741
7_3_10	0.25	11304	10875	0.96	7.9	5.2	0.03491	0.02323	38823	38264	0.99	13.4	8.7	0.0577	0.03689
7_3_10	0.17	21652	18535	0.86	5.2	3.9	0.02359	0.01797	60475	56799	0.94	10.7	8.4	0.04657	0.03575
7_3_10	0.08	91322	5729	0.06	1.8	1.5	0.00833	0.00704	151797	62528	0.41	9.9	8.4	0.04306	0.03588
5_6_15	1.0	815	815	1.0	23.4	9.5	0.09907	0.03984	815	815	1.0	23.4	9.5	0.09907	0.03984
5_6_15	0.92	1355	1355	1.0	24.3	10.0	0.1032	0.04248	2170	2170	1.0	23.9	9.8	0.10165	0.04155
5_6_15	0.83	1760	1760	1.0	23.2	9.6	0.09851	0.04094	3930	3930	1.0	23.6	9.7	0.10024	0.0413
5_6_15	0.75	2183	2183	1.0	21.7	9.4	0.09252	0.04024	6113	6113	1.0	22.9	9.6	0.09748	0.04109
5_6_15	0.67	2589	2586	1.0	20.1	9.1	0.08582	0.03906	8702	8699	1.0	22.1	9.6	0.09402	0.04084
5_6_15	0.58	3188	3184	1.0	18.0	8.7	0.07689	0.03698	11890	11883	1.0	21.0	9.5	0.08943	0.04056
5_6_15	0.5	3944	3936	1.0	15.9	8.2	0.06808	0.03524	15834	15819	1.0	19.7	9.5	0.08412	0.04037
5_6_15	0.42	5123	5101	1.0	13.7	7.8	0.05888	0.03407	20957	20920	1.0	18.2	9.5	0.07796	0.04041
5_6_15	0.33	7030	6927	0.99	11.0	6.8	0.04785	0.03014	27987	27847	0.99	16.4	9.4	0.07047	0.04027
5_6_15	0.25	11019	10618	0.96	8.3	5.7	0.03694	0.02613	39006	38465	0.99	14.2	9.3	0.06121	0.03984
5_6_15	0.17	21700	18580	0.86	5.5	4.3	0.02505	0.02017	60706	57045	0.94	11.3	9.0	0.04944	0.0386
5_6_15	0.08	93569	5701	0.06	2.0	1.9	0.00942	0.00928	154275	62746	0.41	10.5	9.0	0.0458	0.03866
7_10_8	1.0	759	759	1.0	22.5	9.1	0.09561	0.03857	759	759	1.0	22.5	9.1	0.09561	0.03857
7_10_8	0.92	1205	1205	1.0	22.8	9.3	0.09663	0.0392	1964	1964	1.0	22.7	9.2	0.09624	0.03895
7_10_8	0.83	1568	1567	1.0	22.1	9.0	0.09371	0.03835	3532	3531	1.0	22.4	9.2	0.09511	0.0387
7_10_8	0.75	1815	1814	1.0	20.6	8.4	0.08762	0.03605	5347	5345	1.0	21.8	9.0	0.09257	0.03799
7_10_8	0.67	2212	2211	1.0	18.7	8.3	0.07955	0.03539	7559	7556	1.0	20.9	8.9	0.08876	0.03771
7_10_8	0.58	2710	2707	1.0	16.9	8.0	0.07219	0.03408	10269	10263	1.0	19.8	8.8	0.08439	0.0375
7_10_8	0.5	3492	3484	1.0	14.6	7.3	0.0628	0.03159	13761	13747	1.0	18.5	8.8	0.07892	0.0373
7_10_8	0.42	4630	4612	1.0	12.8	7.0	0.05488	0.02997	18391	18359	1.0	17.1	8.7	0.07288	0.03709
7_10_8	0.33	6679	6571	0.98	10.2	6.1	0.04418	0.0267	25070	24930	0.99	15.3	8.7	0.06532	0.03689
7_10_8	0.25	10723	10300	0.96	7.7	5.1	0.03378	0.02258	35793	35230	0.98	13.0	8.5	0.0561	0.0363
7_10_8	0.17	21181	17990	0.85	5.0	3.9	0.02286	0.01764	56974	53220	0.93	10.3	8.2	0.04486	0.035
7_10_8	0.08	94184	6752	0.07	2.3	2.5	0.01099	0.01245	151158	59972	0.4	9.4	8.2	0.04105	0.03491
7_3_15	1.0	825	824	1.0	23.5	10.1	0.09933	0.04261	825	824	1.0	23.5	10.1	0.09933	0.04261
7_3_15	0.92	1292	1291	1.0	23.7	10.1	0.10065	0.0427	2117	2115	1.0	23.6	10.1	0.10014	0.04266
7_3_15	0.83	1663	1663	1.0	23.3	9.7	0.09893	0.04158	3780	3778	1.0	23.5	9.9	0.09961	0.04219
7_3_15	0.75	2014	2014	1.0	21.8	9.4	0.09268	0.04016	5794	5792	1.0	22.9	9.8	0.0972	0.04162
7_3_15	0.67	2506	2505	1.0	19.9	9.3	0.08494	0.03968	8300	8297	1.0	22.0	9.7	0.0935	0.04143
7_3_15	0.58	3059	3055	1.0	18.0	8.9	0.07711	0.03793	11359	11352	1.0	20.9	9.7	0.08909	0.04116
7_3_15	0.5	3885	3877	1.0	15.8	8.0	0.06763	0.03472	15244	15229	1.0	19.6	9.6	0.08362	0.04071
7_3_15	0.42	4977	4958	1.0	13.7	7.7	0.05881	0.03329	20221	20187	1.0	18.2	9.5	0.07753	0.04045
7_3_15	0.33	7000	6910	0.99	11.0	6.8	0.04798	0.02997	27221	27097	1.0	16.3	9.4	0.06999	0.04017
7_3_15	0.25	11025	10645	0.97	8.3	5.7	0.03692	0.02537	38246	37742	0.99	14.1	9.2	0.06066	0.03952
7_3_15	0.17	20738	17805	0.86	5.5	4.3	0.02497	0.02001	58984	55547	0.94	11.3	9.0	0.04922	0.0383
7_3_15	0.08	86041	5408	0.06	1.8	1.6	0.00838	0.00737	145025	60955	0.42	10.5	9.0	0.0456	0.03843
7_4_15	1.0	799	799	1.0	23.2	9.8	0.09838	0.04133	799	799	1.0	23.2	9.8	0.09838	0.04133
7_4_15	0.92	1284	1283	1.0	23.9	10.1	0.10165	0.04301	2083	2082	1.0	23.7	10.0	0.10039	0.04239
7_4_15	0.83	1690	1689	1.0	23.1	9.5	0.09815	0.0408	3773	3771	1.0	23.4	9.8	0.09939	0.0417
7_4_15	0.75	1976	1975	1.0	21.9	9.4	0.09312	0.04017	5749	5746	1.0	22.9	9.7	0.09723	0.04128
7_4_15	0.67	2430	2429	1.0	20.0	9.3	0.08507	0.03976	8179	8175	1.0	22.0	9.7	0.09362	0.04121
7_4_15	0.58	3001	2998	1.0	18.2	8.7	0.07768	0.03737	11180	11173	1.0	21.0	9.6	0.08934	0.04083
7_4_15	0.5	3734	3724	1.0	15.7	8.0	0.06765	0.03482	14914	14897	1.0	19.7	9.5	0.08392	0.04051
7_4_15	0.42	4869	4848	1.0	13.7	7.7	0.05896	0.03322	19783	19745	1.0	18.2	9.4	0.07779	0.04031
7_4_15	0.33	6819	6717	0.99	11.0	6.8	0.04802	0.02991	26602	26462	0.99	16.4	9.4	0.07024	0.04009
7_4_15	0.25	10899	10518	0.97	8.4	5.7	0.03712	0.02554	37501	36980	0.99	14.1	9.2	0.06082	0.03948
7_4_15	0.17	20473	17564	0.86	5.5	4.3	0.02507	0.02018	57974	54544	0.94	11.3	8.9	0.04931	0.0383
7_4_15	0.08	85638	5597	0.07	1.9	1.7	0.00888	0.00797	143612	60141	0.42	10.5	9.0	0.04554	0.0384
7_2_10	1.0	772	772	1.0	22.0	9.5	0.09305	0.03989	772	772	1.0	22.0	9.5	0.09305	0.03989
7_2_10	0.92	1244	1244	1.0	22.7	9.4	0.09655	0.0397	2016	2016	1.0	22.4	9.4	0.09521	0.0398
7_2_10	0.83	1634	1634	1.0	22.0	9.2	0.09336	0.0389	3650	3650	1.0	22.3	9.3	0.09438	0.03941
7_2_10	0.75	2079	2079	1.0	20.6	8.7	0.08761	0.03693	5729	5729	1.0	21.7	9.1	0.09192	0.03866
7_2_10	0.67	2553	2552	1.0	19.0	8.5	0.08105	0.03629	8282	8281	1.0	20.9	9.0	0.08857	0.03827
7_2_10	0.58	3133	3125	1.0	17.2	8.1	0.07328	0.03474	11415	11406	1.0	19.8	8.9	0.08438	0.03795
7_2_10	0.5	4057	4050	1.0	15.1	7.5	0.06461	0.03238	15472	15456	1.0	18.6	8.9	0.0792	0.03759
7_2_10	0.42	5293	5269	1.0	13.1	7.1	0.05634	0.03063	20765	20725	1.0	17.2	8.8	0.07339	0.0373
7_2_10	0.33	7418	7320	0.99	10.6	6.3	0.04574	0.02724	28183	28045	1.0	15.5	8.7	0.06617	0.03701
7_2_10	0.25	11618	11182	0.96	7.9	5.2	0.03501	0.02312	39801	39227	0.99	13.3	8.6	0.05729	0.03646
7_2_10	0.17	21982	18863	0.86	5.2	3.9	0.02356	0.01797	61783	58090	0.94	10.7	8.3	0.04634	0.03538
7_2_10	0.08	92101	5395	0.06	1.7	1.4	0.00766	0.00652	153884	63485	0.41	9.9	8.3	0.04305	0.03558
7_3_8	1.0	765	765	1.0	21.9	9.0	0.09306	0.03809	765	765	1.0	21.9	9.0	0.09306	0.03809
7_3_8	0.92	1231	1229	1.0	22.4	9.4	0.09488	0.03886	1996	1994	1.0	22.2	9.2	0.09418	0.03857
7_3_8	0.83	1617	1617	1.0	21.5	8.6	0.09112	0.03664	3613	3611	1.0	21.9	9.0	0.09281	0.03774
7_3_8	0.75	1970	1970	1.0	20.1	8.4	0.08532	0.03546	5583	5581	1.0	21.3	8.8	0.09017	0.03712
7_3_8	0.67	2470	2468	1.0	18.4	8.1	0.07853	0.03431	8053	8049	1.0	20.4	8.7	0.0866	0.03668
7_3_8	0.58	3071	3068	1.0	16.7	7.7	0.07138	0.03303	11124	11117	1.0	19.4	8.6	0.0824	0.03635
7_3_8	0.5	3937	3926	1.0	14.7	7.2	0.06281	0.03115	15061	15043	1.0	18.2	8.5	0.07729	0.0361
7_3_8	0.42	5289	5268	1.0	12.7	6.8	0.05459	0.02939	20350	20311	1.0	16.7	8.5	0.0714	0.0359
7_3_8	0.33	7420	7315	0.99	10.2	6.0	0.0441	0.02593	27770	27626	0.99	15.0	8.4	0.06417	0.03564
7_3_8	0.25	11625	11167	0.96	7.6	5.0	0.03361	0.02183	39395	38793	0.98	12.9	8.3	0.05537	0.03512
7_3_8	0.17	22392	19102	0.85	5.0	3.8	0.0226	0.01701	61787	57895	0.94	10.3	8.0	0.04456	0.03405
7_3_8	0.08	96347	6092	0.06	1.8	1.6	0.00838	0.00712	158134	63987	0.4	9.5	8.0	0.04111	0.03415
7_6_20	1.0	829	829	1.0	23.8	9.9	0.10109	0.04189	829	829	1.0	23.8	9.9	0.10109	0.04189
7_6_20	0.92	1284	1284	1.0	24.0	10.0	0.10216	0.0427	2113	2113	1.0	23.9	10.0	0.10174	0.04238
7_6_20	0.83	1627	1627	1.0	23.5	9.8	0.09956	0.04192	3740	3740	1.0	23.7	9.9	0.10079	0.04219
7_6_20	0.75	1935	1933	1.0	22.1	9.4	0.09374	0.04023	5675	5673	1.0	23.2	9.8	0.09839	0.04166
7_6_20	0.67	2357	2356	1.0	20.3	9.5	0.08648	0.04065	8032	8029	1.0	22.3	9.8	0.09489	0.04172
7_6_20	0.58	2932	2928	1.0	18.3	9.1	0.07837	0.03888	10964	10957	1.0	21.3	9.8	0.09048	0.04163
7_6_20	0.5	3588	3578	1.0	16.0	8.4	0.06857	0.03611	14552	14535	1.0	20.0	9.7	0.08508	0.04143
7_6_20	0.42	4729	4711	1.0	13.9	8.0	0.06002	0.03463	19281	19246	1.0	18.5	9.7	0.07895	0.0413
7_6_20	0.33	6602	6508	0.99	11.2	7.0	0.04882	0.031	25883	25754	1.0	16.6	9.6	0.07133	0.0411
7_6_20	0.25	10473	10108	0.97	8.4	5.9	0.03743	0.02654	36356	35862	0.99	14.3	9.5	0.06178	0.04055
7_6_20	0.17	20069	17205	0.86	5.6	4.5	0.02575	0.02141	56425	53067	0.94	11.5	9.2	0.0501	0.03929
7_6_20	0.08	84505	5786	0.07	2.1	2.0	0.00962	0.00955	140930	58853	0.42	10.6	9.2	0.04612	0.03932
7_4_20	1.0	823	823	1.0	23.7	10.1	0.10032	0.04247	823	823	1.0	23.7	10.1	0.10032	0.04247
7_4_20	0.92	1310	1309	1.0	24.0	10.0	0.10221	0.04261	2133	2132	1.0	23.9	10.0	0.10148	0.04256
7_4_20	0.83	1699	1698	1.0	23.4	9.7	0.09916	0.04155	3832	3830	1.0	23.7	9.9	0.10045	0.04212
7_4_20	0.75	1985	1984	1.0	22.0	9.4	0.09367	0.04029	5817	5814	1.0	23.1	9.8	0.09814	0.04163
7_4_20	0.67	2421	2419	1.0	20.1	9.3	0.08575	0.0397	8238	8233	1.0	22.2	9.7	0.0945	0.04145
7_4_20	0.58	2982	2979	1.0	18.2	8.9	0.07781	0.03806	11220	11212	1.0	21.2	9.7	0.09007	0.04124
7_4_20	0.5	3699	3687	1.0	15.9	8.4	0.0681	0.03622	14919	14899	1.0	19.9	9.7	0.08463	0.04117
7_4_20	0.42	4853	4834	1.0	13.8	7.8	0.05961	0.03419	19772	19733	1.0	18.4	9.6	0.0785	0.04101
7_4_20	0.33	6814	6718	0.99	11.2	7.0	0.04859	0.03083	26586	26451	0.99	16.5	9.5	0.07091	0.04081
7_4_20	0.25	10804	10435	0.97	8.5	5.9	0.03766	0.02665	37390	36886	0.99	14.3	9.4	0.0615	0.04024
7_4_20	0.17	20394	17490	0.86	5.6	4.5	0.02548	0.02111	57784	54376	0.94	11.5	9.1	0.04991	0.03905
7_4_20	0.08	84869	5602	0.07	1.9	1.8	0.00889	0.00814	142653	59978	0.42	10.6	9.1	0.04608	0.03913
5_6_20	1.0	837	837	1.0	23.9	9.9	0.10115	0.04207	837	837	1.0	23.9	9.9	0.10115	0.04207
5_6_20	0.92	1387	1386	1.0	24.5	10.1	0.10425	0.04291	2224	2223	1.0	24.3	10.0	0.10308	0.04261
5_6_20	0.83	1785	1785	1.0	23.5	9.8	0.09981	0.04191	4009	4008	1.0	23.9	9.9	0.10163	0.04233
5_6_20	0.75	2187	2187	1.0	22.0	9.6	0.09376	0.04131	6196	6195	1.0	23.3	9.9	0.09885	0.04214
5_6_20	0.67	2600	2597	1.0	20.5	9.6	0.08734	0.04114	8796	8792	1.0	22.4	9.9	0.09545	0.04217
5_6_20	0.58	3136	3132	1.0	18.1	8.8	0.07742	0.0376	11932	11924	1.0	21.3	9.8	0.09071	0.04178
5_6_20	0.5	3923	3915	1.0	16.1	8.5	0.06903	0.03636	15855	15839	1.0	20.0	9.7	0.08535	0.04157
5_6_20	0.42	5096	5074	1.0	13.8	8.0	0.05973	0.03508	20951	20913	1.0	18.5	9.7	0.07914	0.04157
5_6_20	0.33	7011	6911	0.99	11.1	6.9	0.0482	0.03059	27962	27824	1.0	16.7	9.7	0.07145	0.04135
5_6_20	0.25	10853	10458	0.96	8.4	5.9	0.03758	0.02681	38815	38282	0.99	14.4	9.5	0.0622	0.04083
5_6_20	0.17	21560	18462	0.86	5.6	4.5	0.02553	0.0211	60375	56744	0.94	11.5	9.2	0.05027	0.03955
5_6_20	0.08	92599	5672	0.06	2.0	1.9	0.00934	0.00915	152974	62416	0.41	10.7	9.2	0.04655	0.0396
7_6_10	1.0	801	801	1.0	22.8	9.4	0.0969	0.0397	801	801	1.0	22.8	9.4	0.0969	0.0397
7_6_10	0.92	1245	1245	1.0	23.2	9.5	0.09837	0.0399	2046	2046	1.0	23.1	9.4	0.0978	0.03982
7_6_10	0.83	1640	1640	1.0	22.5	9.3	0.09556	0.03967	3686	3686	1.0	22.8	9.4	0.0968	0.03976
7_6_10	0.75	1910	1908	1.0	21.1	8.8	0.08952	0.03756	5596	5594	1.0	22.2	9.2	0.09432	0.03917
7_6_10	0.67	2371	2370	1.0	19.1	8.4	0.08119	0.03592	7967	7964	1.0	21.3	9.1	0.09041	0.0387
7_6_10	0.58	2928	2923	1.0	17.4	8.1	0.07431	0.03468	10895	10887	1.0	20.2	9.0	0.08609	0.03833
7_6_10	0.5	3691	3679	1.0	15.2	7.6	0.06507	0.03275	14586	14566	1.0	19.0	9.0	0.08078	0.03811
7_6_10	0.42	4859	4837	1.0	13.1	7.1	0.05641	0.03079	19445	19403	1.0	17.5	8.9	0.07471	0.03792
7_6_10	0.33	6846	6745	0.99	10.6	6.4	0.04578	0.02765	26291	26148	0.99	15.7	8.9	0.06725	0.03774
7_6_10	0.25	10875	10474	0.96	8.0	5.3	0.0352	0.02343	37166	36622	0.99	13.5	8.7	0.05808	0.0372
7_6_10	0.17	21087	18045	0.86	5.2	4.0	0.02377	0.01819	58253	54667	0.94	10.8	8.5	0.04675	0.036
7_6_10	0.08	90464	6185	0.07	2.1	2.0	0.00969	0.00942	148717	60852	0.41	9.9	8.5	0.04299	0.03604
5_4_20	1.0	840	839	1.0	24.2	10.1	0.10238	0.04292	840	839	1.0	24.2	10.1	0.10238	0.04292
5_4_20	0.92	1410	1409	1.0	24.3	10.1	0.10332	0.04303	2250	2248	1.0	24.2	10.1	0.10297	0.04298
5_4_20	0.83	1838	1838	1.0	23.5	9.9	0.0995	0.04222	4088	4086	1.0	23.9	10.0	0.10141	0.04267
5_4_20	0.75	2233	2232	1.0	22.2	9.7	0.0945	0.0415	6321	6318	1.0	23.3	9.9	0.09897	0.04239
5_4_20	0.67	2661	2660	1.0	20.3	9.4	0.08644	0.04029	8982	8978	1.0	22.4	9.9	0.09526	0.04216
5_4_20	0.58	3273	3269	1.0	18.1	8.8	0.07732	0.0377	12255	12247	1.0	21.3	9.8	0.09047	0.04178
5_4_20	0.5	4035	4028	1.0	16.0	8.4	0.06868	0.03607	16290	16275	1.0	20.0	9.7	0.08508	0.04152
5_4_20	0.42	5250	5226	1.0	13.8	7.9	0.05948	0.0343	21540	21501	1.0	18.5	9.7	0.07886	0.04137
5_4_20	0.33	7167	7068	0.99	11.0	6.9	0.04774	0.03036	28707	28569	1.0	16.6	9.6	0.07116	0.04118
5_4_20	0.25	11243	10835	0.96	8.4	5.9	0.0375	0.02666	39950	39404	0.99	14.3	9.5	0.0619	0.04063
5_4_20	0.17	21858	18703	0.86	5.5	4.4	0.02544	0.02105	61808	58107	0.94	11.5	9.2	0.05017	0.0394
5_4_20	0.08	92955	5426	0.06	1.9	1.7	0.0087	0.00801	154763	63533	0.41	10.7	9.2	0.04662	0.03949
7_1_8	1.0	741	739	1.0	21.4	9.2	0.09027	0.03867	741	739	1.0	21.4	9.2	0.09027	0.03867
7_1_8	0.92	1204	1203	1.0	21.6	8.9	0.09152	0.03752	1945	1942	1.0	21.5	9.0	0.09104	0.03795
7_1_8	0.83	1609	1608	1.0	21.3	8.8	0.09006	0.03692	3554	3550	1.0	21.4	8.9	0.0906	0.03749
7_1_8	0.75	2068	2068	1.0	19.8	8.5	0.08427	0.03578	5622	5618	1.0	20.8	8.8	0.08827	0.03699
7_1_8	0.67	2643	2642	1.0	18.2	8.1	0.07756	0.03424	8265	8260	1.0	20.0	8.6	0.08484	0.03648
7_1_8	0.58	3277	3273	1.0	16.7	7.9	0.07109	0.03368	11542	11533	1.0	19.0	8.6	0.08094	0.03624
7_1_8	0.5	4268	4260	1.0	14.5	7.2	0.06208	0.0311	15810	15793	1.0	17.8	8.5	0.07585	0.03592
7_1_8	0.42	5687	5663	1.0	12.6	6.8	0.05414	0.02933	21497	21456	1.0	16.4	8.4	0.07012	0.03561
7_1_8	0.33	7927	7817	0.99	10.1	6.0	0.04373	0.02598	29424	29273	0.99	14.7	8.3	0.06307	0.0353
7_1_8	0.25	12318	11839	0.96	7.6	4.9	0.03353	0.02168	41742	41112	0.98	12.7	8.2	0.05456	0.03466
7_1_8	0.17	23357	19929	0.85	5.0	3.7	0.02244	0.01682	65099	61041	0.94	10.2	7.9	0.04407	0.03359
7_1_8	0.08	98734	5092	0.05	1.5	1.3	0.00678	0.00567	163833	66133	0.4	9.5	7.9	0.0412	0.03381
7_6_8	1.0	782	782	1.0	22.5	9.1	0.09522	0.03829	782	782	1.0	22.5	9.1	0.09522	0.03829
7_6_8	0.92	1210	1210	1.0	22.7	9.3	0.09605	0.03887	1992	1992	1.0	22.6	9.2	0.09572	0.03863
7_6_8	0.83	1607	1607	1.0	21.9	8.8	0.09282	0.03754	3599	3599	1.0	22.3	9.0	0.09443	0.03817
7_6_8	0.75	1897	1895	1.0	20.3	8.3	0.0864	0.03561	5496	5494	1.0	21.6	8.9	0.09166	0.0375
7_6_8	0.67	2331	2330	1.0	18.5	8.1	0.07874	0.03463	7827	7824	1.0	20.7	8.8	0.08781	0.03714
7_6_8	0.58	2911	2907	1.0	16.8	7.8	0.07161	0.03323	10738	10731	1.0	19.6	8.7	0.08342	0.03683
7_6_8	0.5	3683	3669	1.0	14.6	7.2	0.06262	0.03101	14421	14400	1.0	18.3	8.6	0.07812	0.03658
7_6_8	0.42	4937	4913	1.0	12.7	6.9	0.0546	0.02964	19358	19313	1.0	16.9	8.6	0.07214	0.03642
7_6_8	0.33	6997	6893	0.99	10.2	6.1	0.04429	0.02644	26355	26206	0.99	15.1	8.5	0.06481	0.03621
7_6_8	0.25	11204	10768	0.96	7.6	5.0	0.0337	0.02216	37559	36974	0.98	13.0	8.4	0.05575	0.03567
7_6_8	0.17	21798	18575	0.85	5.0	3.8	0.02266	0.01714	59357	55549	0.94	10.3	8.1	0.04469	0.03448
7_6_8	0.08	95354	6558	0.07	2.1	2.0	0.00977	0.00956	154711	62107	0.4	9.4	8.1	0.041	0.03447
5_15_15	1.0	798	797	1.0	23.6	9.9	0.09986	0.04185	798	797	1.0	23.6	9.9	0.09986	0.04185
5_15_15	0.92	1281	1281	1.0	23.7	9.8	0.10066	0.04168	2079	2078	1.0	23.7	9.9	0.10036	0.04174
