Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdenisty	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdenisty
7_10_6	0.5	4037	3948	0.98	10.0	6.5	0.04317	0.02797	18211	18048	0.99	13.0	7.5	0.05563	0.03216
7_10_6	0.42	5570	5319	0.95	8.8	6.0	0.03801	0.02617	23781	23367	0.98	12.1	7.4	0.05162	0.03177
7_10_6	0.33	7740	6952	0.9	7.2	5.3	0.03163	0.02348	31521	30319	0.96	10.9	7.3	0.04704	0.03123
7_10_6	0.25	11883	9641	0.81	5.6	4.4	0.02537	0.01987	43404	39960	0.92	9.7	7.1	0.04181	0.03035
7_10_6	0.17	21918	14521	0.66	4.0	3.4	0.01883	0.01567	65322	54481	0.83	8.2	6.8	0.03568	0.02906
7_10_6	0.08	76287	4105	0.05	2.2	2.5	0.01125	0.01421	141609	58586	0.41	7.7	6.8	0.03397	0.02895
5_10_20	1.0	2061	2060	1.0	17.1	8.7	0.07258	0.03692	2061	2060	1.0	17.1	8.7	0.07258	0.03692
5_10_20	0.92	2410	2406	1.0	17.0	8.7	0.07243	0.03718	4471	4466	1.0	17.0	8.7	0.0725	0.03705
5_10_20	0.83	2404	2401	1.0	16.4	8.8	0.0703	0.03745	6875	6867	1.0	16.8	8.7	0.07173	0.03721
5_10_20	0.75	2586	2576	1.0	15.3	8.9	0.06505	0.03793	9461	9443	1.0	16.4	8.8	0.06991	0.03752
5_10_20	0.67	2968	2953	0.99	14.2	8.7	0.06063	0.03729	12429	12396	1.0	15.9	8.8	0.0677	0.03767
5_10_20	0.58	3460	3417	0.99	12.7	8.0	0.05466	0.03435	15889	15813	1.0	15.2	8.8	0.06488	0.03737
5_10_20	0.5	4400	4318	0.98	11.5	7.9	0.04973	0.03462	20289	20131	0.99	14.4	8.7	0.06163	0.03732
5_10_20	0.42	5702	5456	0.96	9.9	7.2	0.04323	0.0324	25991	25587	0.98	13.4	8.6	0.05771	0.0371
5_10_20	0.33	7752	7012	0.9	8.2	6.4	0.03648	0.02912	33743	32599	0.97	12.3	8.5	0.05314	0.03659
5_10_20	0.25	12055	9915	0.82	6.4	5.4	0.02984	0.02561	45798	42514	0.93	10.9	8.2	0.04771	0.03573
5_10_20	0.17	20861	14125	0.68	4.7	4.2	0.0227	0.02128	66659	56639	0.85	9.4	7.9	0.04147	0.03447
5_10_20	0.08	70929	3332	0.05	2.1	2.4	0.01045	0.01299	137588	59971	0.44	9.0	7.9	0.03974	0.03438
5_15_6	1.0	1989	1986	1.0	16.1	7.9	0.06846	0.03352	1989	1986	1.0	16.1	7.9	0.06846	0.03352
5_15_6	0.92	2166	2161	1.0	16.0	7.9	0.06813	0.03349	4155	4147	1.0	16.1	7.9	0.06829	0.0335
5_15_6	0.83	2252	2248	1.0	15.2	7.9	0.06503	0.03377	6407	6395	1.0	15.8	7.9	0.06714	0.03363
5_15_6	0.75	2375	2364	1.0	13.9	7.6	0.05915	0.03258	8782	8759	1.0	15.2	7.9	0.06499	0.03354
5_15_6	0.67	2791	2772	0.99	12.8	7.5	0.05483	0.03204	11573	11531	1.0	14.7	7.8	0.06254	0.03346
5_15_6	0.58	3350	3302	0.99	11.7	7.1	0.05005	0.03011	14923	14833	0.99	14.0	7.8	0.05976	0.03316
5_15_6	0.5	4330	4245	0.98	10.0	6.6	0.04319	0.02835	19253	19078	0.99	13.1	7.7	0.05608	0.03288
5_15_6	0.42	5834	5563	0.95	8.8	6.2	0.03837	0.0271	25087	24641	0.98	12.2	7.6	0.05208	0.03252
5_15_6	0.33	8055	7242	0.9	7.2	5.3	0.03179	0.02363	33142	31883	0.96	11.0	7.5	0.04747	0.03188
5_15_6	0.25	12731	10326	0.81	5.6	4.5	0.02578	0.02077	45873	42209	0.92	9.7	7.2	0.04216	0.03099
5_15_6	0.17	23082	15170	0.66	4.0	3.5	0.019	0.01657	68955	57379	0.83	8.2	6.9	0.03604	0.02972
5_15_6	0.08	83398	4292	0.05	2.4	3.0	0.01231	0.01721	152353	61671	0.4	7.8	6.9	0.03439	0.02965
3_10_15	1.0	2127	2127	1.0	17.1	8.6	0.07289	0.03659	2127	2127	1.0	17.1	8.6	0.07289	0.03659
3_10_15	0.92	2715	2713	1.0	16.8	8.6	0.0717	0.03664	4842	4840	1.0	17.0	8.6	0.07222	0.03662
3_10_15	0.83	2857	2854	1.0	16.3	8.6	0.06948	0.03667	7699	7694	1.0	16.7	8.6	0.0712	0.03666
3_10_15	0.75	2999	2988	1.0	15.0	8.5	0.06407	0.03622	10698	10682	1.0	16.2	8.6	0.06921	0.03667
3_10_15	0.67	3230	3212	0.99	13.9	8.4	0.05934	0.03588	13928	13894	1.0	15.7	8.6	0.06693	0.03673
3_10_15	0.58	3890	3844	0.99	12.4	7.7	0.05327	0.03343	17818	17738	1.0	15.0	8.5	0.06397	0.03647
3_10_15	0.5	4757	4656	0.98	11.1	7.5	0.0482	0.03296	22575	22394	0.99	14.2	8.5	0.06069	0.03634
3_10_15	0.42	6112	5816	0.95	9.4	6.8	0.04125	0.03029	28687	28210	0.98	13.2	8.4	0.05668	0.03605
3_10_15	0.33	8390	7550	0.9	7.9	6.1	0.03541	0.02817	37077	35760	0.96	12.1	8.2	0.05219	0.03561
3_10_15	0.25	12996	10598	0.82	6.2	5.1	0.02907	0.0243	50073	46358	0.93	10.7	8.0	0.0469	0.03475
3_10_15	0.17	22600	15089	0.67	4.5	3.9	0.02189	0.01978	72673	61447	0.85	9.2	7.7	0.04076	0.03351
3_10_15	0.08	78580	3186	0.04	2.0	2.3	0.01017	0.01297	151253	64633	0.43	8.8	7.7	0.03925	0.03346
5_15_20	1.0	2029	2027	1.0	16.8	8.5	0.0714	0.03621	2029	2027	1.0	16.8	8.5	0.0714	0.03621
5_15_20	0.92	2230	2226	1.0	16.7	8.5	0.0713	0.03627	4259	4253	1.0	16.8	8.5	0.07135	0.03624
5_15_20	0.83	2288	2286	1.0	16.2	8.7	0.06942	0.03738	6547	6539	1.0	16.6	8.6	0.07068	0.03665
5_15_20	0.75	2497	2486	1.0	15.2	8.9	0.06497	0.03799	9044	9025	1.0	16.2	8.7	0.0691	0.03711
5_15_20	0.67	2858	2840	0.99	14.0	8.6	0.0598	0.03672	11902	11865	1.0	15.7	8.7	0.06688	0.03723
5_15_20	0.58	3447	3403	0.99	12.7	7.8	0.05447	0.03335	15349	15268	0.99	15.0	8.6	0.06411	0.03676
5_15_20	0.5	4470	4394	0.98	11.4	7.8	0.04924	0.03394	19819	19662	0.99	14.2	8.6	0.06079	0.03668
5_15_20	0.42	5633	5392	0.96	9.8	7.1	0.04264	0.03122	25452	25054	0.98	13.3	8.5	0.05688	0.03635
5_15_20	0.33	7775	7026	0.9	8.1	6.2	0.03579	0.02797	33227	32080	0.97	12.1	8.3	0.05226	0.03576
5_15_20	0.25	12121	9979	0.82	6.5	5.4	0.02989	0.02571	45348	42059	0.93	10.8	8.1	0.04696	0.03497
5_15_20	0.17	21243	14372	0.68	4.7	4.2	0.02249	0.02094	66591	56431	0.85	9.2	7.8	0.04073	0.03372
5_15_20	0.08	71874	3566	0.05	2.2	2.7	0.01127	0.0151	138465	59997	0.43	8.8	7.7	0.03897	0.03364
3_15_15	1.0	2179	2177	1.0	16.9	8.3	0.072	0.03551	2179	2177	1.0	16.9	8.3	0.072	0.03551
3_15_15	0.92	2585	2581	1.0	16.7	8.6	0.07114	0.03668	4764	4758	1.0	16.8	8.5	0.07153	0.03615
3_15_15	0.83	2726	2723	1.0	16.0	8.5	0.06827	0.03621	7490	7481	1.0	16.5	8.5	0.07035	0.0362
3_15_15	0.75	2886	2876	1.0	14.8	8.4	0.06319	0.03574	10376	10357	1.0	16.0	8.5	0.06836	0.03621
3_15_15	0.67	3154	3135	0.99	13.8	8.4	0.05905	0.03607	13530	13492	1.0	15.5	8.5	0.0662	0.03639
3_15_15	0.58	3816	3770	0.99	12.4	7.8	0.0533	0.03365	17346	17262	1.0	14.8	8.5	0.06338	0.0362
3_15_15	0.5	4738	4647	0.98	11.1	7.5	0.04792	0.0329	22084	21909	0.99	14.0	8.4	0.0601	0.03609
3_15_15	0.42	6071	5772	0.95	9.3	6.8	0.0409	0.02998	28155	27681	0.98	13.1	8.3	0.0561	0.03576
3_15_15	0.33	8410	7546	0.9	7.8	6.1	0.03505	0.02749	36565	35227	0.96	11.9	8.2	0.05159	0.03523
3_15_15	0.25	12994	10583	0.81	6.2	5.0	0.02874	0.02397	49559	45810	0.92	10.6	7.9	0.04631	0.03435
3_15_15	0.17	22938	15269	0.67	4.5	4.0	0.02179	0.01965	72497	61079	0.84	9.1	7.6	0.04018	0.03308
3_15_15	0.08	79851	3341	0.04	2.1	2.4	0.01055	0.01472	152348	64420	0.42	8.7	7.6	0.03864	0.03305
5_10_8	1.0	2004	2004	1.0	16.2	8.0	0.06901	0.03402	2004	2004	1.0	16.2	8.0	0.06901	0.03402
5_10_8	0.92	2383	2379	1.0	16.2	8.0	0.0687	0.03383	4387	4383	1.0	16.2	8.0	0.06884	0.03392
5_10_8	0.83	2398	2397	1.0	15.4	8.0	0.06595	0.03394	6785	6780	1.0	15.9	8.0	0.06782	0.03395
5_10_8	0.75	2570	2560	1.0	14.0	7.7	0.05982	0.03304	9355	9340	1.0	15.4	8.0	0.06563	0.03389
5_10_8	0.67	2874	2856	0.99	13.0	7.5	0.05539	0.03211	12229	12196	1.0	14.8	7.9	0.06323	0.03376
5_10_8	0.58	3531	3483	0.99	12.0	7.2	0.05127	0.031	15760	15679	0.99	14.2	7.9	0.06057	0.03353
5_10_8	0.5	4434	4344	0.98	10.4	6.8	0.04461	0.02932	20194	20023	0.99	13.4	7.8	0.05711	0.03332
5_10_8	0.42	5870	5603	0.95	8.9	6.1	0.03876	0.02677	26064	25626	0.98	12.4	7.7	0.0531	0.03289
5_10_8	0.33	8079	7270	0.9	7.5	5.5	0.03298	0.02436	34143	32896	0.96	11.3	7.6	0.04865	0.0323
5_10_8	0.25	12664	10323	0.82	5.8	4.5	0.02648	0.02099	46807	43219	0.92	10.0	7.3	0.04336	0.03144
5_10_8	0.17	22489	15023	0.67	4.2	3.5	0.02	0.01691	69296	58242	0.84	8.5	7.1	0.03733	0.0302
5_10_8	0.08	78155	3679	0.05	2.1	2.4	0.01053	0.01322	147451	61921	0.42	8.1	7.0	0.03574	0.03014
7_10_3	1.0	1768	1764	1.0	14.9	7.3	0.0633	0.03096	1768	1764	1.0	14.9	7.3	0.0633	0.03096
7_10_3	0.92	1834	1831	1.0	14.7	7.2	0.06266	0.03064	3602	3595	1.0	14.8	7.3	0.06297	0.03079
7_10_3	0.83	1910	1908	1.0	13.8	7.1	0.05883	0.03049	5512	5503	1.0	14.5	7.2	0.06154	0.03075
7_10_3	0.75	2061	2048	0.99	12.4	6.9	0.05305	0.02932	7573	7551	1.0	13.9	7.2	0.05923	0.0306
7_10_3	0.67	2413	2395	0.99	11.7	6.7	0.04984	0.02885	9986	9946	1.0	13.4	7.1	0.05697	0.03045
7_10_3	0.58	2901	2858	0.99	10.4	6.4	0.0445	0.02715	12887	12804	0.99	12.7	7.1	0.05419	0.0302
7_10_3	0.5	3796	3700	0.97	9.1	6.1	0.03889	0.02604	16683	16504	0.99	11.9	7.0	0.05076	0.03
7_10_3	0.42	5408	5119	0.95	7.8	5.5	0.03357	0.02375	22091	21623	0.98	10.9	6.9	0.04669	0.02956
7_10_3	0.33	7833	6926	0.88	6.3	4.8	0.02754	0.02129	29924	28549	0.95	9.8	6.8	0.04204	0.02897
7_10_3	0.25	12399	9871	0.8	5.0	4.0	0.02208	0.01784	42323	38420	0.91	8.6	6.5	0.03691	0.02795
7_10_3	0.17	24329	15460	0.64	3.5	3.1	0.01635	0.01412	66652	53880	0.81	7.1	6.2	0.03102	0.02648
7_10_3	0.08	93097	5616	0.06	2.6	3.1	0.01276	0.01562	159749	59496	0.37	6.7	6.1	0.02929	0.0262
3_15_20	1.0	2198	2196	1.0	17.2	8.6	0.07292	0.03648	2198	2196	1.0	17.2	8.6	0.07292	0.03648
3_15_20	0.92	2563	2560	1.0	16.9	8.9	0.07198	0.03785	4761	4756	1.0	17.0	8.7	0.07241	0.03723
3_15_20	0.83	2736	2732	1.0	16.1	8.6	0.06883	0.0368	7497	7488	1.0	16.7	8.7	0.0711	0.03711
3_15_20	0.75	2902	2892	1.0	15.1	8.7	0.06442	0.03725	10399	10380	1.0	16.2	8.7	0.06924	0.03727
3_15_20	0.67	3175	3155	0.99	14.0	8.6	0.0602	0.03719	13574	13535	1.0	15.7	8.8	0.06713	0.03744
3_15_20	0.58	3798	3751	0.99	12.5	7.9	0.05347	0.03375	17372	17286	1.0	15.0	8.7	0.06417	0.0371
3_15_20	0.5	4691	4604	0.98	11.2	7.8	0.04846	0.03414	22063	21890	0.99	14.2	8.6	0.06087	0.03706
3_15_20	0.42	6058	5761	0.95	9.5	7.0	0.0417	0.03101	28121	27651	0.98	13.2	8.5	0.05687	0.03671
3_15_20	0.33	8363	7503	0.9	7.9	6.2	0.03544	0.02818	36484	35154	0.96	12.1	8.4	0.0523	0.03615
3_15_20	0.25	12926	10505	0.81	6.3	5.2	0.02927	0.02521	49410	45659	0.92	10.8	8.1	0.047	0.0353
3_15_20	0.17	22792	15222	0.67	4.6	4.2	0.02248	0.02108	72202	60881	0.84	9.2	7.8	0.04087	0.03404
3_15_20	0.08	79007	3303	0.04	2.1	2.4	0.01055	0.01442	151209	64184	0.42	8.9	7.8	0.03931	0.03398
3_10_20	1.0	2154	2154	1.0	17.4	8.9	0.0739	0.03771	2154	2154	1.0	17.4	8.9	0.0739	0.03771
3_10_20	0.92	2706	2704	1.0	17.0	8.7	0.07232	0.0371	4860	4858	1.0	17.2	8.8	0.07302	0.03737
3_10_20	0.83	2856	2853	1.0	16.5	8.9	0.07032	0.03813	7716	7711	1.0	16.9	8.8	0.07202	0.03768
3_10_20	0.75	3000	2988	1.0	15.3	8.8	0.0653	0.03757	10716	10699	1.0	16.5	8.9	0.07014	0.03776
3_10_20	0.67	3274	3258	1.0	14.1	8.7	0.06014	0.03722	13990	13957	1.0	15.9	8.9	0.06781	0.03787
3_10_20	0.58	3857	3812	0.99	12.6	8.0	0.05416	0.0346	17847	17769	1.0	15.2	8.8	0.06488	0.03761
3_10_20	0.5	4690	4596	0.98	11.3	7.9	0.04891	0.03469	22537	22365	0.99	14.4	8.8	0.0616	0.03759
3_10_20	0.42	6087	5797	0.95	9.6	7.0	0.04195	0.0314	28624	28162	0.98	13.4	8.7	0.05755	0.03726
3_10_20	0.33	8367	7529	0.9	8.0	6.3	0.036	0.02934	36991	35691	0.96	12.3	8.5	0.05301	0.0368
3_10_20	0.25	12827	10453	0.81	6.3	5.3	0.02962	0.02563	49818	46144	0.93	10.9	8.3	0.04771	0.03594
3_10_20	0.17	22449	15000	0.67	4.5	4.0	0.02229	0.02087	72267	61144	0.85	9.4	7.9	0.04148	0.03466
3_10_20	0.08	77715	3150	0.04	2.0	2.3	0.01007	0.01297	149982	64294	0.43	9.0	7.9	0.03994	0.03459
3_10_10	1.0	2104	2102	1.0	16.7	8.1	0.07099	0.03444	2104	2102	1.0	16.7	8.1	0.07099	0.03444
3_10_10	0.92	2724	2721	1.0	16.3	8.1	0.06928	0.03461	4828	4823	1.0	16.5	8.1	0.07003	0.03454
3_10_10	0.83	2864	2861	1.0	15.7	8.1	0.06686	0.03445	7692	7684	1.0	16.2	8.1	0.06885	0.03454
3_10_10	0.75	3025	3015	1.0	14.4	8.1	0.0615	0.0344	10717	10699	1.0	15.7	8.1	0.06678	0.03466
3_10_10	0.67	3225	3208	0.99	13.2	7.9	0.0567	0.03371	13942	13907	1.0	15.1	8.1	0.06445	0.0347
3_10_10	0.58	3923	3875	0.99	11.9	7.2	0.05123	0.03127	17865	17782	1.0	14.4	8.1	0.06157	0.03442
3_10_10	0.5	4828	4721	0.98	10.6	7.0	0.04575	0.03047	22693	22503	0.99	13.6	8.0	0.05825	0.03424
3_10_10	0.42	6226	5923	0.95	9.0	6.4	0.03934	0.02803	28919	28426	0.98	12.6	7.9	0.05431	0.03392
3_10_10	0.33	8558	7689	0.9	7.4	5.6	0.03318	0.02525	37477	36115	0.96	11.5	7.8	0.04981	0.03341
3_10_10	0.25	13361	10838	0.81	5.9	4.7	0.02752	0.0222	50838	46953	0.92	10.2	7.6	0.04467	0.03257
3_10_10	0.17	23433	15510	0.66	4.3	3.6	0.02064	0.01776	74271	62463	0.84	8.8	7.3	0.0387	0.03136
3_10_10	0.08	82741	3388	0.04	2.0	2.3	0.01002	0.01268	157012	65851	0.42	8.4	7.3	0.03722	0.03132
5_15_4	1.0	1845	1841	1.0	15.5	7.6	0.06592	0.03212	1845	1841	1.0	15.5	7.6	0.06592	0.03212
5_15_4	0.92	2027	2023	1.0	15.3	7.6	0.06476	0.03212	3872	3864	1.0	15.4	7.6	0.06531	0.03212
5_15_4	0.83	2138	2135	1.0	14.4	7.5	0.06184	0.0323	6010	5999	1.0	15.0	7.6	0.06408	0.03223
5_15_4	0.75	2279	2269	1.0	13.3	7.4	0.05664	0.03159	8289	8268	1.0	14.6	7.6	0.06203	0.03222
5_15_4	0.67	2701	2681	0.99	12.3	7.3	0.05242	0.03102	10990	10949	1.0	14.0	7.6	0.05968	0.0322
5_15_4	0.58	3248	3194	0.98	10.9	6.7	0.04686	0.02841	14238	14143	0.99	13.3	7.5	0.05678	0.03184
5_15_4	0.5	4276	4187	0.98	9.6	6.5	0.04127	0.0277	18514	18330	0.99	12.5	7.4	0.05324	0.03162
5_15_4	0.42	5803	5508	0.95	8.3	5.9	0.0357	0.02552	24317	23838	0.98	11.5	7.3	0.04919	0.0312
5_15_4	0.33	8146	7254	0.89	6.7	5.0	0.02958	0.02238	32463	31092	0.96	10.4	7.1	0.04461	0.03053
5_15_4	0.25	13178	10569	0.8	5.2	4.3	0.02367	0.01935	45641	41661	0.91	9.1	6.9	0.0393	0.02956
5_15_4	0.17	24633	15882	0.64	3.7	3.3	0.01744	0.01555	70274	57543	0.82	7.6	6.6	0.03327	0.02819
5_15_4	0.08	93197	5051	0.05	2.6	3.2	0.01314	0.01781	163471	62594	0.38	7.2	6.5	0.03164	0.02804
5_10_4	1.0	1822	1822	1.0	15.4	7.5	0.06535	0.03167	1822	1822	1.0	15.4	7.5	0.06535	0.03167
5_10_4	0.92	2165	2161	1.0	15.1	7.3	0.06412	0.03105	3987	3983	1.0	15.2	7.4	0.06468	0.03133
5_10_4	0.83	2241	2239	1.0	14.3	7.4	0.061	0.03151	6228	6222	1.0	14.9	7.4	0.06336	0.03144
5_10_4	0.75	2373	2360	0.99	13.1	7.2	0.05581	0.03104	8601	8582	1.0	14.4	7.4	0.06128	0.03151
5_10_4	0.67	2758	2741	0.99	12.0	7.0	0.05145	0.02988	11359	11323	1.0	13.8	7.4	0.0589	0.03141
5_10_4	0.58	3317	3263	0.98	10.7	6.5	0.04575	0.02763	14676	14586	0.99	13.1	7.3	0.05596	0.03109
5_10_4	0.5	4255	4156	0.98	9.3	6.3	0.03996	0.02678	18931	18742	0.99	12.3	7.3	0.05241	0.03091
5_10_4	0.42	5879	5572	0.95	8.1	5.6	0.0349	0.0243	24810	24314	0.98	11.3	7.1	0.0484	0.03043
5_10_4	0.33	8140	7222	0.89	6.6	4.9	0.02881	0.02158	32950	31536	0.96	10.2	7.0	0.04391	0.0298
5_10_4	0.25	13348	10691	0.8	5.1	4.0	0.02304	0.01801	46298	42227	0.91	8.9	6.7	0.03863	0.02877
5_10_4	0.17	24698	15911	0.64	3.6	3.1	0.01704	0.01441	70996	58138	0.82	7.5	6.4	0.03272	0.0274
5_10_4	0.08	93192	4778	0.05	2.4	2.8	0.01175	0.01464	164188	62916	0.38	7.1	6.4	0.03113	0.02722
3_10_8	1.0	2059	2059	1.0	16.5	8.0	0.07012	0.03422	2059	2059	1.0	16.5	8.0	0.07012	0.03422
3_10_8	0.92	2689	2686	1.0	16.0	8.0	0.06812	0.03395	4748	4745	1.0	16.2	8.0	0.06899	0.03408
3_10_8	0.83	2856	2853	1.0	15.4	7.9	0.06567	0.03353	7604	7598	1.0	15.9	8.0	0.06774	0.03391
3_10_8	0.75	3000	2989	1.0	14.1	7.8	0.06031	0.03337	10604	10587	1.0	15.4	8.0	0.06564	0.03392
3_10_8	0.67	3208	3190	0.99	12.8	7.5	0.05488	0.0322	13812	13777	1.0	14.8	7.9	0.06315	0.03383
3_10_8	0.58	3931	3880	0.99	11.7	7.1	0.05012	0.03034	17743	17657	1.0	14.1	7.9	0.06029	0.03353
3_10_8	0.5	4771	4662	0.98	10.2	6.6	0.04404	0.02877	22514	22319	0.99	13.3	7.8	0.05689	0.03326
3_10_8	0.42	6291	5973	0.95	8.7	6.1	0.03821	0.0268	28805	28292	0.98	12.3	7.7	0.05295	0.0329
3_10_8	0.33	8687	7780	0.9	7.2	5.4	0.03221	0.0243	37492	36072	0.96	11.2	7.6	0.04848	0.03239
3_10_8	0.25	13553	10958	0.81	5.7	4.5	0.02634	0.02095	51045	47030	0.92	9.9	7.4	0.04332	0.03153
3_10_8	0.17	24043	15814	0.66	4.1	3.4	0.01968	0.01656	75088	62844	0.84	8.5	7.1	0.03737	0.03031
3_10_8	0.08	86062	3551	0.04	2.0	2.3	0.01008	0.01284	161150	66395	0.41	8.1	7.0	0.03591	0.03026
7_15_3	1.0	1749	1743	1.0	15.0	7.5	0.06368	0.0318	1749	1743	1.0	15.0	7.5	0.06368	0.0318
7_15_3	0.92	1739	1736	1.0	15.0	7.4	0.06379	0.03158	3488	3479	1.0	15.0	7.4	0.06374	0.03169
7_15_3	0.83	1810	1809	1.0	14.0	7.3	0.05991	0.0312	5298	5288	1.0	14.7	7.4	0.06243	0.03157
7_15_3	0.75	1996	1983	0.99	12.9	7.3	0.05501	0.0311	7294	7271	1.0	14.2	7.4	0.0604	0.03161
7_15_3	0.67	2324	2306	0.99	12.0	7.2	0.05117	0.03085	9618	9577	1.0	13.7	7.4	0.05818	0.03168
7_15_3	0.58	2864	2822	0.99	10.6	6.6	0.04542	0.02806	12482	12399	0.99	13.0	7.3	0.05528	0.03135
7_15_3	0.5	3783	3690	0.98	9.4	6.4	0.04031	0.02756	16265	16089	0.99	12.1	7.3	0.05184	0.03116
7_15_3	0.42	5402	5128	0.95	8.0	5.8	0.03454	0.02481	21667	21217	0.98	11.1	7.2	0.04766	0.03066
7_15_3	0.33	7793	6905	0.89	6.5	5.1	0.02847	0.02246	29460	28122	0.95	10.0	7.0	0.04295	0.03002
7_15_3	0.25	12380	9863	0.8	5.1	4.3	0.02274	0.01911	41840	37985	0.91	8.7	6.8	0.0377	0.02899
7_15_3	0.17	24254	15431	0.64	3.6	3.3	0.01684	0.01554	66094	53416	0.81	7.3	6.4	0.03168	0.02751
7_15_3	0.08	93114	5980	0.06	2.9	3.5	0.01424	0.01864	159208	59396	0.37	6.8	6.3	0.02992	0.02726
3_15_10	1.0	2164	2160	1.0	16.7	8.1	0.07097	0.03447	2164	2160	1.0	16.7	8.1	0.07097	0.03447
3_15_10	0.92	2542	2540	1.0	16.5	8.3	0.07016	0.03536	4706	4700	1.0	16.6	8.2	0.07054	0.03495
3_15_10	0.83	2705	2702	1.0	15.5	8.1	0.06639	0.03477	7411	7402	1.0	16.2	8.2	0.06902	0.03494
3_15_10	0.75	2891	2882	1.0	14.6	8.2	0.06234	0.03474	10302	10284	1.0	15.8	8.2	0.06715	0.03501
3_15_10	0.67	3138	3120	0.99	13.5	8.1	0.05802	0.03498	13440	13404	1.0	15.2	8.3	0.06502	0.03521
3_15_10	0.58	3827	3778	0.99	12.0	7.3	0.05141	0.03163	17267	17182	1.0	14.5	8.2	0.06203	0.03492
3_15_10	0.5	4785	4690	0.98	10.7	7.2	0.04641	0.03123	22052	21872	0.99	13.7	8.1	0.05868	0.03475
3_15_10	0.42	6156	5846	0.95	9.0	6.3	0.03941	0.02798	28208	27718	0.98	12.7	8.0	0.05462	0.03435
3_15_10	0.33	8523	7660	0.9	7.5	5.7	0.03363	0.02554	36731	35378	0.96	11.6	7.9	0.05007	0.03377
3_15_10	0.25	13214	10741	0.81	5.9	4.8	0.02755	0.02244	49945	46119	0.92	10.3	7.6	0.04483	0.0329
3_15_10	0.17	23417	15457	0.66	4.3	3.7	0.02064	0.0179	73362	61576	0.84	8.8	7.3	0.03875	0.03164
3_15_10	0.08	83116	3524	0.04	2.1	2.6	0.01089	0.01556	156478	65100	0.42	8.4	7.3	0.03725	0.03162
3_15_8	1.0	2153	2149	1.0	16.7	8.1	0.07095	0.03457	2153	2149	1.0	16.7	8.1	0.07095	0.03457
3_15_8	0.92	2519	2516	1.0	16.3	8.2	0.06925	0.03485	4672	4665	1.0	16.5	8.2	0.07004	0.03473
3_15_8	0.83	2691	2687	1.0	15.4	8.0	0.06594	0.03415	7363	7352	1.0	16.1	8.1	0.06854	0.03457
3_15_8	0.75	2862	2852	1.0	14.3	8.0	0.06095	0.03414	10225	10204	1.0	15.6	8.1	0.06642	0.03462
3_15_8	0.67	3105	3084	0.99	13.2	7.8	0.05646	0.0336	13330	13288	1.0	15.0	8.1	0.06411	0.03464
3_15_8	0.58	3815	3769	0.99	11.8	7.3	0.05074	0.0313	17145	17057	0.99	14.3	8.1	0.06116	0.03438
3_15_8	0.5	4738	4642	0.98	10.4	6.9	0.0451	0.03015	21883	21699	0.99	13.5	8.0	0.05772	0.03416
3_15_8	0.42	6195	5881	0.95	8.8	6.3	0.03864	0.02782	28078	27580	0.98	12.5	7.9	0.05365	0.03382
3_15_8	0.33	8586	7689	0.9	7.4	5.5	0.03272	0.02475	36664	35269	0.96	11.4	7.7	0.04909	0.03321
3_15_8	0.25	13448	10891	0.81	5.7	4.6	0.02667	0.02158	50112	46160	0.92	10.0	7.5	0.0438	0.0323
3_15_8	0.17	23940	15751	0.66	4.1	3.6	0.01989	0.01727	74052	61911	0.84	8.5	7.2	0.03772	0.03102
3_15_8	0.08	86213	3732	0.04	2.2	2.8	0.01131	0.01627	160265	65643	0.41	8.2	7.2	0.03622	0.03098
5_10_3	1.0	1691	1691	1.0	14.9	7.3	0.06332	0.03102	1691	1691	1.0	14.9	7.3	0.06332	0.03102
5_10_3	0.92	2032	2025	1.0	14.7	7.1	0.06228	0.03024	3723	3716	1.0	14.8	7.2	0.06275	0.0306
5_10_3	0.83	2111	2109	1.0	13.7	7.0	0.05875	0.02976	5834	5825	1.0	14.4	7.1	0.0613	0.03035
5_10_3	0.75	2271	2258	0.99	12.4	6.9	0.05308	0.02971	8105	8083	1.0	13.9	7.1	0.05901	0.0304
5_10_3	0.67	2652	2635	0.99	11.6	6.8	0.04954	0.02893	10757	10718	1.0	13.3	7.1	0.05668	0.03032
5_10_3	0.58	3229	3172	0.98	10.3	6.3	0.044	0.02707	13986	13890	0.99	12.6	7.1	0.05378	0.03008
5_10_3	0.5	4143	4043	0.98	8.9	6.0	0.03807	0.02587	18129	17933	0.99	11.8	7.0	0.05024	0.02991
5_10_3	0.42	5757	5430	0.94	7.7	5.5	0.03315	0.02354	23886	23363	0.98	10.8	6.9	0.04627	0.02946
5_10_3	0.33	8269	7293	0.88	6.2	4.8	0.02729	0.02104	32155	30656	0.95	9.7	6.8	0.04175	0.02884
5_10_3	0.25	13501	10700	0.79	4.8	3.9	0.02172	0.01738	45656	41356	0.91	8.5	6.5	0.03657	0.02778
5_10_3	0.17	25910	16356	0.63	3.5	3.1	0.01608	0.0139	71566	57712	0.81	7.0	6.2	0.03076	0.02633
5_10_3	0.08	101739	5510	0.05	2.5	3.0	0.01245	0.01536	173305	63222	0.36	6.6	6.1	0.02917	0.02608
