Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
5_6_8	0.92	488	488	1.0	26.8	9.7	0.11374	0.04097	0.06129	0.03814	736	736	1.0	26.4	10.0	0.11202	0.04239	0.05977	0.03576
5_6_8	0.83	1108	1108	1.0	24.8	9.4	0.1053	0.04007	0.06942	0.0425	1844	1844	1.0	25.4	9.7	0.10798	0.04113	0.06557	0.04021
5_6_8	0.75	1568	1568	1.0	22.8	9.0	0.09711	0.03828	0.07309	0.04406	3412	3412	1.0	24.2	9.5	0.10299	0.0402	0.06902	0.04219
5_6_8	0.67	2178	2178	1.0	21.2	8.8	0.0904	0.03787	0.07299	0.05232	5590	5590	1.0	23.1	9.3	0.09808	0.03979	0.07057	0.04644
5_6_8	0.58	2900	2899	1.0	19.0	8.1	0.08107	0.03465	0.07352	0.05635	8490	8489	1.0	21.7	9.1	0.09227	0.03895	0.07158	0.05006
5_6_8	0.5	3661	3653	1.0	16.7	7.6	0.0717	0.03277	0.07515	0.06334	12151	12142	1.0	20.2	9.0	0.08608	0.03838	0.07265	0.05442
5_6_8	0.42	4969	4957	1.0	14.1	7.1	0.06082	0.03042	0.0742	0.0722	17120	17099	1.0	18.4	8.9	0.07876	0.03802	0.0731	0.06012
5_6_8	0.33	6827	6776	0.99	11.4	6.3	0.04914	0.02716	0.07429	0.08743	23947	23875	1.0	16.4	8.8	0.07035	0.03772	0.07344	0.06898
5_6_8	0.25	11186	10914	0.98	8.6	5.4	0.03738	0.0233	0.07565	0.1121	35133	34789	0.99	14.0	8.7	0.06001	0.03716	0.07413	0.0849
5_6_8	0.17	27492	24138	0.88	5.1	3.9	0.02292	0.0172	0.07942	0.15846	62625	58927	0.94	10.3	8.4	0.04482	0.03562	0.0763	0.12061
5_6_8	0.08	116065	7350	0.06	2.0	1.9	0.00932	0.00904	1.0	0.0	178690	66277	0.37	9.4	8.3	0.04088	0.03552	0.17873	0.31155
5_8_5	1.0	176	176	1.0	23.6	9.1	0.10059	0.03839	0.05729	0.02909	176	176	1.0	23.6	9.1	0.10059	0.03839	0.05729	0.02909
5_8_5	0.92	353	353	1.0	24.1	9.0	0.10255	0.03797	0.06379	0.03537	529	529	1.0	23.9	9.0	0.1019	0.03809	0.06163	0.03353
5_8_5	0.83	929	928	1.0	23.0	8.8	0.09738	0.03741	0.07522	0.04531	1458	1457	1.0	23.3	8.9	0.09902	0.03771	0.07028	0.04192
5_8_5	0.75	1342	1342	1.0	21.0	8.1	0.08913	0.03419	0.07999	0.04536	2800	2799	1.0	22.2	8.6	0.09428	0.03639	0.07494	0.04387
5_8_5	0.67	1916	1914	1.0	19.5	8.0	0.08289	0.03433	0.08076	0.05218	4716	4713	1.0	21.1	8.5	0.08965	0.036	0.0773	0.0475
5_8_5	0.58	2590	2590	1.0	17.3	7.4	0.07396	0.03175	0.08272	0.05686	7306	7303	1.0	19.8	8.3	0.08409	0.03536	0.07922	0.05108
5_8_5	0.5	3292	3283	1.0	15.4	7.0	0.06593	0.03011	0.08566	0.067	10598	10586	1.0	18.4	8.2	0.07846	0.03484	0.08122	0.05657
5_8_5	0.42	4573	4562	1.0	12.8	6.4	0.05479	0.02734	0.08335	0.075	15171	15148	1.0	16.7	8.1	0.07133	0.03452	0.08186	0.0627
5_8_5	0.33	6466	6405	0.99	10.3	5.7	0.04422	0.02474	0.08662	0.09293	21637	21553	1.0	14.8	8.0	0.06327	0.03425	0.08328	0.07303
5_8_5	0.25	10855	10540	0.97	7.6	4.8	0.03314	0.02092	0.08866	0.1215	32492	32093	0.99	12.4	7.9	0.05338	0.03364	0.08505	0.09185
5_8_5	0.17	28943	25157	0.87	4.6	3.5	0.02034	0.01524	0.09021	0.16822	61435	57250	0.93	9.0	7.4	0.03886	0.03171	0.08731	0.13103
5_8_5	0.08	132756	9107	0.07	2.3	2.3	0.01045	0.01113	1.0	0.0	194191	66357	0.34	8.1	7.3	0.03496	0.0313	0.21257	0.33682
5_4_8	1.0	237	237	1.0	25.6	9.9	0.10939	0.04258	0.05749	0.03087	237	237	1.0	25.6	9.9	0.10939	0.04258	0.05749	0.03087
5_4_8	0.92	482	482	1.0	26.3	9.2	0.11113	0.03905	0.05958	0.03672	719	719	1.0	26.0	9.4	0.11056	0.04023	0.05889	0.03489
5_4_8	0.83	1147	1146	1.0	24.9	9.7	0.10571	0.04099	0.06884	0.04285	1866	1865	1.0	25.4	9.6	0.10758	0.04076	0.06501	0.04025
5_4_8	0.75	1609	1609	1.0	22.8	9.0	0.09696	0.0386	0.07114	0.04332	3475	3474	1.0	24.2	9.4	0.10266	0.04012	0.06785	0.04181
5_4_8	0.67	2220	2220	1.0	21.0	8.7	0.08959	0.03722	0.07109	0.04977	5695	5694	1.0	23.0	9.3	0.09757	0.03953	0.06911	0.0451
5_4_8	0.58	3023	3023	1.0	19.0	8.1	0.08093	0.03456	0.07104	0.05599	8718	8717	1.0	21.6	9.1	0.0918	0.03869	0.06978	0.04916
5_4_8	0.5	3826	3820	1.0	16.7	7.6	0.07157	0.03265	0.07062	0.06329	12544	12537	1.0	20.1	8.9	0.08563	0.03811	0.07004	0.05386
5_4_8	0.42	5211	5200	1.0	14.1	6.9	0.06037	0.0298	0.07067	0.07043	17755	17737	1.0	18.3	8.8	0.07823	0.03767	0.07022	0.0592
5_4_8	0.33	7081	7031	0.99	11.4	6.3	0.04922	0.02714	0.07081	0.08616	24836	24768	1.0	16.4	8.8	0.06999	0.03737	0.07039	0.06795
5_4_8	0.25	11461	11185	0.98	8.5	5.3	0.03724	0.02299	0.07106	0.10867	36297	35953	0.99	13.9	8.6	0.0598	0.03683	0.0706	0.08279
5_4_8	0.17	27938	24529	0.88	5.1	3.8	0.02285	0.01704	0.0749	0.15389	64235	60482	0.94	10.3	8.3	0.04482	0.0354	0.07234	0.11697
5_4_8	0.08	116709	7102	0.06	1.9	1.7	0.00856	0.00762	1.0	0.0	180944	67584	0.37	9.5	8.3	0.04101	0.03537	0.16982	0.30524
6_1_8	1.0	233	233	1.0	24.7	10.0	0.1048	0.043	0.05546	0.03338	233	233	1.0	24.7	10.0	0.1048	0.043	0.05546	0.03338
6_1_8	0.92	463	463	1.0	25.3	9.4	0.10682	0.03934	0.05716	0.03824	696	696	1.0	25.1	9.6	0.10614	0.04058	0.05659	0.03667
6_1_8	0.83	1075	1074	1.0	24.1	9.7	0.10199	0.04112	0.06775	0.04592	1771	1770	1.0	24.5	9.7	0.10362	0.04095	0.06336	0.04286
6_1_8	0.75	1561	1559	1.0	22.1	8.9	0.0939	0.03786	0.06809	0.04489	3332	3329	1.0	23.4	9.4	0.09907	0.03982	0.06557	0.04388
6_1_8	0.67	2202	2201	1.0	20.8	8.8	0.08831	0.03738	0.06643	0.04949	5534	5530	1.0	22.3	9.2	0.09479	0.03922	0.06592	0.04619
6_1_8	0.58	3086	3085	1.0	18.5	8.1	0.0789	0.03478	0.06522	0.05396	8620	8615	1.0	21.0	9.1	0.0891	0.03845	0.06567	0.04912
6_1_8	0.5	4065	4059	1.0	16.3	7.5	0.06976	0.03224	0.06527	0.06152	12685	12674	1.0	19.5	8.9	0.08291	0.03767	0.06554	0.0534
6_1_8	0.42	5505	5494	1.0	13.9	7.0	0.0595	0.02996	0.06453	0.06875	18190	18168	1.0	17.8	8.7	0.07583	0.03711	0.06523	0.05847
6_1_8	0.33	7581	7523	0.99	11.3	6.2	0.04883	0.02699	0.06354	0.08066	25771	25691	1.0	15.9	8.6	0.06792	0.03658	0.06474	0.06575
6_1_8	0.25	12048	11753	0.98	8.5	5.3	0.03689	0.02282	0.06217	0.10126	37819	37444	0.99	13.5	8.4	0.05818	0.0359	0.06393	0.07865
6_1_8	0.17	28345	24951	0.88	5.1	3.8	0.02269	0.01692	0.06339	0.14175	66164	62395	0.94	10.2	8.1	0.04399	0.0345	0.06372	0.10838
6_1_8	0.08	115021	5784	0.05	1.5	1.3	0.00675	0.00586	1.0	0.0	181185	68179	0.38	9.4	8.1	0.04083	0.03464	0.14315	0.28073
5_2_15	1.0	275	275	1.0	27.1	11.5	0.11469	0.04794	0.05643	0.0344	275	275	1.0	27.1	11.5	0.11469	0.04794	0.05643	0.0344
5_2_15	0.92	577	577	1.0	28.3	10.5	0.11973	0.04448	0.05762	0.03599	852	852	1.0	27.9	10.8	0.11811	0.04566	0.05723	0.03547
5_2_15	0.83	1258	1257	1.0	26.5	10.4	0.11262	0.04397	0.06562	0.04243	2110	2109	1.0	27.1	10.6	0.11484	0.04473	0.06223	0.03997
5_2_15	0.75	1740	1740	1.0	24.6	9.9	0.10472	0.04256	0.06769	0.04368	3850	3849	1.0	26.0	10.4	0.11026	0.04405	0.0647	0.04177
5_2_15	0.67	2392	2391	1.0	22.7	10.0	0.09681	0.04263	0.06684	0.04957	6242	6240	1.0	24.7	10.3	0.10511	0.04399	0.06552	0.04492
5_2_15	0.58	3141	3140	1.0	20.2	9.0	0.08633	0.0386	0.06647	0.05412	9383	9380	1.0	23.2	10.1	0.09882	0.04318	0.06584	0.0482
5_2_15	0.5	4071	4065	1.0	18.1	8.8	0.07755	0.03767	0.06541	0.06015	13454	13445	1.0	21.7	10.0	0.09239	0.04272	0.06571	0.0521
5_2_15	0.42	5301	5291	1.0	15.2	7.8	0.06517	0.03372	0.06473	0.06786	18755	18736	1.0	19.8	9.9	0.08471	0.0422	0.06543	0.05699
5_2_15	0.33	7242	7189	0.99	12.3	7.1	0.0534	0.0309	0.06271	0.08006	25997	25925	1.0	17.7	9.8	0.07602	0.04181	0.06468	0.06424
5_2_15	0.25	11486	11218	0.98	9.3	6.0	0.04076	0.02635	0.06422	0.10511	37483	37143	0.99	15.2	9.6	0.06537	0.04114	0.06454	0.07884
5_2_15	0.17	26296	23262	0.88	5.6	4.4	0.02528	0.01992	0.06595	0.14463	63779	60405	0.95	11.5	9.3	0.04993	0.03967	0.06508	0.10899
5_2_15	0.08	104843	5636	0.05	1.6	1.4	0.00739	0.00626	1.0	0.0	168622	66041	0.39	10.7	9.3	0.0463	0.0398	0.14487	0.28124
6_1_7	1.0	215	215	1.0	24.8	10.4	0.10445	0.04401	0.05794	0.03684	215	215	1.0	24.8	10.4	0.10445	0.04401	0.05794	0.03684
6_1_7	0.92	432	432	1.0	24.4	9.0	0.1032	0.03693	0.05672	0.0363	647	647	1.0	24.5	9.5	0.10361	0.0394	0.05713	0.03645
6_1_7	0.83	1009	1009	1.0	23.2	9.2	0.09818	0.03914	0.06723	0.04529	1656	1656	1.0	23.7	9.3	0.1003	0.03932	0.06328	0.04234
6_1_7	0.75	1492	1491	1.0	21.6	8.8	0.09142	0.03677	0.06861	0.04401	3148	3147	1.0	22.7	9.1	0.09609	0.03838	0.0658	0.04321
6_1_7	0.67	2173	2173	1.0	19.9	8.3	0.08481	0.03543	0.06713	0.0505	5321	5320	1.0	21.6	8.9	0.09149	0.03761	0.06635	0.04633
6_1_7	0.58	3026	3025	1.0	18.0	8.0	0.07669	0.03373	0.06657	0.05464	8347	8345	1.0	20.3	8.8	0.08612	0.03694	0.06643	0.0495
6_1_7	0.5	4054	4048	1.0	15.9	7.3	0.06792	0.0315	0.06665	0.06208	12401	12393	1.0	18.8	8.6	0.08018	0.03628	0.0665	0.05393
6_1_7	0.42	5478	5467	1.0	13.3	6.6	0.0572	0.02843	0.06361	0.06757	17879	17860	1.0	17.2	8.4	0.07314	0.03567	0.06562	0.05846
6_1_7	0.33	7678	7617	0.99	11.0	6.1	0.04763	0.02642	0.06379	0.08128	25557	25477	1.0	15.3	8.3	0.06552	0.03518	0.06507	0.06611
6_1_7	0.25	12210	11905	0.98	8.2	5.0	0.03572	0.02197	0.06272	0.10138	37767	37382	0.99	13.0	8.1	0.05603	0.03449	0.06432	0.07908
6_1_7	0.17	29242	25681	0.88	4.9	3.6	0.02187	0.0161	0.06459	0.1431	67009	63063	0.94	9.7	7.8	0.04211	0.03305	0.06443	0.10975
6_1_7	0.08	120169	6076	0.05	1.5	1.2	0.00672	0.00559	1.0	0.0	187178	69139	0.37	9.0	7.8	0.039	0.03316	0.14665	0.28487
5_7_5	1.0	184	184	1.0	23.9	9.3	0.10218	0.03999	0.05652	0.03047	184	184	1.0	23.9	9.3	0.10218	0.03999	0.05652	0.03047
5_7_5	0.92	331	331	1.0	24.0	8.6	0.10178	0.03623	0.06358	0.03496	515	515	1.0	23.9	8.9	0.10193	0.03758	0.06106	0.03356
5_7_5	0.83	941	941	1.0	22.8	8.8	0.09668	0.03735	0.07336	0.04317	1456	1456	1.0	23.2	8.8	0.09853	0.0375	0.06901	0.04046
5_7_5	0.75	1363	1363	1.0	20.8	8.1	0.08811	0.03433	0.08017	0.04749	2819	2819	1.0	22.0	8.6	0.0935	0.03637	0.07441	0.04434
5_7_5	0.67	1913	1912	1.0	19.1	7.8	0.08145	0.03351	0.07948	0.05246	4732	4731	1.0	20.9	8.4	0.08863	0.03573	0.07646	0.04785
5_7_5	0.58	2617	2616	1.0	17.3	7.4	0.07375	0.0316	0.08183	0.05809	7349	7347	1.0	19.6	8.2	0.08333	0.03505	0.07837	0.05179
5_7_5	0.5	3351	3344	1.0	15.2	7.0	0.06523	0.02995	0.08392	0.06641	10700	10691	1.0	18.2	8.1	0.07767	0.03457	0.08011	0.05682
5_7_5	0.42	4651	4640	1.0	12.7	6.3	0.05452	0.02702	0.08251	0.07591	15351	15331	1.0	16.5	8.0	0.07066	0.03416	0.08083	0.06322
5_7_5	0.33	6627	6567	0.99	10.2	5.7	0.04414	0.02448	0.0845	0.09196	21978	21898	1.0	14.7	7.9	0.06271	0.03383	0.08193	0.07305
5_7_5	0.25	10956	10639	0.97	7.5	4.7	0.03285	0.02046	0.08638	0.11925	32934	32537	0.99	12.3	7.8	0.05294	0.03322	0.08339	0.0908
5_7_5	0.17	29476	25637	0.87	4.6	3.4	0.02031	0.01509	0.08887	0.16702	62410	58174	0.93	8.9	7.4	0.03856	0.03131	0.0858	0.13005
5_7_5	0.08	134049	9111	0.07	2.2	2.2	0.01009	0.01044	1.0	0.0	196459	67285	0.34	8.0	7.3	0.03471	0.03094	0.20959	0.33536
5_3_7	1.0	227	227	1.0	24.8	9.8	0.10544	0.04166	0.05772	0.03267	227	227	1.0	24.8	9.8	0.10544	0.04166	0.05772	0.03267
5_3_7	0.92	443	443	1.0	25.7	9.2	0.10918	0.03878	0.05851	0.03658	670	670	1.0	25.4	9.4	0.10792	0.03979	0.05824	0.03528
5_3_7	0.83	1103	1102	1.0	24.1	9.1	0.10215	0.03892	0.06799	0.04216	1773	1772	1.0	24.6	9.3	0.10433	0.03934	0.0643	0.03997
5_3_7	0.75	1560	1560	1.0	22.0	8.6	0.09365	0.03642	0.07095	0.04351	3333	3332	1.0	23.4	9.1	0.09933	0.03837	0.06742	0.04179
5_3_7	0.67	2172	2172	1.0	20.6	8.5	0.08743	0.03588	0.06944	0.04924	5505	5504	1.0	22.3	8.9	0.09464	0.03785	0.06822	0.04489
5_3_7	0.58	3022	3021	1.0	18.3	7.8	0.07818	0.03351	0.07019	0.05497	8527	8525	1.0	20.9	8.8	0.0888	0.03721	0.06892	0.0487
5_3_7	0.5	3827	3822	1.0	16.2	7.4	0.06929	0.03157	0.07052	0.06254	12354	12347	1.0	19.4	8.6	0.08276	0.03669	0.06941	0.05338
5_3_7	0.42	5407	5392	1.0	13.5	6.6	0.05815	0.02831	0.06956	0.07019	17761	17739	1.0	17.6	8.5	0.07528	0.03617	0.06946	0.059
5_3_7	0.33	7436	7382	0.99	11.1	6.1	0.04782	0.02632	0.06936	0.08472	25197	25121	1.0	15.7	8.4	0.06721	0.03583	0.06943	0.06758
5_3_7	0.25	11885	11591	0.98	8.2	5.1	0.03592	0.02205	0.06961	0.10697	37082	36712	0.99	13.3	8.3	0.05733	0.03527	0.06948	0.08208
5_3_7	0.17	29024	25469	0.88	4.9	3.7	0.02204	0.01628	0.0728	0.15083	66106	62181	0.94	9.9	7.9	0.04288	0.03382	0.07084	0.11532
5_3_7	0.08	122237	7214	0.06	1.8	1.5	0.00816	0.00692	1.0	0.0	188343	69395	0.37	9.1	7.9	0.03927	0.0338	0.16743	0.30387
5_4_7	1.0	235	235	1.0	25.1	9.8	0.10685	0.04155	0.0573	0.03062	235	235	1.0	25.1	9.8	0.10685	0.04155	0.0573	0.03062
5_4_7	0.92	441	441	1.0	25.9	9.1	0.10962	0.03801	0.05943	0.03651	676	676	1.0	25.6	9.3	0.10866	0.03926	0.05869	0.03457
5_4_7	0.83	1075	1074	1.0	24.1	9.3	0.10239	0.03939	0.06794	0.04178	1751	1750	1.0	24.7	9.3	0.10481	0.03945	0.06437	0.0394
5_4_7	0.75	1559	1559	1.0	22.1	8.7	0.09423	0.03694	0.07217	0.04403	3310	3309	1.0	23.5	9.1	0.09983	0.03864	0.06804	0.04182
5_4_7	0.67	2189	2189	1.0	20.5	8.3	0.08723	0.03523	0.07206	0.05089	5499	5498	1.0	22.3	8.9	0.09481	0.03782	0.06964	0.04569
5_4_7	0.58	2952	2952	1.0	18.3	7.8	0.07834	0.03353	0.07176	0.0554	8451	8450	1.0	20.9	8.8	0.08906	0.03722	0.07038	0.0493
5_4_7	0.5	3774	3769	1.0	16.2	7.4	0.06952	0.0317	0.07271	0.06473	12225	12219	1.0	19.5	8.6	0.08303	0.03673	0.0711	0.05454
5_4_7	0.42	5255	5244	1.0	13.6	6.7	0.05846	0.0286	0.07213	0.07112	17480	17463	1.0	17.7	8.5	0.07565	0.03628	0.07141	0.06
5_4_7	0.33	7192	7136	0.99	11.1	6.1	0.04781	0.02618	0.07163	0.08593	24672	24599	1.0	15.8	8.5	0.06758	0.03596	0.07147	0.06854
5_4_7	0.25	11574	11288	0.98	8.3	5.1	0.03603	0.02218	0.07197	0.10905	36246	35887	0.99	13.4	8.3	0.05765	0.03544	0.07163	0.08342
5_4_7	0.17	28849	25292	0.88	4.9	3.7	0.02207	0.01627	0.07573	0.15409	65095	61179	0.94	9.9	8.0	0.04294	0.03396	0.07333	0.11791
5_4_7	0.08	121743	7479	0.06	1.9	1.7	0.00866	0.00773	1.0	0.0	186838	68658	0.37	9.0	8.0	0.03921	0.03388	0.17427	0.30942
5_3_5	1.0	174	174	1.0	22.7	8.9	0.09726	0.03809	0.05822	0.03161	174	174	1.0	22.7	8.9	0.09726	0.03809	0.05822	0.03161
5_3_5	0.92	331	331	1.0	23.7	8.7	0.1008	0.03661	0.05961	0.03254	505	505	1.0	23.4	8.8	0.09958	0.03713	0.05913	0.0322
5_3_5	0.83	928	927	1.0	22.4	8.7	0.09486	0.03684	0.07052	0.04534	1433	1432	1.0	22.7	8.8	0.09652	0.037	0.06651	0.04153
5_3_5	0.75	1390	1389	1.0	20.1	8.0	0.08552	0.03379	0.07266	0.04319	2823	2821	1.0	21.4	8.5	0.0911	0.03587	0.06953	0.04246
5_3_5	0.67	1944	1944	1.0	18.4	7.5	0.07836	0.03171	0.07187	0.04948	4767	4765	1.0	20.2	8.2	0.08591	0.0348	0.07049	0.04546
5_3_5	0.58	2799	2794	1.0	16.6	7.1	0.07108	0.0304	0.07383	0.05887	7566	7559	1.0	18.9	8.0	0.08043	0.034	0.07172	0.05085
5_3_5	0.5	3718	3712	1.0	14.9	6.7	0.06358	0.02866	0.07362	0.06289	11284	11271	1.0	17.6	7.8	0.07488	0.03329	0.07235	0.05511
5_3_5	0.42	5253	5240	1.0	12.3	6.0	0.05289	0.02594	0.07217	0.07042	16537	16511	1.0	15.9	7.7	0.0679	0.03279	0.07229	0.06039
5_3_5	0.33	7496	7433	0.99	10.0	5.4	0.04309	0.02329	0.07223	0.08464	24033	23944	1.0	14.1	7.6	0.0602	0.03227	0.07227	0.06884
5_3_5	0.25	12382	12045	0.97	7.4	4.6	0.03229	0.01975	0.07405	0.10949	36415	35989	0.99	11.8	7.4	0.05086	0.03157	0.07287	0.08465
5_3_5	0.17	31577	27489	0.87	4.5	3.3	0.01994	0.01443	0.07657	0.15411	67992	63478	0.93	8.7	7.0	0.03747	0.02983	0.07447	0.11979
5_3_5	0.08	139461	8482	0.06	1.8	1.5	0.00818	0.00694	1.0	0.0	207453	71960	0.35	7.9	7.0	0.03402	0.02966	0.18356	0.31895
6_1_6	1.0	206	206	1.0	23.2	9.9	0.09762	0.04107	0.05738	0.03493	206	206	1.0	23.2	9.9	0.09762	0.04107	0.05738	0.03493
6_1_6	0.92	380	380	1.0	24.2	8.8	0.10229	0.03701	0.05634	0.03127	586	586	1.0	23.9	9.2	0.10065	0.03851	0.0567	0.03258
6_1_6	0.83	945	944	1.0	22.4	9.1	0.09472	0.03836	0.06884	0.05227	1531	1530	1.0	23.0	9.2	0.09699	0.03851	0.06419	0.04611
6_1_6	0.75	1436	1435	1.0	20.6	8.3	0.0877	0.03511	0.06861	0.04412	2967	2965	1.0	21.8	8.8	0.09249	0.03719	0.06633	0.0452
6_1_6	0.67	2038	2037	1.0	19.0	7.9	0.08081	0.03336	0.0673	0.04983	5005	5002	1.0	20.7	8.6	0.08774	0.03614	0.06672	0.04714
6_1_6	0.58	2877	2876	1.0	17.2	7.6	0.0735	0.03221	0.06822	0.05441	7882	7878	1.0	19.4	8.4	0.08254	0.03542	0.06727	0.04992
6_1_6	0.5	3968	3964	1.0	15.2	6.9	0.06504	0.02953	0.06764	0.06159	11850	11842	1.0	18.0	8.2	0.07668	0.03456	0.06739	0.0541
6_1_6	0.42	5494	5482	1.0	12.9	6.4	0.0553	0.02737	0.06503	0.06862	17344	17324	1.0	16.4	8.0	0.06992	0.03395	0.06665	0.05909
6_1_6	0.33	7777	7713	0.99	10.5	5.8	0.04556	0.02511	0.06476	0.08184	25121	25037	1.0	14.6	7.9	0.06241	0.03344	0.06606	0.06693
6_1_6	0.25	12408	12091	0.97	7.8	4.8	0.0341	0.02078	0.06308	0.10177	37529	37128	0.99	12.4	7.7	0.05319	0.03272	0.06509	0.07997
6_1_6	0.17	30444	26689	0.88	4.7	3.5	0.02104	0.01534	0.06591	0.1447	67973	63817	0.94	9.2	7.3	0.03975	0.03119	0.06543	0.1117
6_1_6	0.08	126999	6459	0.05	1.5	1.2	0.0067	0.00548	1.0	0.0	194972	70276	0.36	8.5	7.3	0.03671	0.03126	0.15133	0.29022
5_7_8	1.0	241	241	1.0	26.2	10.4	0.11159	0.04324	0.05763	0.03012	241	241	1.0	26.2	10.4	0.11159	0.04324	0.05763	0.03012
5_7_8	0.92	482	482	1.0	26.7	9.4	0.11287	0.03981	0.06004	0.03546	723	723	1.0	26.5	9.7	0.11244	0.04096	0.05923	0.03377
5_7_8	0.83	1107	1107	1.0	24.8	9.5	0.10507	0.04011	0.07046	0.04368	1830	1830	1.0	25.5	9.6	0.10798	0.0406	0.06603	0.04043
5_7_8	0.75	1556	1555	1.0	22.9	9.0	0.09754	0.03842	0.07382	0.04467	3386	3385	1.0	24.3	9.4	0.10318	0.03995	0.06961	0.0426
5_7_8	0.67	2156	2156	1.0	21.1	8.8	0.09003	0.03783	0.07419	0.05119	5542	5541	1.0	23.1	9.3	0.09807	0.03966	0.07139	0.04618
5_7_8	0.58	2910	2909	1.0	19.1	8.2	0.08138	0.035	0.07558	0.0572	8452	8450	1.0	21.7	9.1	0.09232	0.03893	0.07283	0.05029
5_7_8	0.5	3571	3563	1.0	16.7	7.6	0.07159	0.03266	0.07582	0.06437	12023	12013	1.0	20.2	9.0	0.08617	0.03837	0.07372	0.05486
5_7_8	0.42	4908	4897	1.0	14.1	7.0	0.06074	0.03011	0.07529	0.07218	16931	16910	1.0	18.5	8.9	0.07881	0.03796	0.07417	0.06039
5_7_8	0.33	6706	6654	0.99	11.4	6.3	0.04942	0.02738	0.07586	0.08802	23637	23564	1.0	16.5	8.9	0.07051	0.0377	0.07465	0.06932
5_7_8	0.25	10930	10646	0.97	8.6	5.4	0.0374	0.02344	0.07694	0.11367	34567	34210	0.99	14.0	8.7	0.06021	0.03721	0.07536	0.08562
5_7_8	0.17	27346	23980	0.88	5.1	3.9	0.0229	0.01725	0.08012	0.159	61913	58190	0.94	10.4	8.4	0.04483	0.03569	0.07732	0.12138
5_7_8	0.08	115901	7458	0.06	2.1	2.1	0.00979	0.01	1.0	0.0	177814	65648	0.37	9.4	8.3	0.04085	0.03556	0.18215	0.31431
5_4_5	1.0	178	178	1.0	22.8	8.9	0.09749	0.03837	0.05717	0.03436	178	178	1.0	22.8	8.9	0.09749	0.03837	0.05717	0.03436
5_4_5	0.92	336	336	1.0	24.0	9.1	0.10185	0.03746	0.06186	0.03416	514	514	1.0	23.6	9.0	0.10034	0.0378	0.06023	0.03427
5_4_5	0.83	927	926	1.0	22.5	8.8	0.09525	0.03755	0.07085	0.04519	1441	1440	1.0	22.9	8.9	0.09707	0.03771	0.06706	0.04192
5_4_5	0.75	1370	1370	1.0	20.3	7.9	0.0862	0.03375	0.07508	0.04563	2811	2810	1.0	21.6	8.6	0.09177	0.03624	0.07097	0.04394
5_4_5	0.67	1925	1925	1.0	18.6	7.4	0.079	0.03158	0.07426	0.05012	4736	4735	1.0	20.4	8.2	0.08658	0.03498	0.07231	0.04657
5_4_5	0.58	2759	2759	1.0	16.8	7.2	0.07182	0.03074	0.07593	0.05679	7495	7494	1.0	19.1	8.1	0.08115	0.03423	0.07364	0.0506
5_4_5	0.5	3576	3570	1.0	14.9	6.7	0.06368	0.02861	0.07627	0.06361	11071	11064	1.0	17.7	7.9	0.07551	0.03353	0.07449	0.05515
5_4_5	0.42	5086	5072	1.0	12.4	6.1	0.05321	0.02606	0.07522	0.07188	16157	16136	1.0	16.0	7.8	0.0685	0.03304	0.07472	0.0609
5_4_5	0.33	7218	7153	0.99	10.0	5.4	0.04316	0.02345	0.07606	0.08845	23375	23289	1.0	14.2	7.7	0.06072	0.03258	0.07513	0.07052
5_4_5	0.25	11922	11592	0.97	7.4	4.6	0.03244	0.01999	0.0771	0.11254	35297	34881	0.99	11.9	7.5	0.05132	0.03192	0.07578	0.08677
5_4_5	0.17	31125	27069	0.87	4.5	3.3	0.01996	0.01453	0.08054	0.15877	66422	61950	0.93	8.7	7.1	0.03762	0.03013	0.07786	0.12353
5_4_5	0.08	138193	8765	0.06	1.9	1.7	0.00878	0.0079	1.0	0.0	204615	70715	0.35	7.9	7.0	0.03404	0.02989	0.19216	0.32512
5_6_5	1.0	176	176	1.0	23.1	9.1	0.09894	0.03927	0.05755	0.03024	176	176	1.0	23.1	9.1	0.09894	0.03927	0.05755	0.03024
5_6_5	0.92	342	342	1.0	24.3	8.8	0.10296	0.03637	0.06321	0.03462	518	518	1.0	23.9	8.9	0.1016	0.03739	0.06129	0.03327
5_6_5	0.83	925	924	1.0	22.6	8.9	0.09596	0.0379	0.07381	0.05335	1443	1442	1.0	23.1	8.9	0.09798	0.0378	0.06931	0.0475
5_6_5	0.75	1360	1360	1.0	20.8	8.1	0.08811	0.03427	0.07763	0.04461	2803	2802	1.0	22.0	8.6	0.09319	0.03646	0.07335	0.0463
5_6_5	0.67	1897	1897	1.0	18.9	7.8	0.08039	0.03319	0.07835	0.05351	4700	4699	1.0	20.7	8.4	0.08802	0.03573	0.07537	0.04939
5_6_5	0.58	2666	2665	1.0	17.1	7.2	0.07302	0.03091	0.0807	0.05693	7366	7364	1.0	19.4	8.2	0.08259	0.03482	0.0773	0.0523
5_6_5	0.5	3410	3402	1.0	15.2	6.9	0.065	0.02958	0.08147	0.06452	10776	10766	1.0	18.1	8.1	0.07703	0.03424	0.07862	0.05648
