Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
7_8_5	0.58	408	406	1.0	7.4	2.3	0.03169	0.01001	0.08672	0.07333	871	867	1.0	7.6	2.2	0.03228	0.00972	0.08816	0.06954
7_8_5	0.5	823	817	0.99	7.2	2.4	0.03095	0.01026	0.09115	0.08133	1694	1684	0.99	7.4	2.3	0.03164	0.01	0.08961	0.07548
7_8_5	0.42	1742	1731	0.99	6.8	2.4	0.0294	0.01068	0.08335	0.0815	3436	3415	0.99	7.1	2.4	0.0305	0.01041	0.08644	0.07864
7_8_5	0.33	3410	3352	0.98	6.2	2.6	0.0268	0.01141	0.08257	0.09451	6846	6767	0.99	6.7	2.5	0.02867	0.01107	0.08452	0.08688
7_8_5	0.25	7656	7366	0.96	5.4	2.7	0.0237	0.01191	0.08739	0.12575	14502	14133	0.97	6.0	2.7	0.02608	0.01178	0.08602	0.10889
7_8_5	0.17	25442	21961	0.86	4.0	2.5	0.01761	0.01117	0.08868	0.16849	39944	36094	0.9	4.8	2.8	0.02093	0.01214	0.08764	0.14804
7_8_5	0.08	120766	9050	0.07	2.1	1.9	0.00971	0.00922	1.0	0.0	160710	45144	0.28	4.2	2.8	0.01868	0.01245	0.27054	0.38852
7_10_5	1.0	13	13	1.0	8.2	1.9	0.0344	0.0079	0.0927	0.07355	13	13	1.0	8.2	1.9	0.0344	0.0079	0.0927	0.07355
7_10_5	0.92	12	12	1.0	6.8	2.2	0.02916	0.00956	0.05501	0.035	25	25	1.0	7.5	2.1	0.03188	0.00896	0.07461	0.06029
7_10_5	0.83	69	69	1.0	8.0	2.0	0.03383	0.00863	0.08264	0.07831	94	94	1.0	7.9	2.0	0.03331	0.00871	0.08051	0.07372
7_10_5	0.75	132	131	0.99	7.6	2.4	0.0327	0.01055	0.09804	0.10658	226	225	1.0	7.7	2.2	0.03296	0.00981	0.09072	0.09447
7_10_5	0.67	242	242	1.0	7.7	2.1	0.03288	0.00989	0.09085	0.06953	468	467	1.0	7.7	2.2	0.03292	0.00984	0.09078	0.0824
7_10_5	0.58	395	391	0.99	7.4	2.4	0.03154	0.01014	0.08939	0.08331	863	858	0.99	7.5	2.3	0.03229	0.01	0.09015	0.08277
7_10_5	0.5	791	786	0.99	7.2	2.4	0.03083	0.01024	0.09205	0.08468	1654	1644	0.99	7.4	2.3	0.03159	0.01014	0.09106	0.08367
7_10_5	0.42	1660	1647	0.99	6.8	2.5	0.02936	0.01081	0.08586	0.09063	3314	3291	0.99	7.1	2.4	0.03047	0.01054	0.08846	0.08725
7_10_5	0.33	3307	3247	0.98	6.2	2.6	0.02667	0.01144	0.08466	0.09883	6621	6538	0.99	6.6	2.6	0.02858	0.01116	0.08657	0.09319
7_10_5	0.25	7463	7179	0.96	5.4	2.7	0.02364	0.01196	0.08865	0.12552	14084	13717	0.97	6.0	2.7	0.026	0.01184	0.08766	0.11129
7_10_5	0.17	24866	21437	0.86	4.0	2.5	0.01763	0.01122	0.08987	0.16937	38950	35154	0.9	4.8	2.8	0.0209	0.01217	0.08901	0.14942
7_10_5	0.08	119455	9109	0.08	2.2	2.0	0.01004	0.01005	1.0	0.0	158405	44263	0.28	4.2	2.8	0.01866	0.01256	0.27648	0.39163
7_4_5	1.0	14	14	1.0	8.1	1.9	0.03449	0.00773	0.08444	0.07287	14	14	1.0	8.1	1.9	0.03449	0.00773	0.08444	0.07287
7_4_5	0.92	13	13	1.0	7.5	1.8	0.03226	0.00779	0.05773	0.03	27	27	1.0	7.8	1.9	0.03342	0.0077	0.07158	0.05705
7_4_5	0.83	74	74	1.0	7.7	2.2	0.03288	0.00962	0.09346	0.09258	101	101	1.0	7.7	2.1	0.03302	0.00911	0.08761	0.08484
7_4_5	0.75	141	141	1.0	7.7	2.3	0.03308	0.01038	0.09143	0.05575	242	242	1.0	7.7	2.2	0.03306	0.00985	0.08984	0.06925
7_4_5	0.67	266	266	1.0	7.6	2.2	0.03224	0.00933	0.09064	0.06995	508	508	1.0	7.6	2.2	0.03263	0.00958	0.09026	0.06955
7_4_5	0.58	457	455	1.0	7.3	2.4	0.03152	0.01053	0.08756	0.07238	965	963	1.0	7.5	2.3	0.0321	0.01005	0.08898	0.07088
7_4_5	0.5	945	939	0.99	7.2	2.4	0.0309	0.01031	0.08741	0.07725	1910	1902	1.0	7.4	2.3	0.03151	0.0102	0.0882	0.07408
7_4_5	0.42	1968	1955	0.99	6.8	2.4	0.02948	0.01069	0.07992	0.08085	3878	3857	0.99	7.1	2.4	0.03048	0.01049	0.084	0.07768
7_4_5	0.33	3923	3866	0.99	6.3	2.6	0.02705	0.01134	0.07808	0.09153	7801	7723	0.99	6.7	2.5	0.02876	0.01106	0.08104	0.08494
7_4_5	0.25	8626	8324	0.96	5.4	2.7	0.02372	0.0117	0.08094	0.11908	16427	16047	0.98	6.0	2.7	0.02615	0.01167	0.08099	0.10405
7_4_5	0.17	27543	23832	0.87	4.0	2.5	0.01762	0.01103	0.0823	0.16197	43970	39879	0.91	4.8	2.7	0.02105	0.01204	0.08177	0.14154
7_4_5	0.08	125999	8874	0.07	1.9	1.6	0.00864	0.00722	1.0	0.0	169969	48753	0.29	4.3	2.8	0.01879	0.01229	0.24891	0.37673
7_7_5	1.0	11	11	1.0	8.5	1.6	0.03613	0.00636	0.06651	0.03098	11	11	1.0	8.5	1.6	0.03613	0.00636	0.06651	0.03098
7_7_5	0.92	16	16	1.0	7.4	1.5	0.03111	0.00664	0.06926	0.04074	27	27	1.0	7.9	1.6	0.03315	0.00688	0.06814	0.03645
7_7_5	0.83	66	66	1.0	7.7	2.2	0.03259	0.00932	0.08222	0.07272	93	93	1.0	7.8	2.0	0.03276	0.00865	0.07813	0.06444
7_7_5	0.75	136	134	0.99	7.8	2.1	0.03349	0.00973	0.09136	0.05325	229	227	0.99	7.8	2.1	0.03319	0.00929	0.08594	0.05832
7_7_5	0.67	246	246	1.0	7.7	2.2	0.03271	0.00933	0.09348	0.07204	475	473	1.0	7.7	2.1	0.03294	0.0093	0.08986	0.06586
7_7_5	0.58	427	425	1.0	7.4	2.3	0.03154	0.00999	0.08845	0.07436	902	898	1.0	7.6	2.2	0.03228	0.00965	0.0892	0.06997
7_7_5	0.5	846	839	0.99	7.2	2.4	0.03089	0.01034	0.09099	0.08222	1748	1737	0.99	7.4	2.3	0.03161	0.01001	0.09006	0.07612
7_7_5	0.42	1748	1734	0.99	6.8	2.4	0.02925	0.01075	0.08163	0.08252	3496	3471	0.99	7.1	2.4	0.03043	0.01045	0.08585	0.07948
7_7_5	0.33	3478	3423	0.98	6.2	2.6	0.02694	0.01141	0.0829	0.09547	6974	6894	0.99	6.7	2.5	0.02869	0.01108	0.08439	0.08779
7_7_5	0.25	7761	7469	0.96	5.4	2.7	0.02363	0.01184	0.08712	0.12647	14735	14363	0.97	6.0	2.7	0.02606	0.01176	0.08581	0.10963
7_7_5	0.17	25911	22393	0.86	4.0	2.5	0.0176	0.01112	0.08835	0.1685	40646	36756	0.9	4.8	2.8	0.02091	0.0121	0.08736	0.14831
7_7_5	0.08	121892	9064	0.07	2.1	1.8	0.0095	0.00869	1.0	0.0	162538	45820	0.28	4.2	2.8	0.01865	0.01237	0.2679	0.38706
7_7_6	1.0	15	15	1.0	9.1	1.7	0.03813	0.0074	0.05942	0.03407	15	15	1.0	9.1	1.7	0.03813	0.0074	0.05942	0.03407
7_7_6	0.92	20	20	1.0	8.0	2.1	0.0338	0.00926	0.07124	0.04015	35	35	1.0	8.5	2.0	0.03566	0.00867	0.06618	0.0376
7_7_6	0.83	82	82	1.0	8.3	2.5	0.03531	0.01068	0.08359	0.07795	117	117	1.0	8.3	2.3	0.03541	0.01008	0.07838	0.06871
7_7_6	0.75	164	163	0.99	8.5	2.2	0.03666	0.00985	0.08779	0.05114	281	280	1.0	8.4	2.3	0.03614	0.00995	0.08386	0.05919
7_7_6	0.67	298	298	1.0	8.4	2.4	0.03576	0.01022	0.09067	0.0674	579	578	1.0	8.4	2.3	0.03594	0.01008	0.08737	0.06359
7_7_6	0.58	499	497	1.0	8.2	2.5	0.03518	0.01085	0.08753	0.06891	1078	1075	1.0	8.3	2.4	0.03559	0.01044	0.08744	0.06607
7_7_6	0.5	991	984	0.99	7.9	2.6	0.03385	0.01121	0.0877	0.07756	2069	2059	1.0	8.1	2.5	0.03476	0.01085	0.08757	0.07177
7_7_6	0.42	1925	1910	0.99	7.4	2.7	0.03175	0.01177	0.08047	0.08267	3994	3969	0.99	7.7	2.6	0.03331	0.0114	0.08415	0.07728
7_7_6	0.33	3707	3654	0.99	6.7	2.8	0.02906	0.01256	0.08144	0.09349	7701	7623	0.99	7.2	2.8	0.03127	0.01216	0.08285	0.08544
7_7_6	0.25	8027	7747	0.97	5.9	2.9	0.02568	0.01306	0.08428	0.12246	15728	15370	0.98	6.6	2.9	0.02845	0.01293	0.08357	0.10573
7_7_6	0.17	25449	22120	0.87	4.2	2.7	0.01879	0.01221	0.08523	0.16495	41177	37490	0.91	5.2	3.0	0.02275	0.01338	0.08455	0.14366
7_7_6	0.08	114774	8377	0.07	2.1	1.9	0.00957	0.00897	1.0	0.0	155951	45867	0.29	4.6	3.1	0.02034	0.01367	0.25175	0.37679
7_4_6	1.0	14	14	1.0	9.0	1.8	0.03862	0.00745	0.06367	0.03096	14	14	1.0	9.0	1.8	0.03862	0.00745	0.06367	0.03096
7_4_6	0.92	16	16	1.0	8.0	2.3	0.03365	0.00963	0.07222	0.03433	30	30	1.0	8.5	2.1	0.03597	0.0089	0.06823	0.03253
7_4_6	0.83	89	89	1.0	8.4	2.3	0.03605	0.00997	0.08951	0.08776	119	119	1.0	8.5	2.2	0.03603	0.00968	0.08415	0.07804
7_4_6	0.75	172	172	1.0	8.4	2.5	0.0362	0.01095	0.08851	0.05451	291	291	1.0	8.4	2.4	0.03613	0.01043	0.08672	0.06508
7_4_6	0.67	309	309	1.0	8.4	2.4	0.03561	0.01012	0.08803	0.06594	600	600	1.0	8.4	2.4	0.03586	0.01027	0.08739	0.06547
7_4_6	0.58	552	550	1.0	8.2	2.6	0.03496	0.01108	0.08631	0.06848	1152	1150	1.0	8.3	2.5	0.03543	0.01067	0.08688	0.0669
7_4_6	0.5	1078	1072	0.99	7.9	2.6	0.03393	0.01125	0.08429	0.07509	2230	2222	1.0	8.1	2.5	0.03471	0.01098	0.08563	0.07096
7_4_6	0.42	2100	2087	0.99	7.4	2.7	0.03195	0.01172	0.07859	0.07798	4330	4309	1.0	7.8	2.6	0.03337	0.01143	0.08222	0.07452
7_4_6	0.33	4043	3989	0.99	6.7	2.9	0.02922	0.01261	0.07707	0.09147	8373	8298	0.99	7.3	2.8	0.03138	0.01218	0.07974	0.08313
7_4_6	0.25	8677	8400	0.97	5.9	2.9	0.02579	0.01293	0.07912	0.11835	17050	16698	0.98	6.6	2.9	0.02857	0.01287	0.07943	0.10237
7_4_6	0.17	26678	23242	0.87	4.2	2.7	0.01887	0.01216	0.07947	0.15867	43728	39940	0.91	5.2	3.0	0.02292	0.01335	0.07945	0.13796
7_4_6	0.08	117345	8153	0.07	1.9	1.6	0.00866	0.00735	1.0	0.0	161073	48093	0.3	4.7	3.1	0.0205	0.01363	0.23551	0.36758
7_15_4	1.0	10	10	1.0	7.3	1.6	0.03075	0.00672	0.0868	0.0889	10	10	1.0	7.3	1.6	0.03075	0.00672	0.0868	0.0889
7_15_4	0.92	11	11	1.0	7.2	1.8	0.03103	0.00788	0.06049	0.03213	21	21	1.0	7.2	1.7	0.0309	0.00717	0.07302	0.06522
7_15_4	0.83	51	51	1.0	7.3	1.7	0.03065	0.00725	0.07545	0.07718	72	72	1.0	7.3	1.7	0.03072	0.00718	0.07474	0.07345
7_15_4	0.75	91	90	0.99	6.7	2.1	0.02895	0.00987	0.09409	0.07452	163	162	0.99	6.9	2.0	0.02974	0.00879	0.08549	0.07444
7_15_4	0.67	173	172	0.99	6.9	2.1	0.02949	0.00916	0.09603	0.07884	336	334	0.99	6.9	2.0	0.02961	0.00897	0.09092	0.0768
7_15_4	0.58	332	329	0.99	6.5	2.2	0.02783	0.00941	0.09544	0.09327	668	663	0.99	6.7	2.1	0.02873	0.00923	0.09316	0.08534
7_15_4	0.5	638	630	0.99	6.6	2.2	0.02818	0.00937	0.09144	0.08455	1306	1293	0.99	6.6	2.1	0.02846	0.0093	0.09232	0.08493
7_15_4	0.42	1382	1368	0.99	6.1	2.2	0.0263	0.00943	0.08595	0.08537	2688	2661	0.99	6.4	2.2	0.02735	0.00943	0.08904	0.0852
7_15_4	0.33	3042	2986	0.98	5.6	2.4	0.02436	0.01035	0.08743	0.10013	5730	5647	0.99	6.0	2.3	0.02577	0.01004	0.08819	0.09339
7_15_4	0.25	7081	6789	0.96	4.9	2.4	0.02159	0.01081	0.09333	0.12748	12811	12436	0.97	5.4	2.4	0.02349	0.01067	0.09099	0.1133
7_15_4	0.17	24801	21132	0.85	3.7	2.3	0.0162	0.01	0.09564	0.17455	37612	33568	0.89	4.3	2.5	0.0189	0.01084	0.09392	0.15473
7_15_4	0.08	128446	10163	0.08	2.2	1.9	0.00994	0.00935	1.0	0.0	166058	43731	0.26	3.8	2.5	0.01682	0.01117	0.30449	0.406
7_6_4	1.0	8	8	1.0	7.8	1.3	0.03368	0.00557	0.06561	0.03905	8	8	1.0	7.8	1.3	0.03368	0.00557	0.06561	0.03905
7_6_4	0.92	13	13	1.0	7.1	2.0	0.03035	0.00851	0.06821	0.05241	21	21	1.0	7.3	1.7	0.03162	0.00755	0.06722	0.04673
7_6_4	0.83	53	53	1.0	7.2	1.8	0.03038	0.00782	0.09157	0.08548	74	74	1.0	7.2	1.8	0.03073	0.00771	0.08466	0.07697
7_6_4	0.75	102	102	1.0	6.9	2.0	0.02989	0.00939	0.10242	0.10349	176	176	1.0	7.0	1.9	0.03024	0.00871	0.09495	0.09344
7_6_4	0.67	205	204	1.0	6.9	2.0	0.02963	0.00877	0.09071	0.07118	381	380	1.0	7.0	2.0	0.02992	0.00873	0.09267	0.08215
7_6_4	0.58	374	372	0.99	6.6	2.1	0.02839	0.00898	0.09677	0.08307	755	752	1.0	6.8	2.0	0.02916	0.00889	0.0947	0.08258
7_6_4	0.5	744	737	0.99	6.6	2.2	0.02832	0.0097	0.09328	0.08833	1499	1489	0.99	6.7	2.1	0.02874	0.0093	0.094	0.08545
7_6_4	0.42	1614	1599	0.99	6.1	2.2	0.0265	0.00956	0.08465	0.08593	3113	3088	0.99	6.4	2.2	0.02758	0.0095	0.08916	0.08581
7_6_4	0.33	3423	3363	0.98	5.7	2.3	0.02451	0.01028	0.08495	0.10019	6536	6451	0.99	6.0	2.3	0.02598	0.01003	0.08696	0.0936
7_6_4	0.25	7772	7464	0.96	5.0	2.4	0.0217	0.01067	0.08826	0.12468	14308	13915	0.97	5.5	2.4	0.02368	0.0106	0.08766	0.11135
7_6_4	0.17	26878	23016	0.86	3.7	2.2	0.01623	0.00996	0.0919	0.17134	41186	36931	0.9	4.3	2.5	0.01904	0.01082	0.0903	0.15157
7_6_4	0.08	133232	9990	0.07	2.0	1.7	0.00929	0.0081	1.0	0.0	174418	46921	0.27	3.9	2.5	0.01696	0.01105	0.28398	0.39594
7_6_5	1.0	12	12	1.0	8.6	1.6	0.0367	0.00637	0.06394	0.03085	12	12	1.0	8.6	1.6	0.0367	0.00637	0.06394	0.03085
7_6_5	0.92	12	12	1.0	7.3	1.8	0.03153	0.00771	0.05665	0.03321	24	24	1.0	8.0	1.8	0.03411	0.0074	0.0603	0.03157
7_6_5	0.83	71	71	1.0	7.9	2.2	0.0332	0.00938	0.09001	0.07675	95	95	1.0	7.9	2.1	0.03343	0.00889	0.0825	0.06927
7_6_5	0.75	136	136	1.0	7.8	2.2	0.03344	0.01009	0.09834	0.09551	231	231	1.0	7.8	2.1	0.03344	0.00959	0.09183	0.08589
7_6_5	0.67	257	256	1.0	7.6	2.2	0.03249	0.0095	0.09019	0.06899	488	487	1.0	7.7	2.2	0.03294	0.00955	0.09097	0.07739
7_6_5	0.58	436	433	0.99	7.4	2.3	0.03161	0.01	0.09158	0.07613	924	920	1.0	7.6	2.2	0.03231	0.00978	0.09125	0.07676
7_6_5	0.5	861	853	0.99	7.2	2.4	0.03085	0.01055	0.09192	0.0861	1785	1773	0.99	7.4	2.3	0.03161	0.01018	0.09157	0.08137
7_6_5	0.42	1811	1797	0.99	6.8	2.4	0.02933	0.01078	0.08178	0.08143	3596	3570	0.99	7.1	2.4	0.03046	0.01055	0.08664	0.08154
7_6_5	0.33	3654	3595	0.98	6.2	2.6	0.0269	0.01139	0.08269	0.0972	7250	7165	0.99	6.6	2.5	0.02868	0.01112	0.08466	0.08975
7_6_5	0.25	8011	7724	0.96	5.4	2.7	0.02369	0.01181	0.08508	0.12323	15261	14889	0.98	6.0	2.7	0.02609	0.01175	0.08488	0.10841
7_6_5	0.17	26365	22789	0.86	4.0	2.5	0.01763	0.01111	0.08665	0.16644	41626	37678	0.91	4.8	2.8	0.02097	0.0121	0.08595	0.14628
7_6_5	0.08	123023	9031	0.07	2.0	1.7	0.00928	0.00831	1.0	0.0	164649	46709	0.28	4.2	2.8	0.01871	0.01236	0.26268	0.38415
7_4_7	1.0	18	18	1.0	9.7	2.0	0.04136	0.00841	0.06049	0.02846	18	18	1.0	9.7	2.0	0.04136	0.00841	0.06049	0.02846
7_4_7	0.92	24	24	1.0	8.8	2.5	0.03694	0.01084	0.06852	0.0392	42	42	1.0	9.2	2.3	0.03883	0.01001	0.06508	0.03484
7_4_7	0.83	95	95	1.0	9.2	2.4	0.03941	0.01046	0.08146	0.06393	137	137	1.0	9.2	2.4	0.03924	0.01029	0.07644	0.057
7_4_7	0.75	203	203	1.0	9.1	2.7	0.03935	0.01229	0.08667	0.05433	340	340	1.0	9.1	2.5	0.0393	0.01151	0.08255	0.05556
7_4_7	0.67	355	355	1.0	9.0	2.5	0.03823	0.01104	0.08453	0.0631	695	695	1.0	9.1	2.5	0.03876	0.01128	0.08356	0.0595
7_4_7	0.58	644	642	1.0	8.8	2.8	0.03787	0.01235	0.08349	0.06814	1339	1337	1.0	8.9	2.7	0.03833	0.01181	0.08353	0.06377
7_4_7	0.5	1186	1181	1.0	8.5	2.8	0.03628	0.01218	0.08488	0.07901	2525	2518	1.0	8.7	2.7	0.03737	0.01203	0.08416	0.07131
7_4_7	0.42	2290	2278	0.99	8.0	2.9	0.03454	0.01279	0.07761	0.07774	4815	4796	1.0	8.4	2.9	0.03603	0.01248	0.08105	0.0745
7_4_7	0.33	4189	4142	0.99	7.2	3.1	0.03146	0.01396	0.07704	0.09063	9004	8938	0.99	7.9	3.0	0.03391	0.01338	0.07919	0.08239
7_4_7	0.25	8733	8473	0.97	6.3	3.2	0.02757	0.01418	0.07757	0.11637	17737	17411	0.98	7.1	3.2	0.03082	0.01413	0.0784	0.10037
7_4_7	0.17	25968	22708	0.87	4.5	2.9	0.01999	0.01322	0.07801	0.1569	43705	40119	0.92	5.6	3.3	0.02469	0.01464	0.07818	0.1353
7_4_7	0.08	110948	7620	0.07	1.9	1.6	0.00869	0.00747	1.0	0.0	154653	47739	0.31	5.0	3.4	0.02214	0.01495	0.22532	0.35968
7_3_7	1.0	21	21	1.0	9.5	1.9	0.0402	0.00867	0.06694	0.04285	21	21	1.0	9.5	1.9	0.0402	0.00867	0.06694	0.04285
7_3_7	0.92	22	22	1.0	8.6	2.5	0.03711	0.01078	0.06441	0.03892	43	43	1.0	9.1	2.3	0.03862	0.00982	0.06564	0.04042
7_3_7	0.83	109	109	1.0	9.2	2.3	0.03931	0.01022	0.08518	0.06526	152	152	1.0	9.2	2.3	0.03912	0.01008	0.07965	0.05982
7_3_7	0.75	203	202	1.0	9.2	2.6	0.03977	0.01148	0.08598	0.05065	355	354	1.0	9.2	2.5	0.03949	0.01089	0.08326	0.05479
7_3_7	0.67	358	358	1.0	8.9	2.6	0.03806	0.0113	0.08817	0.06764	713	712	1.0	9.1	2.6	0.03877	0.01112	0.08573	0.06159
7_3_7	0.58	677	676	1.0	8.9	2.8	0.03808	0.01201	0.08276	0.06886	1390	1388	1.0	9.0	2.7	0.03843	0.01156	0.08428	0.06523
7_3_7	0.5	1215	1208	0.99	8.5	2.8	0.03635	0.01203	0.08379	0.07549	2605	2596	1.0	8.8	2.7	0.03746	0.01182	0.08405	0.07018
7_3_7	0.42	2384	2373	1.0	8.0	2.9	0.0346	0.0129	0.07564	0.07444	4989	4969	1.0	8.4	2.9	0.0361	0.01243	0.08003	0.07236
7_3_7	0.33	4360	4312	0.99	7.2	3.1	0.03143	0.01379	0.07505	0.09109	9349	9281	0.99	7.9	3.0	0.03393	0.01328	0.07772	0.08163
7_3_7	0.25	8947	8679	0.97	6.3	3.2	0.02764	0.01412	0.07466	0.11291	18296	17960	0.98	7.1	3.2	0.03089	0.01405	0.07624	0.09801
7_3_7	0.17	26249	22965	0.87	4.5	2.9	0.02001	0.01326	0.07534	0.15397	44545	40925	0.92	5.6	3.3	0.02478	0.01464	0.07573	0.13235
7_3_7	0.08	111589	7338	0.07	1.8	1.5	0.00819	0.00679	1.0	0.0	156134	48263	0.31	5.1	3.4	0.02226	0.01498	0.21626	0.35354
7_7_3	1.0	5	5	1.0	7.0	1.0	0.0304	0.00431	0.07141	0.02179	5	5	1.0	7.0	1.0	0.0304	0.00431	0.07141	0.02179
7_7_3	0.92	10	10	1.0	6.7	1.5	0.02771	0.0057	0.07043	0.02995	15	15	1.0	6.8	1.3	0.02861	0.00529	0.07076	0.02669
7_7_3	0.83	38	38	1.0	6.2	1.8	0.02636	0.00776	0.10375	0.08945	53	53	1.0	6.3	1.7	0.02699	0.00717	0.09441	0.07817
7_7_3	0.75	85	84	0.99	6.5	1.7	0.02753	0.00731	0.09613	0.05989	138	137	0.99	6.4	1.7	0.02732	0.00723	0.09546	0.06728
7_7_3	0.67	158	158	1.0	6.2	1.9	0.02659	0.00814	0.09426	0.07841	296	295	1.0	6.3	1.8	0.02693	0.00773	0.09482	0.07333
7_7_3	0.58	299	298	1.0	5.9	1.9	0.02537	0.0083	0.09587	0.08004	595	593	1.0	6.1	1.9	0.02615	0.00805	0.09535	0.07671
7_7_3	0.5	630	621	0.99	5.9	2.0	0.02533	0.00853	0.09835	0.09332	1225	1214	0.99	6.0	1.9	0.02573	0.00831	0.09688	0.08559
7_7_3	0.42	1369	1356	0.99	5.6	1.9	0.02395	0.00844	0.0862	0.08803	2594	2570	0.99	5.8	1.9	0.02479	0.00842	0.09124	0.08703
7_7_3	0.33	2996	2933	0.98	5.1	2.1	0.02202	0.00915	0.09079	0.10281	5590	5503	0.98	5.4	2.0	0.02332	0.00892	0.091	0.09576
7_7_3	0.25	7244	6895	0.95	4.5	2.1	0.01941	0.00942	0.09599	0.13143	12834	12398	0.97	4.9	2.2	0.02115	0.00941	0.09377	0.11697
7_7_3	0.17	26435	22283	0.84	3.3	2.0	0.01465	0.00887	0.10036	0.1791	39269	34681	0.88	3.9	2.2	0.01697	0.00958	0.098	0.15972
7_7_3	0.08	145559	11545	0.08	2.1	1.7	0.00964	0.00838	1.0	0.0	184828	46226	0.25	3.4	2.2	0.01514	0.00982	0.32328	0.41423
7_10_4	1.0	9	9	1.0	7.3	1.7	0.03109	0.00714	0.09644	0.08857	9	9	1.0	7.3	1.7	0.03109	0.00714	0.09644	0.08857
7_10_4	0.92	13	13	1.0	6.8	2.2	0.02908	0.00916	0.06136	0.04057	22	22	1.0	7.0	2.0	0.0299	0.00827	0.07571	0.06512
7_10_4	0.83	50	50	1.0	7.4	1.7	0.0311	0.00693	0.08014	0.08068	72	72	1.0	7.3	1.7	0.03073	0.00733	0.07878	0.07584
7_10_4	0.75	94	93	0.99	6.7	2.1	0.02896	0.00991	0.10365	0.11952	166	165	0.99	6.9	2.0	0.02973	0.0089	0.0928	0.10323
7_10_4	0.67	197	196	0.99	7.0	2.0	0.02969	0.00858	0.09378	0.08076	363	361	0.99	7.0	2.0	0.02971	0.00871	0.09333	0.09158
7_10_4	0.58	337	333	0.99	6.5	2.2	0.028	0.0094	0.09116	0.08123	700	694	0.99	6.8	2.1	0.02889	0.00908	0.09229	0.08672
7_10_4	0.5	674	668	0.99	6.6	2.2	0.02829	0.00944	0.09463	0.08999	1374	1362	0.99	6.7	2.1	0.0286	0.00926	0.09344	0.08831
7_10_4	0.42	1455	1441	0.99	6.1	2.2	0.02614	0.00955	0.08611	0.08836	2829	2803	0.99	6.4	2.2	0.02733	0.00949	0.08967	0.0884
7_10_4	0.33	3115	3052	0.98	5.6	2.3	0.02428	0.01029	0.08705	0.10131	5944	5855	0.99	6.0	2.3	0.02574	0.01003	0.0883	0.09535
7_10_4	0.25	7157	6862	0.96	4.9	2.4	0.02151	0.01074	0.09125	0.1266	13101	12717	0.97	5.4	2.4	0.02346	0.01063	0.08989	0.11329
7_10_4	0.17	25163	21469	0.85	3.7	2.2	0.01621	0.00997	0.09431	0.1737	38264	34186	0.89	4.3	2.5	0.0189	0.01081	0.09267	0.15404
7_10_4	0.08	128863	10003	0.08	2.2	1.9	0.00983	0.00912	1.0	0.0	167127	44189	0.26	3.8	2.5	0.01685	0.01112	0.29806	0.40315
7_5_5	1.0	13	13	1.0	8.2	2.0	0.03519	0.00821	0.08049	0.06658	13	13	1.0	8.2	2.0	0.03519	0.00821	0.08049	0.06658
7_5_5	0.92	14	14	1.0	7.4	1.9	0.03196	0.00812	0.06018	0.03202	27	27	1.0	7.8	1.9	0.03352	0.00817	0.06996	0.05163
7_5_5	0.83	72	72	1.0	7.8	2.1	0.033	0.00916	0.09278	0.07316	99	99	1.0	7.8	2.1	0.03314	0.00886	0.08655	0.06848
7_5_5	0.75	148	148	1.0	7.6	2.3	0.03263	0.01053	0.09829	0.09249	247	247	1.0	7.7	2.2	0.03283	0.00988	0.09359	0.08374
7_5_5	0.67	263	261	0.99	7.7	2.2	0.03264	0.00928	0.09039	0.07166	510	508	1.0	7.7	2.2	0.03273	0.00957	0.09194	0.07771
7_5_5	0.58	453	451	1.0	7.4	2.4	0.03158	0.01028	0.09054	0.07405	963	959	1.0	7.5	2.3	0.03219	0.00992	0.09129	0.07598
7_5_5	0.5	901	896	0.99	7.2	2.4	0.03107	0.01028	0.08915	0.07975	1864	1855	1.0	7.4	2.3	0.03165	0.01011	0.09026	0.07781
7_5_5	0.42	1890	1874	0.99	6.8	2.4	0.02953	0.01088	0.08006	0.07994	3754	3729	0.99	7.1	2.4	0.03058	0.01056	0.08513	0.07904
7_5_5	0.33	3776	3720	0.99	6.2	2.6	0.02702	0.01141	0.08079	0.09399	7530	7449	0.99	6.7	2.5	0.0288	0.01113	0.08296	0.08685
7_5_5	0.25	8337	8038	0.96	5.4	2.7	0.02372	0.01177	0.08266	0.12063	15867	15487	0.98	6.0	2.7	0.02616	0.01175	0.0828	0.10573
7_5_5	0.17	26955	23331	0.87	4.0	2.5	0.0176	0.01107	0.08479	0.16458	42822	38818	0.91	4.8	2.8	0.02102	0.0121	0.084	0.14402
7_5_5	0.08	124804	8970	0.07	2.0	1.7	0.00899	0.00773	1.0	0.0	167626	47788	0.29	4.3	2.8	0.01876	0.01233	0.25593	0.3805
7_8_4	1.0	8	8	1.0	7.6	1.2	0.03302	0.00513	0.07389	0.05746	8	8	1.0	7.6	1.2	0.03302	0.00513	0.07389	0.05746
7_8_4	0.92	14	14	1.0	7.4	1.7	0.03114	0.00703	0.07356	0.03964	22	22	1.0	7.5	1.5	0.03183	0.00634	0.07368	0.04553
