Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdensity	AvHet	SDHet	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdensity	CummAvHet	CummSDHet
5_6_7	0.08	120830	7758	0.06	2.1	2.0	0.00943	0.00922	1.0	0.0	175338	58422	0.33	6.6	4.9	0.02894	0.0211	0.20096	0.33517
5_5_6	1.0	49	49	1.0	12.5	3.3	0.05392	0.01452	0.05341	0.02915	49	49	1.0	12.5	3.3	0.05392	0.01452	0.05341	0.02915
5_5_6	0.92	81	81	1.0	14.0	3.1	0.05943	0.01401	0.06556	0.03568	130	130	1.0	13.4	3.2	0.05736	0.0144	0.06098	0.03378
5_5_6	0.83	265	265	1.0	12.6	3.6	0.05395	0.01567	0.07717	0.07525	395	395	1.0	12.9	3.5	0.05507	0.01533	0.07184	0.065
5_5_6	0.75	506	506	1.0	12.5	3.6	0.05331	0.01547	0.081	0.05288	901	901	1.0	12.7	3.6	0.05408	0.01543	0.07698	0.05865
5_5_6	0.67	860	858	1.0	12.2	3.6	0.05211	0.01568	0.0788	0.05732	1761	1759	1.0	12.5	3.6	0.05312	0.01558	0.07787	0.05799
5_5_6	0.58	1421	1420	1.0	11.8	3.8	0.05045	0.01616	0.08043	0.06285	3182	3179	1.0	12.2	3.7	0.05193	0.01589	0.07901	0.06022
5_5_6	0.5	2272	2266	1.0	11.2	3.9	0.04825	0.01705	0.07719	0.06644	5454	5445	1.0	11.8	3.8	0.0504	0.01648	0.07825	0.06288
5_5_6	0.42	3828	3814	1.0	10.3	4.1	0.04435	0.01785	0.07646	0.07419	9282	9259	1.0	11.2	4.0	0.04791	0.01731	0.07752	0.06777
5_5_6	0.33	6193	6141	0.99	9.1	4.3	0.03917	0.01856	0.07549	0.08851	15475	15400	1.0	10.3	4.2	0.04442	0.01833	0.07671	0.07672
5_5_6	0.25	11010	10699	0.97	7.3	4.1	0.03205	0.01795	0.07679	0.11357	26485	26099	0.99	9.1	4.4	0.03935	0.01916	0.07674	0.09359
5_5_6	0.17	29446	25752	0.87	4.7	3.4	0.0209	0.01498	0.07974	0.1583	55931	51851	0.93	6.9	4.5	0.03019	0.01953	0.07823	0.12984
5_5_6	0.08	127833	8167	0.06	2.0	1.9	0.00918	0.00862	1.0	0.0	183764	60018	0.33	6.2	4.6	0.02733	0.01979	0.20366	0.33831
5_15_6	1.0	52	52	1.0	12.9	3.1	0.05524	0.01369	0.05497	0.03313	52	52	1.0	12.9	3.1	0.05524	0.01369	0.05497	0.03313
5_15_6	0.92	85	84	0.99	13.7	3.3	0.05915	0.01386	0.0645	0.03896	137	136	0.99	13.4	3.2	0.05766	0.01388	0.06086	0.037
5_15_6	0.83	254	252	0.99	12.8	3.7	0.05433	0.01604	0.07556	0.05125	391	388	0.99	13.0	3.5	0.0555	0.01538	0.07041	0.04723
5_15_6	0.75	450	450	1.0	12.5	3.7	0.05328	0.01585	0.08565	0.05657	841	838	1.0	12.7	3.6	0.05431	0.01566	0.07859	0.05297
5_15_6	0.67	705	703	1.0	12.1	3.6	0.05181	0.01559	0.08218	0.05783	1546	1541	1.0	12.4	3.6	0.05317	0.01567	0.08023	0.05525
5_15_6	0.58	1217	1217	1.0	11.8	3.8	0.05048	0.01623	0.08306	0.0701	2763	2758	1.0	12.2	3.7	0.05198	0.01597	0.08148	0.06224
5_15_6	0.5	1999	1990	1.0	11.2	4.0	0.04812	0.01732	0.08443	0.06963	4762	4748	1.0	11.8	3.8	0.05036	0.01666	0.08271	0.06545
5_15_6	0.42	3286	3266	0.99	10.3	4.1	0.04424	0.01778	0.08029	0.0756	8048	8014	1.0	11.2	4.0	0.04787	0.01739	0.08173	0.06977
5_15_6	0.33	5407	5350	0.99	9.1	4.4	0.03918	0.01896	0.08431	0.09468	13455	13364	0.99	10.3	4.3	0.04439	0.01853	0.08276	0.08068
5_15_6	0.25	9903	9609	0.97	7.4	4.2	0.03222	0.01826	0.08637	0.12024	23358	22973	0.98	9.1	4.5	0.0393	0.01937	0.08427	0.09918
5_15_6	0.17	27323	23840	0.87	4.8	3.5	0.02115	0.01553	0.09099	0.16931	50681	46813	0.92	6.9	4.6	0.03006	0.01973	0.08769	0.13941
5_15_6	0.08	123885	8691	0.07	2.4	2.6	0.0114	0.01367	1.0	0.0	174566	55504	0.32	6.2	4.6	0.02713	0.02009	0.23054	0.35541
5_15_4	1.0	36	36	1.0	11.2	2.9	0.04784	0.0122	0.06403	0.04927	36	36	1.0	11.2	2.9	0.04784	0.0122	0.06403	0.04927
5_15_4	0.92	53	53	1.0	12.2	3.2	0.05268	0.01386	0.06992	0.04789	89	89	1.0	11.8	3.1	0.05072	0.01336	0.06754	0.04826
5_15_4	0.83	191	190	0.99	11.3	3.3	0.04837	0.01462	0.08075	0.0539	280	279	1.0	11.4	3.3	0.04912	0.01425	0.07654	0.05244
5_15_4	0.75	360	360	1.0	11.1	3.2	0.0474	0.01387	0.08831	0.05586	640	639	1.0	11.2	3.2	0.04815	0.01405	0.08317	0.05466
5_15_4	0.67	604	602	1.0	11.0	3.3	0.04682	0.0142	0.08688	0.06436	1244	1241	1.0	11.1	3.3	0.0475	0.01414	0.08497	0.05957
5_15_4	0.58	1021	1021	1.0	10.5	3.4	0.04505	0.01482	0.08661	0.07014	2265	2262	1.0	10.8	3.3	0.04639	0.0145	0.08571	0.06454
5_15_4	0.5	1728	1716	0.99	10.0	3.5	0.04301	0.01509	0.09112	0.07115	3993	3978	1.0	10.5	3.4	0.04493	0.01485	0.08804	0.06752
5_15_4	0.42	3024	3006	0.99	9.2	3.7	0.0396	0.01588	0.08818	0.07932	7017	6984	1.0	9.9	3.6	0.04264	0.01552	0.0881	0.07283
5_15_4	0.33	5116	5051	0.99	8.0	3.8	0.03439	0.01655	0.09105	0.09872	12133	12035	0.99	9.1	3.8	0.03918	0.01647	0.08934	0.08467
5_15_4	0.25	9829	9503	0.97	6.5	3.7	0.0285	0.01615	0.09559	0.12637	21962	21538	0.98	8.0	4.0	0.03446	0.01717	0.09209	0.10518
5_15_4	0.17	28420	24444	0.86	4.2	3.1	0.01874	0.01351	0.10038	0.17688	50382	45982	0.91	6.0	4.0	0.02611	0.01723	0.0965	0.14775
5_15_4	0.08	141786	10605	0.07	2.6	2.7	0.01185	0.01371	1.0	0.0	192168	56587	0.29	5.3	4.0	0.02343	0.01753	0.26582	0.3769
5_15_5	1.0	45	45	1.0	12.0	3.1	0.05154	0.01333	0.06337	0.04636	45	45	1.0	12.0	3.1	0.05154	0.01333	0.06337	0.04636
5_15_5	0.92	68	68	1.0	13.0	3.1	0.05623	0.01333	0.06456	0.04189	113	113	1.0	12.6	3.1	0.05437	0.01347	0.06408	0.04353
5_15_5	0.83	226	225	1.0	12.1	3.4	0.05165	0.0155	0.07796	0.05307	339	338	1.0	12.3	3.3	0.05256	0.01489	0.07332	0.05045
5_15_5	0.75	396	396	1.0	11.9	3.4	0.05069	0.01474	0.08697	0.05508	735	734	1.0	12.0	3.4	0.05155	0.01483	0.08069	0.0534
5_15_5	0.67	655	653	1.0	11.5	3.5	0.04927	0.01502	0.08339	0.06324	1390	1387	1.0	11.8	3.4	0.05048	0.01496	0.08196	0.05823
5_15_5	0.58	1138	1138	1.0	11.3	3.6	0.04823	0.01543	0.08521	0.06862	2528	2525	1.0	11.6	3.5	0.04946	0.01521	0.08342	0.06313
5_15_5	0.5	1856	1847	1.0	10.6	3.7	0.04548	0.0162	0.08686	0.06946	4384	4372	1.0	11.2	3.6	0.04778	0.01576	0.08488	0.0659
5_15_5	0.42	3166	3149	0.99	9.8	3.9	0.04227	0.01691	0.08317	0.07722	7550	7521	1.0	10.6	3.8	0.04548	0.01647	0.08416	0.07086
5_15_5	0.33	5240	5178	0.99	8.6	4.1	0.03703	0.01794	0.08784	0.09697	12790	12699	0.99	9.8	4.1	0.04203	0.01758	0.08566	0.08252
5_15_5	0.25	9870	9564	0.97	6.9	3.9	0.03024	0.01717	0.09022	0.12328	22660	22263	0.98	8.6	4.2	0.03697	0.01836	0.08762	0.10207
5_15_5	0.17	27841	24153	0.87	4.5	3.3	0.02007	0.01454	0.09483	0.17288	50501	46416	0.92	6.5	4.3	0.02818	0.01852	0.09137	0.14339
5_15_5	0.08	131301	9450	0.07	2.5	2.7	0.01159	0.01379	1.0	0.0	181802	55866	0.31	5.8	4.3	0.02537	0.01886	0.24507	0.36485
5_7_6	1.0	48	48	1.0	12.4	3.2	0.05415	0.01723	0.05283	0.03193	48	48	1.0	12.4	3.2	0.05415	0.01723	0.05283	0.03193
5_7_6	0.92	86	86	1.0	13.9	3.1	0.05929	0.01391	0.0649	0.03488	134	134	1.0	13.4	3.2	0.05745	0.01532	0.06058	0.03423
5_7_6	0.83	272	271	1.0	12.8	3.5	0.05439	0.01538	0.07519	0.05208	406	405	1.0	13.0	3.4	0.0554	0.01541	0.07035	0.04739
5_7_6	0.75	491	490	1.0	12.5	3.5	0.05343	0.01473	0.08186	0.04885	897	895	1.0	12.7	3.5	0.05432	0.01506	0.07666	0.04851
5_7_6	0.67	807	806	1.0	12.2	3.6	0.05187	0.01553	0.08079	0.05832	1704	1701	1.0	12.5	3.5	0.05316	0.01533	0.07862	0.0534
5_7_6	0.58	1350	1349	1.0	11.8	3.8	0.05035	0.01619	0.08151	0.06237	3054	3050	1.0	12.2	3.6	0.05192	0.01577	0.07989	0.05755
5_7_6	0.5	2194	2187	1.0	11.2	4.0	0.04805	0.01711	0.08	0.06912	5248	5237	1.0	11.8	3.8	0.0503	0.01646	0.07994	0.06264
5_7_6	0.42	3568	3556	1.0	10.2	4.1	0.04412	0.01789	0.07787	0.07769	8816	8793	1.0	11.1	4.0	0.0478	0.01731	0.0791	0.06912
5_7_6	0.33	5876	5818	0.99	9.1	4.3	0.03933	0.01865	0.07872	0.08958	14692	14611	0.99	10.3	4.2	0.04443	0.01833	0.07895	0.07791
5_7_6	0.25	10534	10234	0.97	7.4	4.2	0.03211	0.01816	0.08127	0.11739	25226	24845	0.98	9.1	4.5	0.03935	0.01924	0.0799	0.09616
5_7_6	0.17	28620	25007	0.87	4.7	3.4	0.02098	0.01513	0.08436	0.16276	53846	49852	0.93	6.9	4.5	0.03014	0.01959	0.08214	0.1338
5_7_6	0.08	126031	8328	0.07	2.2	2.1	0.00991	0.01003	1.0	0.0	179877	58180	0.32	6.2	4.6	0.02724	0.01984	0.21352	0.34449
5_8_5	1.0	40	40	1.0	11.8	3.0	0.05102	0.01323	0.05951	0.03072	40	40	1.0	11.8	3.0	0.05102	0.01323	0.05951	0.03072
5_8_5	0.92	77	77	1.0	13.2	3.0	0.05746	0.01343	0.06383	0.03666	117	117	1.0	12.8	3.1	0.05526	0.01366	0.06236	0.03467
5_8_5	0.83	230	229	1.0	12.0	3.3	0.05101	0.01456	0.07982	0.0557	347	346	1.0	12.2	3.3	0.05245	0.01438	0.07392	0.05023
5_8_5	0.75	409	409	1.0	11.8	3.3	0.0506	0.01436	0.08205	0.04677	756	755	1.0	12.0	3.3	0.05145	0.01439	0.07832	0.04852
5_8_5	0.67	730	728	1.0	11.5	3.4	0.04906	0.01489	0.08075	0.0586	1486	1483	1.0	11.8	3.4	0.05028	0.01468	0.07951	0.0537
5_8_5	0.58	1258	1258	1.0	11.2	3.6	0.04797	0.01532	0.08398	0.06245	2744	2741	1.0	11.5	3.5	0.04922	0.01502	0.08156	0.05791
5_8_5	0.5	1936	1927	1.0	10.6	3.7	0.0455	0.01593	0.08372	0.06939	4680	4668	1.0	11.1	3.6	0.04768	0.01551	0.08245	0.06291
5_8_5	0.42	3397	3386	1.0	9.8	3.9	0.04215	0.01681	0.08141	0.07588	8077	8054	1.0	10.6	3.8	0.04536	0.0163	0.08201	0.06866
5_8_5	0.33	5572	5511	0.99	8.6	4.1	0.03715	0.01773	0.08366	0.09259	13649	13565	0.99	9.8	4.0	0.04202	0.01737	0.08268	0.07926
5_8_5	0.25	10293	9978	0.97	6.9	3.9	0.03023	0.01712	0.08653	0.12131	23942	23543	0.98	8.6	4.2	0.03702	0.01822	0.08431	0.09929
5_8_5	0.17	28725	24939	0.87	4.5	3.2	0.0198	0.01413	0.08916	0.16753	52667	48482	0.92	6.5	4.3	0.02816	0.01839	0.08681	0.13868
5_8_5	0.08	132741	9092	0.07	2.2	2.2	0.01033	0.0107	1.0	0.0	185408	57574	0.31	5.8	4.3	0.02535	0.01858	0.23102	0.3565
5_2_7	1.0	64	64	1.0	13.2	4.1	0.05719	0.01837	0.0621	0.0398	64	64	1.0	13.2	4.1	0.05719	0.01837	0.0621	0.0398
5_2_7	0.92	118	118	1.0	14.6	3.1	0.06278	0.01356	0.06064	0.03357	182	182	1.0	14.1	3.6	0.06082	0.0156	0.06115	0.03578
5_2_7	0.83	333	332	1.0	13.5	3.6	0.05724	0.01551	0.07644	0.05136	515	514	1.0	13.7	3.6	0.0585	0.01562	0.07103	0.04699
5_2_7	0.75	573	573	1.0	13.3	3.7	0.05671	0.01602	0.07673	0.04911	1088	1087	1.0	13.5	3.7	0.05756	0.01585	0.07403	0.04818
5_2_7	0.67	954	953	1.0	12.9	3.9	0.05506	0.01697	0.07168	0.05222	2042	2040	1.0	13.2	3.8	0.05639	0.01643	0.07293	0.05011
5_2_7	0.58	1719	1718	1.0	12.5	4.0	0.05341	0.0173	0.07385	0.05965	3761	3758	1.0	12.9	3.9	0.05503	0.01689	0.07335	0.05468
5_2_7	0.5	2609	2602	1.0	11.8	4.2	0.05054	0.0182	0.07032	0.06422	6370	6360	1.0	12.4	4.0	0.05319	0.01758	0.07211	0.05878
5_2_7	0.42	4281	4271	1.0	10.8	4.4	0.04664	0.01896	0.06781	0.0699	10651	10631	1.0	11.8	4.3	0.05056	0.01843	0.07038	0.06351
5_2_7	0.33	6756	6697	0.99	9.5	4.5	0.041	0.01958	0.06788	0.08459	17407	17328	1.0	10.9	4.5	0.04687	0.01944	0.06942	0.0724
5_2_7	0.25	11784	11474	0.97	7.7	4.3	0.03357	0.01899	0.06635	0.1055	29191	28802	0.99	9.6	4.7	0.04157	0.02034	0.0682	0.08712
5_2_7	0.17	29365	25768	0.88	4.9	3.5	0.0217	0.01564	0.06865	0.14657	58556	54570	0.93	7.4	4.8	0.03219	0.02079	0.06841	0.11896
5_2_7	0.08	123429	6775	0.05	1.6	1.4	0.00744	0.00609	1.0	0.0	181985	61345	0.34	6.7	4.9	0.02945	0.02118	0.17129	0.31281
5_5_7	1.0	61	61	1.0	13.8	3.5	0.05963	0.01527	0.05946	0.03155	61	61	1.0	13.8	3.5	0.05963	0.01527	0.05946	0.03155
5_5_7	0.92	104	104	1.0	14.8	3.2	0.06338	0.01435	0.06471	0.03418	165	165	1.0	14.4	3.3	0.06199	0.01476	0.06277	0.03323
5_5_7	0.83	307	307	1.0	13.6	3.7	0.05777	0.01613	0.07527	0.05039	472	472	1.0	13.9	3.6	0.05925	0.01578	0.0709	0.0455
5_5_7	0.75	537	537	1.0	13.1	3.8	0.05604	0.01639	0.07936	0.05207	1009	1009	1.0	13.5	3.7	0.05754	0.01618	0.0754	0.04926
5_5_7	0.67	938	937	1.0	12.9	4.0	0.05496	0.01742	0.07716	0.05511	1947	1946	1.0	13.2	3.9	0.0563	0.01684	0.07625	0.05215
5_5_7	0.58	1513	1511	1.0	12.4	4.0	0.05299	0.0174	0.07836	0.06159	3460	3457	1.0	12.8	4.0	0.05485	0.01716	0.07717	0.05648
5_5_7	0.5	2355	2350	1.0	11.8	4.2	0.05065	0.01831	0.07616	0.0658	5815	5807	1.0	12.4	4.1	0.05315	0.01776	0.07676	0.06042
5_5_7	0.42	3972	3959	1.0	10.9	4.4	0.04666	0.01885	0.07452	0.07325	9787	9766	1.0	11.8	4.3	0.05052	0.01848	0.07585	0.06593
5_5_7	0.33	6183	6133	0.99	9.5	4.5	0.04114	0.01961	0.07445	0.08796	15970	15899	1.0	10.9	4.5	0.0469	0.01947	0.07531	0.07519
5_5_7	0.25	10971	10682	0.97	7.7	4.4	0.03369	0.01908	0.07478	0.11295	26941	26581	0.99	9.6	4.7	0.04159	0.02037	0.0751	0.09224
5_5_7	0.17	28421	24903	0.88	4.9	3.6	0.0218	0.0158	0.07796	0.15665	55362	51484	0.93	7.3	4.8	0.03202	0.0208	0.07648	0.12753
5_5_7	0.08	121362	7605	0.06	2.0	1.9	0.00913	0.00856	1.0	0.0	176724	59089	0.33	6.6	4.9	0.02907	0.0211	0.19534	0.33138
5_7_7	1.0	57	57	1.0	13.5	3.5	0.05804	0.01588	0.05764	0.03565	57	57	1.0	13.5	3.5	0.05804	0.01588	0.05764	0.03565
5_7_7	0.92	109	109	1.0	14.8	3.2	0.06318	0.01433	0.063	0.03347	166	166	1.0	14.3	3.4	0.06142	0.01503	0.06116	0.03422
5_7_7	0.83	307	307	1.0	13.4	3.8	0.05705	0.01662	0.07441	0.04995	473	473	1.0	13.7	3.7	0.05858	0.0162	0.06976	0.04547
5_7_7	0.75	525	525	1.0	13.2	3.7	0.05625	0.01591	0.08056	0.04811	998	998	1.0	13.4	3.7	0.05736	0.01608	0.07544	0.04716
5_7_7	0.67	897	897	1.0	12.9	3.9	0.055	0.01689	0.08008	0.05847	1895	1895	1.0	13.2	3.8	0.05624	0.01651	0.07764	0.05285
5_7_7	0.58	1454	1453	1.0	12.4	4.1	0.05291	0.01748	0.08073	0.06541	3349	3348	1.0	12.8	3.9	0.05479	0.01701	0.07898	0.05865
5_7_7	0.5	2274	2267	1.0	11.8	4.2	0.05045	0.01838	0.07844	0.06834	5623	5615	1.0	12.4	4.1	0.05304	0.01771	0.07876	0.06273
5_7_7	0.42	3743	3733	1.0	10.8	4.4	0.04653	0.01902	0.07672	0.0752	9366	9348	1.0	11.8	4.3	0.05044	0.01852	0.07795	0.06799
5_7_7	0.33	5915	5859	0.99	9.5	4.5	0.04115	0.0198	0.07742	0.08914	15281	15207	1.0	10.9	4.5	0.04686	0.01955	0.07775	0.07683
5_7_7	0.25	10598	10308	0.97	7.7	4.4	0.03355	0.01918	0.07819	0.1146	25879	25515	0.99	9.6	4.7	0.04148	0.02047	0.07792	0.09393
5_7_7	0.17	27855	24382	0.88	4.9	3.6	0.02181	0.01587	0.0819	0.16027	53734	49897	0.93	7.3	4.8	0.03187	0.02083	0.07987	0.13064
5_7_7	0.08	120310	7853	0.07	2.1	2.1	0.00986	0.01004	1.0	0.0	174044	57750	0.33	6.6	4.9	0.02888	0.02111	0.20499	0.33797
5_4_7	1.0	66	66	1.0	13.8	3.5	0.05956	0.0156	0.05902	0.03128	66	66	1.0	13.8	3.5	0.05956	0.0156	0.05902	0.03128
5_4_7	0.92	102	102	1.0	14.7	3.2	0.06303	0.01427	0.06541	0.03363	168	168	1.0	14.4	3.3	0.06167	0.01486	0.0629	0.03278
5_4_7	0.83	319	318	1.0	13.7	3.7	0.05796	0.0161	0.07352	0.0504	487	486	1.0	13.9	3.6	0.05924	0.01576	0.06985	0.04534
5_4_7	0.75	556	556	1.0	13.3	3.7	0.05701	0.01604	0.07843	0.04715	1043	1042	1.0	13.6	3.7	0.05805	0.01594	0.07442	0.04649
5_4_7	0.67	935	935	1.0	13.0	3.9	0.05549	0.01728	0.0776	0.05593	1978	1977	1.0	13.3	3.8	0.05684	0.01663	0.07592	0.05118
5_4_7	0.58	1568	1568	1.0	12.4	4.0	0.0532	0.0175	0.07641	0.05983	3546	3545	1.0	12.9	3.9	0.05523	0.01712	0.07614	0.05517
5_4_7	0.5	2442	2437	1.0	11.9	4.1	0.05088	0.01816	0.07566	0.06866	5988	5982	1.0	12.5	4.1	0.05346	0.01767	0.07595	0.06102
5_4_7	0.42	4071	4060	1.0	10.9	4.4	0.04669	0.01892	0.07354	0.07253	10059	10042	1.0	11.8	4.3	0.05072	0.01849	0.07497	0.06592
5_4_7	0.33	6331	6275	0.99	9.5	4.5	0.04119	0.01963	0.07249	0.08708	16390	16317	1.0	10.9	4.5	0.04706	0.01949	0.07402	0.07478
5_4_7	0.25	11112	10826	0.97	7.7	4.4	0.0336	0.01904	0.07203	0.1097	27502	27143	0.99	9.6	4.7	0.04169	0.02041	0.07322	0.09034
5_4_7	0.17	28757	25200	0.88	4.9	3.5	0.02182	0.01574	0.07564	0.15406	56259	52343	0.93	7.4	4.8	0.03212	0.02083	0.07439	0.12514
5_4_7	0.08	121743	7479	0.06	1.9	1.7	0.00866	0.00773	1.0	0.0	178002	59822	0.34	6.7	4.9	0.02919	0.02115	0.19011	0.32776
5_10_5	1.0	41	41	1.0	11.6	3.2	0.0498	0.01413	0.06571	0.04572	41	41	1.0	11.6	3.2	0.0498	0.01413	0.06571	0.04572
5_10_5	0.92	68	68	1.0	13.1	3.1	0.05649	0.01341	0.06227	0.03276	109	109	1.0	12.5	3.2	0.05397	0.014	0.06357	0.03798
5_10_5	0.83	229	228	1.0	12.2	3.3	0.05202	0.0142	0.08193	0.06282	338	337	1.0	12.3	3.2	0.05265	0.01415	0.07599	0.0566
5_10_5	0.75	404	403	1.0	11.7	3.6	0.05003	0.01541	0.08604	0.05678	742	740	1.0	12.0	3.4	0.05122	0.0149	0.08147	0.05688
5_10_5	0.67	723	722	1.0	11.5	3.5	0.04915	0.01564	0.08337	0.06217	1465	1462	1.0	11.7	3.5	0.0502	0.0153	0.08241	0.05954
5_10_5	0.58	1193	1193	1.0	11.2	3.5	0.04804	0.0153	0.0824	0.06272	2658	2655	1.0	11.5	3.5	0.04923	0.01533	0.0824	0.06098
5_10_5	0.5	1896	1886	0.99	10.6	3.7	0.04549	0.01607	0.08558	0.07199	4554	4541	1.0	11.1	3.6	0.04768	0.01575	0.08372	0.06579
5_10_5	0.42	3300	3290	1.0	9.8	3.9	0.04197	0.01691	0.08406	0.07955	7854	7831	1.0	10.6	3.8	0.04528	0.01649	0.08386	0.07189
5_10_5	0.33	5371	5312	0.99	8.5	4.1	0.03693	0.01776	0.0849	0.09471	13225	13143	0.99	9.7	4.0	0.04191	0.0175	0.08428	0.08188
5_10_5	0.25	10078	9770	0.97	7.0	3.9	0.03035	0.01717	0.08832	0.12061	23303	22913	0.98	8.6	4.2	0.03698	0.01828	0.086	0.10026
5_10_5	0.17	28200	24467	0.87	4.5	3.2	0.01996	0.01432	0.09147	0.16928	51503	47380	0.92	6.5	4.3	0.02819	0.01843	0.08883	0.14023
5_10_5	0.08	131531	9210	0.07	2.3	2.4	0.01069	0.01163	1.0	0.0	183034	56590	0.31	5.8	4.3	0.02534	0.01866	0.23712	0.35999
5_4_6	1.0	54	54	1.0	12.5	3.3	0.05374	0.01479	0.05829	0.04029	54	54	1.0	12.5	3.3	0.05374	0.01479	0.05829	0.04029
5_4_6	0.92	79	79	1.0	13.8	3.2	0.05917	0.01436	0.06689	0.03507	133	133	1.0	13.3	3.3	0.05697	0.01473	0.0634	0.03737
5_4_6	0.83	279	278	1.0	12.7	3.6	0.05419	0.01561	0.07664	0.05972	412	411	1.0	12.9	3.5	0.05509	0.01537	0.07236	0.05383
5_4_6	0.75	516	516	1.0	12.6	3.5	0.05399	0.01517	0.07819	0.04626	928	927	1.0	12.8	3.5	0.05448	0.01526	0.07561	0.04981
5_4_6	0.67	852	852	1.0	12.3	3.6	0.05254	0.01569	0.07887	0.05652	1780	1779	1.0	12.6	3.6	0.05355	0.01549	0.07717	0.05314
5_4_6	0.58	1484	1484	1.0	11.8	3.8	0.05063	0.01641	0.07835	0.06029	3264	3263	1.0	12.2	3.7	0.05222	0.01598	0.0777	0.0565
5_4_6	0.5	2371	2364	1.0	11.3	3.9	0.04842	0.01681	0.07664	0.06954	5635	5627	1.0	11.8	3.8	0.05062	0.01644	0.07726	0.06231
5_4_6	0.42	3927	3916	1.0	10.3	4.1	0.04453	0.01777	0.07524	0.07342	9562	9543	1.0	11.2	4.0	0.04812	0.01726	0.07643	0.06709
5_4_6	0.33	6349	6293	0.99	9.1	4.3	0.03925	0.01856	0.07287	0.08787	15911	15836	1.0	10.4	4.2	0.0446	0.01831	0.07501	0.07605
5_4_6	0.25	11242	10931	0.97	7.3	4.1	0.03193	0.01789	0.07392	0.11132	27153	26767	0.99	9.1	4.4	0.03942	0.01918	0.07457	0.0921
5_4_6	0.17	29853	26083	0.87	4.7	3.4	0.02088	0.01488	0.0773	0.15557	57006	52850	0.93	6.9	4.5	0.03027	0.01953	0.07591	0.12744
5_4_6	0.08	128596	8009	0.06	1.9	1.7	0.00872	0.00778	1.0	0.0	185602	60859	0.33	6.3	4.6	0.02743	0.01981	0.19752	0.33421
5_2_6	1.0	52	52	1.0	12.4	3.5	0.05332	0.01544	0.06348	0.05116	52	52	1.0	12.4	3.5	0.05332	0.01544	0.06348	0.05116
5_2_6	0.92	93	93	1.0	14.0	3.0	0.05957	0.01332	0.06594	0.03669	145	145	1.0	13.4	3.3	0.05733	0.01438	0.06506	0.04229
5_2_6	0.83	295	294	1.0	12.7	3.6	0.05418	0.01573	0.08064	0.07744	440	439	1.0	13.0	3.5	0.05522	0.01535	0.07549	0.06821
5_2_6	0.75	518	518	1.0	12.6	3.5	0.05418	0.01562	0.07618	0.0461	958	957	1.0	12.8	3.5	0.05465	0.0155	0.07586	0.05728
5_2_6	0.67	905	904	1.0	12.1	3.6	0.05188	0.01574	0.0736	0.05539	1863	1861	1.0	12.5	3.6	0.05331	0.01567	0.07476	0.05637
5_2_6	0.58	1627	1625	1.0	11.8	3.7	0.05061	0.01627	0.07549	0.06328	3490	3486	1.0	12.2	3.7	0.05205	0.01601	0.0751	0.05968
5_2_6	0.5	2531	2526	1.0	11.2	3.9	0.048	0.01704	0.07282	0.06615	6021	6012	1.0	11.8	3.8	0.05035	0.01657	0.07415	0.06248
5_2_6	0.42	4186	4175	1.0	10.3	4.1	0.04432	0.01776	0.06951	0.0706	10207	10187	1.0	11.2	4.0	0.04788	0.01733	0.07225	0.06597
5_2_6	0.33	6818	6756	0.99	9.1	4.2	0.03929	0.01848	0.06726	0.08378	17025	16943	1.0	10.3	4.2	0.04445	0.01828	0.07026	0.07363
5_2_6	0.25	11925	11595	0.97	7.3	4.1	0.03193	0.01783	0.06791	0.1066	28950	28538	0.99	9.1	4.4	0.03936	0.01912	0.0693	0.08852
5_2_6	0.17	30600	26797	0.88	4.7	3.3	0.02078	0.01474	0.06989	0.14831	59550	55335	0.93	7.0	4.5	0.03037	0.01949	0.06959	0.12122
5_2_6	0.08	130629	7239	0.06	1.6	1.3	0.00742	0.00602	1.0	0.0	190179	62574	0.33	6.3	4.6	0.02771	0.01985	0.17723	0.31868
5_6_5	1.0	37	37	1.0	11.5	2.6	0.04951	0.01164	0.06053	0.03405	37	37	1.0	11.5	2.6	0.04951	0.01164	0.06053	0.03405
5_6_5	0.92	53	53	1.0	12.5	3.0	0.05312	0.01298	0.06382	0.03402	90	90	1.0	12.1	2.8	0.05163	0.01251	0.06247	0.03388
5_6_5	0.83	209	208	1.0	11.2	3.2	0.04785	0.0139	0.08478	0.08611	299	298	1.0	11.5	3.1	0.04899	0.01359	0.07804	0.07495
5_6_5	0.75	377	377	1.0	11.3	3.1	0.04825	0.01366	0.08236	0.04906	676	675	1.0	11.4	3.1	0.04858	0.01362	0.08046	0.06183
5_6_5	0.67	685	685	1.0	10.9	3.2	0.04674	0.01398	0.08317	0.0626	1361	1360	1.0	11.2	3.2	0.04765	0.01383	0.08182	0.06221
5_6_5	0.58	1173	1172	1.0	10.6	3.4	0.04568	0.01459	0.08306	0.064	2534	2532	1.0	10.9	3.3	0.04674	0.01422	0.0824	0.06304
5_6_5	0.5	1884	1876	1.0	10.2	3.5	0.04348	0.01502	0.08142	0.06837	4418	4408	1.0	10.6	3.4	0.04535	0.01465	0.08198	0.06535
